drugbank_id	chembl_id	name	inchi_key
DB03891	CHEMBL2316588	Dibenzyl (carbonylbis{2,1-hydrazinediyl[(2S)-4-methyl-1-oxo-1,2-pentanediyl]})biscarbamate	HGDUWJVGIGLVOH-ZEQRLZLVSA-N
DB03892	CHEMBL106425	5-N-Allyl-Arginine	ZPQWZDPOLXVMOU-ZETCQYMHSA-O
DB03894	CHEMBL1201142	N-Propargyl-1(S)-Aminoindan	RUOKEQAAGRXIBM-LBPRGKRZSA-N
DB03894	CHEMBL1235738	N-Propargyl-1(S)-Aminoindan	RUOKEQAAGRXIBM-LBPRGKRZSA-N
DB03894	CHEMBL887	N-Propargyl-1(S)-Aminoindan	RUOKEQAAGRXIBM-LBPRGKRZSA-N
DB03895	CHEMBL1181633	Malachite Green	VFCNQNZNPKRXIT-UHFFFAOYSA-N
DB03895	CHEMBL1545634	Malachite Green	VFCNQNZNPKRXIT-UHFFFAOYSA-N
DB03895	CHEMBL1789985	Malachite Green	VFCNQNZNPKRXIT-UHFFFAOYSA-N
DB03895	CHEMBL186357	Malachite Green	VFCNQNZNPKRXIT-UHFFFAOYSA-N
DB03895	CHEMBL3561225	Malachite Green	VFCNQNZNPKRXIT-UHFFFAOYSA-N
DB03896	CHEMBL1230191	Triphosphoric acid	UNXRWKVEANCORM-UHFFFAOYSA-N
DB03897	CHEMBL1172560	Hydroxyphenyl Propionic Acid	NMHMNPHRMNGLLB-UHFFFAOYSA-N
DB03899	CHEMBL112834	9-Butyl-8-(4-Methoxybenzyl)-9h-Purin-6-Amine	NVYATAJRTRFKSW-UHFFFAOYSA-N
DB03900	CHEMBL16502	2-Methyl-2-Propanol	DKGAVHZHDRPRBM-UHFFFAOYSA-N
DB03902	CHEMBL146755	Oxalic Acid	MUBZPKHOEPUJKR-UHFFFAOYSA-N
DB03904	CHEMBL2096635	Urea	XSQUKJJJFZCRTK-UHFFFAOYSA-N
DB03904	CHEMBL2096648	Urea	XSQUKJJJFZCRTK-UHFFFAOYSA-N
DB03904	CHEMBL985	Urea	XSQUKJJJFZCRTK-UHFFFAOYSA-N
DB03908	CHEMBL419596	Inhibitor Bea322	GLKONBHDVMFJNJ-XAOMMOPXSA-N
DB03909	CHEMBL133463	Adenosine-5'-[Beta, Gamma-Methylene]Triphosphate	UFZTZBNSLXELAL-IOSLPCCCSA-N
DB03910	CHEMBL107201	S,S'-(1,3-Phenylene-Bis(1,2-Ethanediyl))Bis-Isothiourea	YEUSLPIIQGZHQB-UHFFFAOYSA-N
DB03910	CHEMBL1255742	S,S'-(1,3-Phenylene-Bis(1,2-Ethanediyl))Bis-Isothiourea	YEUSLPIIQGZHQB-UHFFFAOYSA-N
DB03910	CHEMBL1527769	S,S'-(1,3-Phenylene-Bis(1,2-Ethanediyl))Bis-Isothiourea	YEUSLPIIQGZHQB-UHFFFAOYSA-N
DB03911	CHEMBL1159661	L-Xylopyranose	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	CHEMBL1159662	L-Xylopyranose	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	CHEMBL1222248	L-Xylopyranose	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	CHEMBL1222249	L-Xylopyranose	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	CHEMBL1357418	L-Xylopyranose	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	CHEMBL1374069	L-Xylopyranose	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	CHEMBL14343	L-Xylopyranose	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	CHEMBL3182855	L-Xylopyranose	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	CHEMBL502135	L-Xylopyranose	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	CHEMBL505348	L-Xylopyranose	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03915	CHEMBL1160073	2-Amino-3-Ketobutyric Acid	SAUCHDKDCUROAO-VKHMYHEASA-N
DB03916	CHEMBL1161626	4-{2-[4-(2-Aminoethyl)Piperazin-1-Yl]Pyridin-4-Yl}-N-(3-Chloro-4-Methylphenyl)Pyrimidin-2-Amine	RHOOHUMOHVIXEF-UHFFFAOYSA-N
DB03917	CHEMBL418139	N-Ethyl Retinamide	WKYDOCGICAMTKE-NBIQJRODSA-N
DB03917	CHEMBL418471	N-Ethyl Retinamide	WKYDOCGICAMTKE-NBIQJRODSA-N
DB03918	CHEMBL1201774	6S-5,6,7,8-Tetrahydrobiopterin	FNKQXYHWGSIFBK-ZMIZWQJLSA-N
DB03918	CHEMBL1201775	6S-5,6,7,8-Tetrahydrobiopterin	FNKQXYHWGSIFBK-ZMIZWQJLSA-N
DB03918	CHEMBL1203334	6S-5,6,7,8-Tetrahydrobiopterin	FNKQXYHWGSIFBK-ZMIZWQJLSA-N
DB03918	CHEMBL1315516	6S-5,6,7,8-Tetrahydrobiopterin	FNKQXYHWGSIFBK-ZMIZWQJLSA-N
DB03918	CHEMBL1354914	6S-5,6,7,8-Tetrahydrobiopterin	FNKQXYHWGSIFBK-ZMIZWQJLSA-N
DB03918	CHEMBL1515624	6S-5,6,7,8-Tetrahydrobiopterin	FNKQXYHWGSIFBK-ZMIZWQJLSA-N
DB03918	CHEMBL1616454	6S-5,6,7,8-Tetrahydrobiopterin	FNKQXYHWGSIFBK-ZMIZWQJLSA-N
DB03918	CHEMBL270788	6S-5,6,7,8-Tetrahydrobiopterin	FNKQXYHWGSIFBK-ZMIZWQJLSA-N
DB03918	CHEMBL337765	6S-5,6,7,8-Tetrahydrobiopterin	FNKQXYHWGSIFBK-ZMIZWQJLSA-N
DB03921	CHEMBL261454	4-(3-Pyridin-2-Yl-1h-Pyrazol-4-Yl)Quinoline	IBCXZJCWDGCXQT-UHFFFAOYSA-N
DB03924	CHEMBL572879	5,8-Di-Amino-1,4-Dihydroxy-Anthraquinone	QVEMRPAUHFWHRV-UHFFFAOYSA-N
DB03926	CHEMBL1317148	5-Alpha-Androstane-3-Beta,17-Alpha-Diol	CBMYJHIOYJEBSB-MFXFBURESA-N
DB03926	CHEMBL1524039	5-Alpha-Androstane-3-Beta,17-Alpha-Diol	CBMYJHIOYJEBSB-MFXFBURESA-N
DB03926	CHEMBL1908037	5-Alpha-Androstane-3-Beta,17-Alpha-Diol	CBMYJHIOYJEBSB-MFXFBURESA-N
DB03926	CHEMBL194532	5-Alpha-Androstane-3-Beta,17-Alpha-Diol	CBMYJHIOYJEBSB-MFXFBURESA-N
DB03926	CHEMBL194858	5-Alpha-Androstane-3-Beta,17-Alpha-Diol	CBMYJHIOYJEBSB-MFXFBURESA-N
DB03926	CHEMBL3138313	5-Alpha-Androstane-3-Beta,17-Alpha-Diol	CBMYJHIOYJEBSB-MFXFBURESA-N
DB03926	CHEMBL316048	5-Alpha-Androstane-3-Beta,17-Alpha-Diol	CBMYJHIOYJEBSB-MFXFBURESA-N
DB03926	CHEMBL335062	5-Alpha-Androstane-3-Beta,17-Alpha-Diol	CBMYJHIOYJEBSB-MFXFBURESA-N
DB03926	CHEMBL3391732	5-Alpha-Androstane-3-Beta,17-Alpha-Diol	CBMYJHIOYJEBSB-MFXFBURESA-N
DB03926	CHEMBL410494	5-Alpha-Androstane-3-Beta,17-Alpha-Diol	CBMYJHIOYJEBSB-MFXFBURESA-N
DB03929	CHEMBL11298	D-Serine	MTCFGRXMJLQNBG-UWTATZPHSA-N
DB03929	CHEMBL285123	D-Serine	MTCFGRXMJLQNBG-UWTATZPHSA-N
DB03934	CHEMBL1236970	Protoporphyrin Ix Containing Zn	FUTVBRXUIKZACV-RGGAHWMASA-L
DB03937	CHEMBL1232448	Erythose-4-Phosphate	NGHMDNPXVRFFGS-IUYQGCFVSA-N
DB03937	CHEMBL75612	Erythose-4-Phosphate	NGHMDNPXVRFFGS-IUYQGCFVSA-N
DB03940	CHEMBL1256289	Oxamic Acid	SOWBFZRMHSNYGE-UHFFFAOYSA-N
DB03940	CHEMBL15976	Oxamic Acid	SOWBFZRMHSNYGE-UHFFFAOYSA-N
DB03941	CHEMBL149752	Heptanyl-P-Phenol	KNDDEFBFJLKPFE-UHFFFAOYSA-N
DB03943	CHEMBL1232369	D-Asparagine	DCXYFEDJOCDNAF-UWTATZPHSA-N
DB03943	CHEMBL58832	D-Asparagine	DCXYFEDJOCDNAF-UWTATZPHSA-N
DB03944	CHEMBL314612	5-[1-(3,4-Dimethoxy-Benzoyl)-1,2,3,4-Tetrahydro-Quinolin-6-Yl]-6-Methyl-3,6-Dihydro-[1,3,4]Thiadiazin-2-One	IZLRMTJLQCLMKF-CYBMUJFWSA-N
DB03945	CHEMBL1235161	N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium	YHHSONZFOIEMCP-UHFFFAOYSA-O
DB03945	CHEMBL3350840	N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium	YHHSONZFOIEMCP-UHFFFAOYSA-O
DB03946	CHEMBL37537	3,4-Dihydroxybenzoic Acid	YQUVCSBJEUQKSH-UHFFFAOYSA-N
DB03947	CHEMBL195094	D-Xylulose	ZAQJHHRNXZUBTE-UCORVYFPSA-N
DB03947	CHEMBL195989	D-Xylulose	ZAQJHHRNXZUBTE-UCORVYFPSA-N
DB03947	CHEMBL281818	D-Xylulose	ZAQJHHRNXZUBTE-UCORVYFPSA-N
DB03948	CHEMBL1683023	6-Chloropurine Riboside, 5'-Monophosphate	ALOBOMYIOYNCBS-KQYNXXCUSA-O
DB03949	CHEMBL277238	N-[(2S)-3-Phenyl-2-sulfanylpropanoyl]-L-phenylalanyl-L-tyrosine	GIVBBFGMRNXKPE-HJOGWXRNSA-N
DB03952	CHEMBL1236184	9-(6-deoxy-beta-D-allofuranosyl)-6-methylpurine	XJZDIUOABWMPLZ-FHQKJXBVSA-N
DB03953	CHEMBL1608298	Thiocitrulline	BKGWACHYAMTLAF-BYPYZUCNSA-N
DB03953	CHEMBL168461	Thiocitrulline	BKGWACHYAMTLAF-BYPYZUCNSA-N
DB03953	CHEMBL93247	Thiocitrulline	BKGWACHYAMTLAF-BYPYZUCNSA-N
DB03955	CHEMBL110458	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	CHEMBL11510	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	CHEMBL1337303	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	CHEMBL1489392	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	CHEMBL175901	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	CHEMBL176021	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	CHEMBL176206	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	CHEMBL176209	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	CHEMBL179085	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	CHEMBL179130	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	CHEMBL179347	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	CHEMBL179409	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	CHEMBL2107355	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	CHEMBL2374791	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	CHEMBL307429	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	CHEMBL368121	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	CHEMBL369046	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	CHEMBL369297	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	CHEMBL460785	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	CHEMBL84844	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03956	CHEMBL110078	Inositol 2,4,5-trisphosphate	MMWCIQZXVOZEGG-LKPKBOIGSA-N
DB03956	CHEMBL1160774	Inositol 2,4,5-trisphosphate	MMWCIQZXVOZEGG-LKPKBOIGSA-N
DB03956	CHEMBL1160775	Inositol 2,4,5-trisphosphate	MMWCIQZXVOZEGG-LKPKBOIGSA-N
DB03956	CHEMBL1160776	Inositol 2,4,5-trisphosphate	MMWCIQZXVOZEGG-LKPKBOIGSA-N
DB03956	CHEMBL1160777	Inositol 2,4,5-trisphosphate	MMWCIQZXVOZEGG-LKPKBOIGSA-N
DB03956	CHEMBL1205794	Inositol 2,4,5-trisphosphate	MMWCIQZXVOZEGG-LKPKBOIGSA-N
DB03956	CHEMBL152053	Inositol 2,4,5-trisphosphate	MMWCIQZXVOZEGG-LKPKBOIGSA-N
DB03956	CHEMBL279107	Inositol 2,4,5-trisphosphate	MMWCIQZXVOZEGG-LKPKBOIGSA-N
DB03956	CHEMBL3037896	Inositol 2,4,5-trisphosphate	MMWCIQZXVOZEGG-LKPKBOIGSA-N
DB03956	CHEMBL329137	Inositol 2,4,5-trisphosphate	MMWCIQZXVOZEGG-LKPKBOIGSA-N
DB03956	CHEMBL355920	Inositol 2,4,5-trisphosphate	MMWCIQZXVOZEGG-LKPKBOIGSA-N
DB03956	CHEMBL420806	Inositol 2,4,5-trisphosphate	MMWCIQZXVOZEGG-LKPKBOIGSA-N
DB03956	CHEMBL90310	Inositol 2,4,5-trisphosphate	MMWCIQZXVOZEGG-LKPKBOIGSA-N
DB03957	CHEMBL106187	SP2456	SSSXBBASYYVGCI-HSZRJFAPSA-N
DB03957	CHEMBL3289611	SP2456	SSSXBBASYYVGCI-HSZRJFAPSA-N
DB03958	CHEMBL3350972	7-methyl-guanosine-5'-triphosphate-5'-guanosine	FHHZHGZBHYYWTG-INFSMZHSSA-O
DB03958	CHEMBL3351000	7-methyl-guanosine-5'-triphosphate-5'-guanosine	FHHZHGZBHYYWTG-INFSMZHSSA-O
DB03963	CHEMBL3247375	S-(Dimethylarsenic)Cysteine	UKLXSOVDMSQHMM-BYPYZUCNSA-N
DB03966	CHEMBL1172192	Clorobiocin	FJAQNRBDVKIIKK-LFLQOBSNSA-N
DB03966	CHEMBL303984	Clorobiocin	FJAQNRBDVKIIKK-LFLQOBSNSA-N
DB03971	CHEMBL3618491	Acarbose Derived Hexasaccharide	MBNITLCAVXHYER-DHAMQIFDSA-N
DB03973	CHEMBL477508	3-{2,6,8-trioxo-9-[(2R,3R,4R)-2,3,4,5-tetrahydroxypentyl]-1,2,3,6,8,9-hexahydro-7H-purin-7-Yl}propyl dihydrogen phosphate	KPHFGOGGKPGLTM-ZXFLCMHBSA-N
DB03974	CHEMBL589752	L-homoarginine	QUOGESRFPZDMMT-YFKPBYRVSA-N
DB03976	CHEMBL144888	Phosphorylisopropane	QPPQHRDVPBTVEV-UHFFFAOYSA-N
DB03977	CHEMBL1234168	N-Trimethyllysine	MXNRLFUSFKVQSK-QMMMGPOBSA-O
DB03980	CHEMBL590753	4-(Fluorophenyl)-1-Cyclopropylmethyl-5-(2-Amino-4-Pyrimidinyl)Imidazole	DFEYXQGDDCDXJK-UHFFFAOYSA-N
DB03982	CHEMBL64934	Compound 5, 2-(Naphthalen-1-Yl-Oxalyl-Amino)-Benzoicacid	WQWCUHJIERBOSM-UHFFFAOYSA-N
DB03983	CHEMBL1200739	{[2-Amino-4-oxo-6,7-di(sulfanyl-κS)-3,5,5a,8,9a,10-hexahydro-4H-pyrano[3,2-g]pteridin-8-yl]methyl dihydrogenato(2-) phosphate}(dioxo)sulfanylmolybdenum	SQVSRPVEMXBYTQ-ZLGQENBPSA-K
DB03987	CHEMBL36245	2,4-Diamino-6-[N-(3',5'-Dimethoxybenzyl)-N-Methylamino]Pyrido[2,3-D]Pyrimidine	XWCCXDBXMCTZPW-UHFFFAOYSA-N
DB03988	CHEMBL468718	2,6-Diamino-Hexanoic Acid Amide	HKXLAGBDJVHRQG-YFKPBYRVSA-O
DB03989	CHEMBL103010	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	CHEMBL1222152	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	CHEMBL1222250	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	CHEMBL1233058	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	CHEMBL1453070	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	CHEMBL1519430	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	CHEMBL1614854	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	CHEMBL1873035	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	CHEMBL195923	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	CHEMBL2093058	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	CHEMBL2115552	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	CHEMBL300520	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	CHEMBL3186423	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	CHEMBL365590	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	CHEMBL423707	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	CHEMBL469448	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	CHEMBL98182	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03991	CHEMBL1161589	2-deoxy-2,3-dehydro-N-acetylneuraminic acid	JINJZWSZQKHCIP-UFGQHTETSA-N
DB03991	CHEMBL116550	2-deoxy-2,3-dehydro-N-acetylneuraminic acid	JINJZWSZQKHCIP-UFGQHTETSA-N
DB03991	CHEMBL291345	2-deoxy-2,3-dehydro-N-acetylneuraminic acid	JINJZWSZQKHCIP-UFGQHTETSA-N
DB03991	CHEMBL3330705	2-deoxy-2,3-dehydro-N-acetylneuraminic acid	JINJZWSZQKHCIP-UFGQHTETSA-N
DB03991	CHEMBL334952	2-deoxy-2,3-dehydro-N-acetylneuraminic acid	JINJZWSZQKHCIP-UFGQHTETSA-N
DB03991	CHEMBL416139	2-deoxy-2,3-dehydro-N-acetylneuraminic acid	JINJZWSZQKHCIP-UFGQHTETSA-N
DB03991	CHEMBL77627	2-deoxy-2,3-dehydro-N-acetylneuraminic acid	JINJZWSZQKHCIP-UFGQHTETSA-N
DB03991	CHEMBL96712	2-deoxy-2,3-dehydro-N-acetylneuraminic acid	JINJZWSZQKHCIP-UFGQHTETSA-N
DB03993	CHEMBL1230308	4-Methyl Valeric Acid	FGKJLKRYENPLQH-UHFFFAOYSA-N
DB03993	CHEMBL1374976	4-Methyl Valeric Acid	FGKJLKRYENPLQH-UHFFFAOYSA-N
DB03993	CHEMBL1762644	4-Methyl Valeric Acid	FGKJLKRYENPLQH-UHFFFAOYSA-N
DB03994	CHEMBL104943	Ethanolamine	HZAXFHJVJLSVMW-UHFFFAOYSA-N
DB03995	CHEMBL2074864	Betadex	WHGYBXFWUBPSRW-FOUAGVGXSA-N
DB03995	CHEMBL415690	Betadex	WHGYBXFWUBPSRW-FOUAGVGXSA-N
DB03995	CHEMBL441937	Betadex	WHGYBXFWUBPSRW-FOUAGVGXSA-N
DB03996	CHEMBL364452	3-[(5s)-1-Acetyl-3-(2-Chlorophenyl)-4,5-Dihydro-1h-Pyrazol-5-Yl]Phenol	QBZAPFWYAPXRGQ-KRWDZBQOSA-N
DB04000	CHEMBL333964	Bromo-Willardiine	AEKIJKSVXKWGRJ-BYPYZUCNSA-N
DB04000	CHEMBL449296	Bromo-Willardiine	AEKIJKSVXKWGRJ-BYPYZUCNSA-N
DB04001	CHEMBL342478	6-(Oxalyl-Amino)-1h-Indole-5-Carboxylic Acid	AHWMERGBWWROMM-UHFFFAOYSA-N
DB04002	CHEMBL119084	4-Sulfonamide-[4-(Thiomethylaminobutane)]Benzamide	XLYYIFIRODREFK-UHFFFAOYSA-N
DB04003	CHEMBL76350	{4-[(2S)-2-Acetamido-3-({(1S)-1-[3-carbamoyl-4-(cyclohexylmethoxy)phenyl]ethyl}amino)-3-oxopropyl]-2-phosphonophenoxy}acetic acid	FXUGQWABROMTDA-SBUREZEXSA-N
DB04005	CHEMBL336296	Uridine 5'-triphosphate	PGAVKCOVUIYSFO-XVFCMESISA-N
DB04006	CHEMBL189607	[2-Amino-6-(2,6-Difluoro-Benzoyl)-Imidazo[1,2-a]Pyridin-3-Yl]-Phenyl-Methanone	WUGJIPFLBOATGL-UHFFFAOYSA-N
DB04007	CHEMBL1203258	Bromo-WR99210	MPXYCOHVHSXSDC-UHFFFAOYSA-N
DB04007	CHEMBL126726	Bromo-WR99210	MPXYCOHVHSXSDC-UHFFFAOYSA-N
DB04008	CHEMBL1236970	Bis(5-Amidino-Benzimidazolyl)Methane Zinc	MXICWYSXOKPLOW-UHFFFAOYSA-P
DB04010	CHEMBL134022	2-(3'-Methoxyphenyl) Benzimidazole-4-Carboxamide	NVVWVYYHTKCIAE-UHFFFAOYSA-N
DB04013	CHEMBL133097	1-Deoxy-1-Methoxycarbamido-Beta-D-Gluco-2-Heptulopyranosonamide	ZQTAMPRAONLFQI-FMTWGGRWSA-N
DB04013	CHEMBL319614	1-Deoxy-1-Methoxycarbamido-Beta-D-Gluco-2-Heptulopyranosonamide	ZQTAMPRAONLFQI-FMTWGGRWSA-N
DB04014	CHEMBL50894	Alsterpaullone	OLUKILHGKRVDCT-UHFFFAOYSA-N
DB04015	CHEMBL39753	Methionine Phosphinate	CZRBNMUARBZMHQ-SCSAIBSYSA-N
DB04016	CHEMBL374027	2-[3-({Methyl[1-(2-Naphthoyl)Piperidin-4-Yl]Amino}Carbonyl)-2-Naphthyl]-1-(1-Naphthyl)-2-Oxoethylphosphonic Acid	XUJQPDQURBZEGJ-KXQOOQHDSA-N
DB04017	CHEMBL539507	Clorgiline	BTFHLQRNAMSNLC-UHFFFAOYSA-N
DB04017	CHEMBL8706	Clorgiline	BTFHLQRNAMSNLC-UHFFFAOYSA-N
DB04018	CHEMBL483091	S-Isopropyl-Isothiourea	XSSNABKEYXKKMK-UHFFFAOYSA-N
DB04020	CHEMBL346455	4-(2-{[4-{[3-(4-Chlorophenyl)Propyl]Sulfanyl}-6-(1-Piperazinyl)-1,3,5-Triazin-2-Yl]Amino}Ethyl)Phenol	AIBKIFHSQQYXLG-UHFFFAOYSA-N
DB04026	CHEMBL113555	Pseudotropine	CYHOMWAPJJPNMW-RNLVFQAGSA-N
DB04026	CHEMBL1235490	Pseudotropine	CYHOMWAPJJPNMW-RNLVFQAGSA-N
DB04026	CHEMBL1356617	Pseudotropine	CYHOMWAPJJPNMW-RNLVFQAGSA-N
DB04027	CHEMBL1485	D-arginine	ODKSFYDXXFIFQN-SCSAIBSYSA-N
DB04027	CHEMBL212301	D-arginine	ODKSFYDXXFIFQN-SCSAIBSYSA-N
DB04029	CHEMBL268713	Phenylalanine Amide	OBSIQMZKFXFYLV-QMMMGPOBSA-N
DB04029	CHEMBL350320	Phenylalanine Amide	OBSIQMZKFXFYLV-QMMMGPOBSA-N
DB04030	CHEMBL72232	1,3,4,9-Tetrahydro-2-(Hydroxybenzoyl)-9-[(4-Hydroxyphenyl)Methyl]-6-Methoxy-2h-Pyrido[3,4-B]Indole	ADXYEWMDAGIULV-UHFFFAOYSA-N
DB04031	CHEMBL1098659	Serine vanadate	SYKYEBJDHHGBFL-PUAMRSTPSA-M
DB04031	CHEMBL1232306	Serine vanadate	SYKYEBJDHHGBFL-PUAMRSTPSA-M
DB04031	CHEMBL2105800	Serine vanadate	SYKYEBJDHHGBFL-PUAMRSTPSA-M
DB04031	CHEMBL2106489	Serine vanadate	SYKYEBJDHHGBFL-PUAMRSTPSA-M
DB04033	CHEMBL22809	Z-Ala Prolinal	RSSOZTMMMIWOJB-AAEUAGOBSA-N
DB04034	CHEMBL1233359	Ribulose-5-Phosphate	FNZLKVNUWIIPSJ-RFZPGFLSSA-N
DB04035	CHEMBL1231661	Ceftazidime BATSI	ZECCQELUYUPTSB-UUASQNMZSA-N
DB04035	CHEMBL2068465	Ceftazidime BATSI	ZECCQELUYUPTSB-UUASQNMZSA-N
DB04037	CHEMBL186174	N,N-Bis(4-Chlorobenzyl)-1h-1,2,3,4-Tetraazol-5-Amine	UOUXILZUBDIWQU-UHFFFAOYSA-N
DB04038	CHEMBL1232562	Ergosterol	DNVPQKQSNYMLRS-APGDWVJJSA-N
DB04038	CHEMBL1512075	Ergosterol	DNVPQKQSNYMLRS-APGDWVJJSA-N
DB04038	CHEMBL1741735	Ergosterol	DNVPQKQSNYMLRS-APGDWVJJSA-N
DB04038	CHEMBL1965225	Ergosterol	DNVPQKQSNYMLRS-APGDWVJJSA-N
DB04038	CHEMBL222608	Ergosterol	DNVPQKQSNYMLRS-APGDWVJJSA-N
DB04038	CHEMBL3185842	Ergosterol	DNVPQKQSNYMLRS-APGDWVJJSA-N
DB04044	CHEMBL326611	4-{2-[(3-Nitrobenzoyl)Amino]Phenoxy}Phthalic Acid	NAQUAVBNIYTIIS-UHFFFAOYSA-N
DB04046	CHEMBL131853	Methyl beta-galactoside	HOVAGTYPODGVJG-VOQCIKJUSA-N
DB04046	CHEMBL132186	Methyl beta-galactoside	HOVAGTYPODGVJG-VOQCIKJUSA-N
DB04046	CHEMBL195368	Methyl beta-galactoside	HOVAGTYPODGVJG-VOQCIKJUSA-N
DB04046	CHEMBL320214	Methyl beta-galactoside	HOVAGTYPODGVJG-VOQCIKJUSA-N
DB04046	CHEMBL3590182	Methyl beta-galactoside	HOVAGTYPODGVJG-VOQCIKJUSA-N
DB04046	CHEMBL3680808	Methyl beta-galactoside	HOVAGTYPODGVJG-VOQCIKJUSA-N
DB04046	CHEMBL4092006	Methyl beta-galactoside	HOVAGTYPODGVJG-VOQCIKJUSA-N
DB04046	CHEMBL4117365	Methyl beta-galactoside	HOVAGTYPODGVJG-VOQCIKJUSA-N
DB04046	CHEMBL442951	Methyl beta-galactoside	HOVAGTYPODGVJG-VOQCIKJUSA-N
DB04046	CHEMBL467773	Methyl beta-galactoside	HOVAGTYPODGVJG-VOQCIKJUSA-N
DB04046	CHEMBL502337	Methyl beta-galactoside	HOVAGTYPODGVJG-VOQCIKJUSA-N
DB04051	CHEMBL443064	5-Phenylvaleric Acid	BYHDDXPKOZIZRV-UHFFFAOYSA-N
DB04052	CHEMBL192008	3,4-Dimethylphenol	YCOXTKKNXUZSKD-UHFFFAOYSA-N
DB04054	CHEMBL326651	9-Butyl-8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9h-Purin-6-Ylamine	PASRTKOWXJDFFV-UHFFFAOYSA-N
DB04058	CHEMBL2137924	D-[(Amino)Carbonyl]Phenylalanine	IPWQOZCSQLTKOI-QMMMGPOBSA-N
DB04059	CHEMBL103043	8-(Pyrimidin-2-Ylamino)Naphthalene-2-Carboximidamide	GRQLDCHTDNYVQI-UHFFFAOYSA-N
DB04061	CHEMBL434785	Alpha-Amino-2-Indanacetic Acid	GUDHMDVRURNAHL-SNVBAGLBSA-N
