drugbank_id	metabolights_id	name	inchi_key
DB00080	MTBLC600103	Daptomycin	DOAKLVKFURWEDJ-RWDRXURGSA-N
DB00091	MTBLC4031	Cyclosporine	PMATZTZNYRCHOR-CGLBZJNRSA-N
DB00114	MTBLC18405	Pyridoxal phosphate	NGVDGCNFYWLIFO-UHFFFAOYSA-N
DB00114	MTBLC597326	Pyridoxal phosphate	NGVDGCNFYWLIFO-UHFFFAOYSA-N
DB00116	MTBLC15635	Tetrahydrofolic acid	MSTNYGQPCMXVAQ-KIYNQFGBSA-N
DB00116	MTBLC20506	Tetrahydrofolic acid	MSTNYGQPCMXVAQ-KIYNQFGBSA-N
DB00116	MTBLC57453	Tetrahydrofolic acid	MSTNYGQPCMXVAQ-KIYNQFGBSA-N
DB00116	MTBLC68437	Tetrahydrofolic acid	MSTNYGQPCMXVAQ-KIYNQFGBSA-N
DB00117	MTBLC142967	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	MTBLC15971	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	MTBLC27570	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	MTBLC27947	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	MTBLC32510	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	MTBLC32512	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	MTBLC32513	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	MTBLC32523	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	MTBLC32526	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	MTBLC32527	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	MTBLC32529	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	MTBLC32531	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	MTBLC32532	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	MTBLC57595	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00118	MTBLC142093	Ademetionine	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	MTBLC142094	Ademetionine	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	MTBLC15414	Ademetionine	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	MTBLC33440	Ademetionine	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	MTBLC33442	Ademetionine	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	MTBLC59789	Ademetionine	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	MTBLC67040	Ademetionine	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00119	MTBLC15361	Pyruvic acid	LCTONWCANYUPML-UHFFFAOYSA-N
DB00119	MTBLC32816	Pyruvic acid	LCTONWCANYUPML-UHFFFAOYSA-N
DB00120	MTBLC16998	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	MTBLC17295	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	MTBLC28044	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	MTBLC32486	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	MTBLC32487	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	MTBLC32494	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	MTBLC32495	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	MTBLC32504	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	MTBLC32505	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	MTBLC57981	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	MTBLC58095	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00121	MTBLC15956	Biotin	YBJHBAHKTGYVGT-ZKWXMUAHSA-N
DB00121	MTBLC57586	Biotin	YBJHBAHKTGYVGT-ZKWXMUAHSA-N
DB00122	MTBLC15354	Choline	OEYIOHPDSNJKLS-UHFFFAOYSA-N
DB00123	MTBLC133538	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	MTBLC16855	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	MTBLC18019	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	MTBLC25094	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	MTBLC32550	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	MTBLC32551	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	MTBLC32552	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	MTBLC32556	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	MTBLC32557	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	MTBLC32558	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	MTBLC32563	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	MTBLC32564	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	MTBLC32565	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00125	MTBLC15816	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	MTBLC16467	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	MTBLC29016	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	MTBLC32681	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	MTBLC32682	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	MTBLC32683	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	MTBLC32688	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	MTBLC32689	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	MTBLC32690	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	MTBLC32695	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	MTBLC32696	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	MTBLC32697	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00126	MTBLC29073	Ascorbic acid	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	MTBLC38290	Ascorbic acid	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00127	MTBLC15746	Spermine	PFNFFQXMRSDOHW-UHFFFAOYSA-N
DB00127	MTBLC45725	Spermine	PFNFFQXMRSDOHW-UHFFFAOYSA-N
DB00128	MTBLC17053	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	MTBLC17364	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	MTBLC22660	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	MTBLC29990	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	MTBLC29991	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	MTBLC29993	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	MTBLC29994	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	MTBLC29995	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	MTBLC35391	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00129	MTBLC15729	Ornithine	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00129	MTBLC16176	Ornithine	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00129	MTBLC18257	Ornithine	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00129	MTBLC32964	Ornithine	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00129	MTBLC44667	Ornithine	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00129	MTBLC46911	Ornithine	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00129	MTBLC46912	Ornithine	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00129	MTBLC46913	Ornithine	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00129	MTBLC46914	Ornithine	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00129	MTBLC57668	Ornithine	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00130	MTBLC17061	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	MTBLC18050	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	MTBLC28300	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	MTBLC32665	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	MTBLC32666	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	MTBLC32672	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	MTBLC32673	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	MTBLC32678	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	MTBLC32679	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	MTBLC58000	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	MTBLC58359	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00131	MTBLC16027	Adenosine phosphate	UDMBCSSLTHHNCD-KQYNXXCUSA-N
DB00131	MTBLC40721	Adenosine phosphate	UDMBCSSLTHHNCD-KQYNXXCUSA-N
DB00131	MTBLC456215	Adenosine phosphate	UDMBCSSLTHHNCD-KQYNXXCUSA-N
DB00132	MTBLC27432	alpha-Linolenic acid	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	MTBLC32387	alpha-Linolenic acid	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00133	MTBLC16523	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	MTBLC17115	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	MTBLC17822	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	MTBLC32836	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	MTBLC32837	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	MTBLC32840	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	MTBLC32841	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	MTBLC32845	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	MTBLC32846	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	MTBLC33384	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	MTBLC35243	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	MTBLC35247	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00134	MTBLC16643	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	MTBLC16811	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	MTBLC16867	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	MTBLC32631	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	MTBLC32632	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	MTBLC32637	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	MTBLC32638	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	MTBLC32644	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	MTBLC32646	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	MTBLC57844	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	MTBLC57932	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	MTBLC64558	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00135	MTBLC17895	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	MTBLC18186	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	MTBLC28479	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	MTBLC32760	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	MTBLC32761	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	MTBLC32762	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	MTBLC32773	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	MTBLC32774	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	MTBLC32775	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	MTBLC32784	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	MTBLC32785	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	MTBLC32786	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	MTBLC58315	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	MTBLC58570	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00136	MTBLC17823	Calcitriol	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00137	MTBLC28838	Lutein	KBPHJBAIARWVSC-RGZFRNHPSA-N
DB00138	MTBLC145813	Cystine	LEVWYRKDKASIDU-IMJSIDKUSA-N
DB00138	MTBLC16283	Cystine	LEVWYRKDKASIDU-IMJSIDKUSA-N
DB00138	MTBLC17376	Cystine	LEVWYRKDKASIDU-IMJSIDKUSA-N
DB00138	MTBLC35491	Cystine	LEVWYRKDKASIDU-IMJSIDKUSA-N
DB00138	MTBLC35492	Cystine	LEVWYRKDKASIDU-IMJSIDKUSA-N
DB00138	MTBLC35494	Cystine	LEVWYRKDKASIDU-IMJSIDKUSA-N
DB00138	MTBLC63163	Cystine	LEVWYRKDKASIDU-IMJSIDKUSA-N
DB00139	MTBLC15741	Succinic acid	KDYFGRWQOYBRFD-UHFFFAOYSA-N
DB00139	MTBLC30031	Succinic acid	KDYFGRWQOYBRFD-UHFFFAOYSA-N
DB00139	MTBLC30779	Succinic acid	KDYFGRWQOYBRFD-UHFFFAOYSA-N
DB00140	MTBLC17015	Riboflavin	AUNGANRZJHBGPY-SCRDCRAPSA-N
DB00140	MTBLC57986	Riboflavin	AUNGANRZJHBGPY-SCRDCRAPSA-N
DB00141	MTBLC17122	N-Acetylglucosamine	MBLBDJOUHNCFQT-LXGUWJNJSA-N
DB00141	MTBLC17411	N-Acetylglucosamine	MBLBDJOUHNCFQT-LXGUWJNJSA-N
DB00142	MTBLC14321	Glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N
DB00142	MTBLC15966	Glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N
DB00142	MTBLC16015	Glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N
DB00142	MTBLC18237	Glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N
DB00142	MTBLC29985	Glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N
DB00142	MTBLC29986	Glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N
DB00142	MTBLC29987	Glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N
DB00142	MTBLC29988	Glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N
DB00142	MTBLC29989	Glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N
DB00143	MTBLC16856	Glutathione	RWSXRVCMGQZWBV-WDSKDSINSA-N
DB00143	MTBLC57925	Glutathione	RWSXRVCMGQZWBV-WDSKDSINSA-N
DB00145	MTBLC132194	Glycine	DHMQDGOQFOQNFH-UHFFFAOYSA-N
DB00145	MTBLC15428	Glycine	DHMQDGOQFOQNFH-UHFFFAOYSA-N
DB00145	MTBLC32507	Glycine	DHMQDGOQFOQNFH-UHFFFAOYSA-N
DB00145	MTBLC32508	Glycine	DHMQDGOQFOQNFH-UHFFFAOYSA-N
DB00145	MTBLC57305	Glycine	DHMQDGOQFOQNFH-UHFFFAOYSA-N
DB00146	MTBLC17933	Calcifediol	JWUBBDSIWDLEOM-DTOXIADCSA-N
DB00147	MTBLC131529	Pyridoxal	RADKZDMFGJYCBB-UHFFFAOYSA-N
DB00147	MTBLC131530	Pyridoxal	RADKZDMFGJYCBB-UHFFFAOYSA-N
DB00147	MTBLC17310	Pyridoxal	RADKZDMFGJYCBB-UHFFFAOYSA-N
DB00148	MTBLC16919	Creatine	CVSVTCORWBXHQV-UHFFFAOYSA-N
DB00148	MTBLC57947	Creatine	CVSVTCORWBXHQV-UHFFFAOYSA-N
DB00148	MTBLC66924	Creatine	CVSVTCORWBXHQV-UHFFFAOYSA-N
DB00149	MTBLC143079	Leucine	ROHFNLRQFUQHCH-YFKPBYRVSA-N
DB00149	MTBLC15603	Leucine	ROHFNLRQFUQHCH-YFKPBYRVSA-N
DB00149	MTBLC25017	Leucine	ROHFNLRQFUQHCH-YFKPBYRVSA-N
DB00149	MTBLC28225	Leucine	ROHFNLRQFUQHCH-YFKPBYRVSA-N
DB00149	MTBLC32619	Leucine	ROHFNLRQFUQHCH-YFKPBYRVSA-N
DB00149	MTBLC32620	Leucine	ROHFNLRQFUQHCH-YFKPBYRVSA-N
DB00149	MTBLC32623	Leucine	ROHFNLRQFUQHCH-YFKPBYRVSA-N
DB00149	MTBLC32624	Leucine	ROHFNLRQFUQHCH-YFKPBYRVSA-N
DB00149	MTBLC32627	Leucine	ROHFNLRQFUQHCH-YFKPBYRVSA-N
DB00149	MTBLC32628	Leucine	ROHFNLRQFUQHCH-YFKPBYRVSA-N
DB00149	MTBLC57427	Leucine	ROHFNLRQFUQHCH-YFKPBYRVSA-N
DB00150	MTBLC16296	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00150	MTBLC16828	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00150	MTBLC27897	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00150	MTBLC32702	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00150	MTBLC32704	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00150	MTBLC32716	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00150	MTBLC32717	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00150	MTBLC32727	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00150	MTBLC32728	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00150	MTBLC57719	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00150	MTBLC57912	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00150	MTBLC64554	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00151	MTBLC15356	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	MTBLC16375	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	MTBLC17561	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	MTBLC32442	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	MTBLC32443	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	MTBLC32445	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	MTBLC32449	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	MTBLC32450	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	MTBLC32451	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	MTBLC32456	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	MTBLC32457	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	MTBLC32458	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	MTBLC35235	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	MTBLC35236	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	MTBLC35237	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00152	MTBLC18385	Thiamine	JZRWCGZRTZMZEH-UHFFFAOYSA-N
DB00152	MTBLC49107	Thiamine	JZRWCGZRTZMZEH-UHFFFAOYSA-N
DB00153	MTBLC28934	Ergocalciferol	MECHNRXZTMCUDQ-RKHKHRCZSA-N
DB00154	MTBLC53486	Dihomo-gamma-linolenic acid	HOBAELRKJCKHQD-QNEBEIHSSA-N
DB00154	MTBLC71589	Dihomo-gamma-linolenic acid	HOBAELRKJCKHQD-QNEBEIHSSA-N
DB00155	MTBLC16349	Citrulline	RHGKLRLOHDJJDR-BYPYZUCNSA-N
DB00155	MTBLC18211	Citrulline	RHGKLRLOHDJJDR-BYPYZUCNSA-N
DB00155	MTBLC49007	Citrulline	RHGKLRLOHDJJDR-BYPYZUCNSA-N
DB00155	MTBLC57743	Citrulline	RHGKLRLOHDJJDR-BYPYZUCNSA-N
DB00155	MTBLC66922	Citrulline	RHGKLRLOHDJJDR-BYPYZUCNSA-N
DB00156	MTBLC16398	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	MTBLC16857	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	MTBLC28718	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	MTBLC32820	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	MTBLC32822	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	MTBLC32826	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	MTBLC32827	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	MTBLC32828	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	MTBLC38263	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	MTBLC57757	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	MTBLC57926	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	MTBLC58585	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	MTBLC58645	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00157	MTBLC16908	NADH	BOPGDPNILDQYTO-NNYOXOHSSA-N
DB00157	MTBLC57945	NADH	BOPGDPNILDQYTO-NNYOXOHSSA-N
DB00158	MTBLC27470	Folic acid	OVBPIULPVIDEAO-LBPRGKRZSA-N
DB00158	MTBLC62501	Folic acid	OVBPIULPVIDEAO-LBPRGKRZSA-N
DB00159	MTBLC28364	Icosapent	JAZBEHYOTPTENJ-JLNKQSITSA-N
DB00159	MTBLC58562	Icosapent	JAZBEHYOTPTENJ-JLNKQSITSA-N
DB00160	MTBLC132498	Alanine	QNAYBMKLOCPYGJ-REOHCLBHSA-N
DB00160	MTBLC143534	Alanine	QNAYBMKLOCPYGJ-REOHCLBHSA-N
DB00160	MTBLC15570	Alanine	QNAYBMKLOCPYGJ-REOHCLBHSA-N
DB00160	MTBLC16449	Alanine	QNAYBMKLOCPYGJ-REOHCLBHSA-N
DB00160	MTBLC16977	Alanine	QNAYBMKLOCPYGJ-REOHCLBHSA-N
DB00160	MTBLC32431	Alanine	QNAYBMKLOCPYGJ-REOHCLBHSA-N
DB00160	MTBLC32432	Alanine	QNAYBMKLOCPYGJ-REOHCLBHSA-N
DB00160	MTBLC32435	Alanine	QNAYBMKLOCPYGJ-REOHCLBHSA-N
DB00160	MTBLC32436	Alanine	QNAYBMKLOCPYGJ-REOHCLBHSA-N
DB00160	MTBLC32439	Alanine	QNAYBMKLOCPYGJ-REOHCLBHSA-N
DB00160	MTBLC32440	Alanine	QNAYBMKLOCPYGJ-REOHCLBHSA-N
DB00160	MTBLC57416	Alanine	QNAYBMKLOCPYGJ-REOHCLBHSA-N
DB00160	MTBLC57972	Alanine	QNAYBMKLOCPYGJ-REOHCLBHSA-N
DB00160	MTBLC66916	Alanine	QNAYBMKLOCPYGJ-REOHCLBHSA-N
DB00160	MTBLC76050	Alanine	QNAYBMKLOCPYGJ-REOHCLBHSA-N
DB00161	MTBLC16414	Valine	KZSNJWFQEVHDMF-BYPYZUCNSA-N
DB00161	MTBLC27266	Valine	KZSNJWFQEVHDMF-BYPYZUCNSA-N
DB00161	MTBLC27477	Valine	KZSNJWFQEVHDMF-BYPYZUCNSA-N
DB00161	MTBLC32851	Valine	KZSNJWFQEVHDMF-BYPYZUCNSA-N
DB00161	MTBLC32852	Valine	KZSNJWFQEVHDMF-BYPYZUCNSA-N
DB00161	MTBLC32855	Valine	KZSNJWFQEVHDMF-BYPYZUCNSA-N
DB00161	MTBLC32856	Valine	KZSNJWFQEVHDMF-BYPYZUCNSA-N
DB00161	MTBLC32859	Valine	KZSNJWFQEVHDMF-BYPYZUCNSA-N
DB00161	MTBLC32860	Valine	KZSNJWFQEVHDMF-BYPYZUCNSA-N
DB00161	MTBLC57762	Valine	KZSNJWFQEVHDMF-BYPYZUCNSA-N
DB00161	MTBLC74338	Valine	KZSNJWFQEVHDMF-BYPYZUCNSA-N
DB00161	MTBLC87977	Valine	KZSNJWFQEVHDMF-BYPYZUCNSA-N
DB00162	MTBLC16302	Vitamin A	FPIPGXGPPPQFEQ-OVSJKPMPSA-N
DB00162	MTBLC17336	Vitamin A	FPIPGXGPPPQFEQ-OVSJKPMPSA-N
DB00162	MTBLC45479	Vitamin A	FPIPGXGPPPQFEQ-OVSJKPMPSA-N
DB00162	MTBLC50211	Vitamin A	FPIPGXGPPPQFEQ-OVSJKPMPSA-N
DB00162	MTBLC78272	Vitamin A	FPIPGXGPPPQFEQ-OVSJKPMPSA-N
DB00163	MTBLC18145	Vitamin E	GVJHHUAWPYXKBD-IEOSBIPESA-N
DB00163	MTBLC46430	Vitamin E	GVJHHUAWPYXKBD-IEOSBIPESA-N
DB00165	MTBLC16709	Pyridoxine	LXNHXLLTXMVWPM-UHFFFAOYSA-N
DB00166	MTBLC16494	Lipoic acid	AGBQKNBQESQNJD-SSDOTTSWSA-N
DB00166	MTBLC30313	Lipoic acid	AGBQKNBQESQNJD-SSDOTTSWSA-N
DB00166	MTBLC30314	Lipoic acid	AGBQKNBQESQNJD-SSDOTTSWSA-N
DB00166	MTBLC43796	Lipoic acid	AGBQKNBQESQNJD-SSDOTTSWSA-N
DB00166	MTBLC83088	Lipoic acid	AGBQKNBQESQNJD-SSDOTTSWSA-N
DB00167	MTBLC17191	Isoleucine	AGPKZVBTJJNPAG-WHFBIAKZSA-N
DB00167	MTBLC27730	Isoleucine	AGPKZVBTJJNPAG-WHFBIAKZSA-N
DB00167	MTBLC32604	Isoleucine	AGPKZVBTJJNPAG-WHFBIAKZSA-N
DB00167	MTBLC32605	Isoleucine	AGPKZVBTJJNPAG-WHFBIAKZSA-N
DB00167	MTBLC32608	Isoleucine	AGPKZVBTJJNPAG-WHFBIAKZSA-N
