drugbank_id	rhea_id	name	inchi_key
DB03193	25629	Stearic acid	QIQXTHQIDYTFRH-UHFFFAOYSA-N
DB03201	35235	D-Cysteine	XUJNEKJLAYXESH-UWTATZPHSA-N
DB03201	35236	D-Cysteine	XUJNEKJLAYXESH-UWTATZPHSA-N
DB03203	57756	Sphingosine	WWUZIQQURGPMPG-KRWOKUGFSA-N
DB03204	63416	5-(Aminomethyl)-2-Methylpyrimidin-4-Amine	OZOHTVFCSKFMLL-UHFFFAOYSA-N
DB03205	58442	Pyrroloquinoline Quinone	MMXZSJMASHPLLR-UHFFFAOYSA-N
DB03208	145902	Beta-1,2,3,4,6-Penta-O-Galloyl-D-Glucopyranose	QJYNZEYHSMRWBK-CGKDMBANSA-N
DB03214	134467	Vinylglycine	RQVLGLPAZTUBKX-VKHMYHEASA-N
DB03215	73962	(2s,5s)-5-Carboxymethylproline	LIZWYFXJOOUDNV-WHFBIAKZSA-N
DB03222	61404	dATP	SUYVUBYJARFZHO-RRKCRQDMSA-N
DB03225	57719	D-Tryptophan	QIVBCDIJIAJPQS-SECBINFHSA-N
DB03225	57912	D-Tryptophan	QIVBCDIJIAJPQS-SECBINFHSA-N
DB03227	14649	Nicotinamide Mononucleotide	DAYLJWODMCOQEW-WYOJIJJFSA-O
DB03229	17865	2-Oxo-4-Methylpentanoic Acid	BKAJNAXTPSGJCU-UHFFFAOYSA-N
DB03232	40407	2-[(2e,6e,10e,14e,18e,22e,26e)-3,7,11,15,19,23,27,31-Octamethyldotriaconta-2,6,10,14,18,22,26,30-Octaenyl]Phenol	VUNQJPPPTJIREN-CMAXTTDKSA-N
DB03237	42819	2,3-Dihydroxy-5-Oxo-Hexanedioate	QUURPCHWPQNNGL-ZAFYKAAXSA-L
DB03237	58098	2,3-Dihydroxy-5-Oxo-Hexanedioate	QUURPCHWPQNNGL-ZAFYKAAXSA-L
DB03237	78267	2,3-Dihydroxy-5-Oxo-Hexanedioate	QUURPCHWPQNNGL-ZAFYKAAXSA-L
DB03246	28272	Beta-L-Arabinose	HMFHBZSHGGEWLO-KLVWXMOXSA-N
DB03246	47002	Beta-L-Arabinose	HMFHBZSHGGEWLO-KLVWXMOXSA-N
DB03246	47013	Beta-L-Arabinose	HMFHBZSHGGEWLO-KLVWXMOXSA-N
DB03246	6178	Beta-L-Arabinose	HMFHBZSHGGEWLO-KLVWXMOXSA-N
DB03252	32551	D-Lysine	KDXKERNSBIXSRK-RXMQYKEDSA-N
DB03252	32557	D-Lysine	KDXKERNSBIXSRK-RXMQYKEDSA-N
DB03255	15882	Phenol	ISWSIDIOOBJBQZ-UHFFFAOYSA-N
DB03256	57457	(6R)-Folinic acid	VVIAGPKUTFNRDU-OLZOCXBDSA-N
DB03258	61481	2'-Deoxycytidine 5'-triphosphate	RGWHQCVHVJXOKC-SHYZEUOFSA-N
DB03264	57375	Dodecyl-Coa	YMCXGHLSVALICC-GMHMEAMDSA-N
DB03277	140999	alpha-maltotriose	FYGDTMLNYKFZSV-PXXRMHSHSA-N
DB03277	27931	alpha-maltotriose	FYGDTMLNYKFZSV-PXXRMHSHSA-N
DB03277	3528	alpha-maltotriose	FYGDTMLNYKFZSV-PXXRMHSHSA-N
DB03278	17113	D-Treitol	UNXHWFMMPAWVPI-IMJSIDKUSA-N
DB03278	42090	D-Treitol	UNXHWFMMPAWVPI-IMJSIDKUSA-N
DB03278	48300	D-Treitol	UNXHWFMMPAWVPI-IMJSIDKUSA-N
DB03283	2179	beta-L-fucose	SHZGCJCMOBCMKK-KGJVWPDLSA-N
DB03283	2181	beta-L-fucose	SHZGCJCMOBCMKK-KGJVWPDLSA-N
DB03283	27586	beta-L-fucose	SHZGCJCMOBCMKK-KGJVWPDLSA-N
DB03283	27907	beta-L-fucose	SHZGCJCMOBCMKK-KGJVWPDLSA-N
DB03283	42548	beta-L-fucose	SHZGCJCMOBCMKK-KGJVWPDLSA-N
DB03283	42589	beta-L-fucose	SHZGCJCMOBCMKK-KGJVWPDLSA-N
DB03283	62346	beta-L-fucose	SHZGCJCMOBCMKK-KGJVWPDLSA-N
DB03285	77948	2',4,4'-Trihydroxychalcone	DXDRHHKMWQZJHT-FPYGCLRLSA-N
DB03295	57835	Glutathionylspermidine	NEDQLXHBVHSKNV-STQMWFEESA-N
DB03300	71308	Pterin Cytosine Dinucleotide	WKSPNQYEWZEMMI-FEFZDOOUSA-N
DB03304	58703	7-Deaza-7-Aminomethyl-Guanine	MEYMBLGOKYDGLZ-UHFFFAOYSA-N
DB03310	58297	Glutathione disulfide	YPZRWBKMTBYPTK-BJDJZHNGSA-N
DB03313	57511	Cephalosporin C	HOKIDJSKDBPKTQ-GLXFQSAKSA-N
DB03315	60732	Guanosine 3'-monophosphate	ZDPUTNZENXVHJC-UUOKFMHZSA-N
DB03317	29033	Ferroheme C	XSWPXBWSKQRBRZ-IDTMDVKXSA-L
DB03320	136599	3-Amino-Alanine	PECYZEOJVXMISF-REOHCLBHSA-O
DB03320	57721	3-Amino-Alanine	PECYZEOJVXMISF-REOHCLBHSA-O
DB03323	17057	Maltose	GUBGYTABKSRVRQ-PICCSMPSSA-N
DB03323	17306	Maltose	GUBGYTABKSRVRQ-PICCSMPSSA-N
DB03323	17716	Maltose	GUBGYTABKSRVRQ-PICCSMPSSA-N
DB03323	18147	Maltose	GUBGYTABKSRVRQ-PICCSMPSSA-N
DB03323	18167	Maltose	GUBGYTABKSRVRQ-PICCSMPSSA-N
DB03323	36218	Maltose	GUBGYTABKSRVRQ-PICCSMPSSA-N
DB03323	47931	Maltose	GUBGYTABKSRVRQ-PICCSMPSSA-N
DB03323	64351	Maltose	GUBGYTABKSRVRQ-PICCSMPSSA-N
DB03328	29919	Dioxo(sulfanyl)molybdenum	BDSRWPHSAKXXRG-UHFFFAOYSA-M
DB03344	57257	Inositol-(1,3,4,5,6)-Pentakisphosphate	CTPQAXVNYGZUAJ-ADOSBGCESA-N
DB03344	57733	Inositol-(1,3,4,5,6)-Pentakisphosphate	CTPQAXVNYGZUAJ-ADOSBGCESA-N
DB03344	57798	Inositol-(1,3,4,5,6)-Pentakisphosphate	CTPQAXVNYGZUAJ-ADOSBGCESA-N
DB03344	58747	Inositol-(1,3,4,5,6)-Pentakisphosphate	CTPQAXVNYGZUAJ-ADOSBGCESA-N
DB03350	28938	Cobalt Hexammine Ion	DYLMFCCYOUSRTK-UHFFFAOYSA-N
DB03357	17756	(S)-Mandelic acid	IWYDHOAUDWTVEP-ZETCQYMHSA-N
DB03357	32382	(S)-Mandelic acid	IWYDHOAUDWTVEP-ZETCQYMHSA-N
DB03364	137116	N-Carbamyl-D-Methionine	DEWDMTSMCKXBNP-SCSAIBSYSA-N
DB03364	137152	N-Carbamyl-D-Methionine	DEWDMTSMCKXBNP-SCSAIBSYSA-N
DB03366	16069	Imidazole	RAXXELZNTBOGNW-UHFFFAOYSA-N
DB03374	57506	3,5-Diiodotyrosine	NYPYHUZRZVSYKL-ZETCQYMHSA-N
DB03381	17600	Hexadecanal	NIOYUNMRJMEDGI-UHFFFAOYSA-N
DB03389	17535	alpha-D-Xylopyranose	SRBFZHDQGSBBOR-LECHCGJUSA-N
DB03389	27476	alpha-D-Xylopyranose	SRBFZHDQGSBBOR-LECHCGJUSA-N
DB03389	46994	alpha-D-Xylopyranose	SRBFZHDQGSBBOR-LECHCGJUSA-N
DB03389	53455	alpha-D-Xylopyranose	SRBFZHDQGSBBOR-LECHCGJUSA-N
DB03397	57705	Uridine-Diphosphate-N-Acetylglucosamine	LFTYTUAZOPRMMI-CFRASDGPSA-N
DB03397	67138	Uridine-Diphosphate-N-Acetylglucosamine	LFTYTUAZOPRMMI-CFRASDGPSA-N
DB03397	68623	Uridine-Diphosphate-N-Acetylglucosamine	LFTYTUAZOPRMMI-CFRASDGPSA-N
DB03401	203600	1D-myo-inositol 1,4,5-trisphosphate	MMWCIQZXVOZEGG-XJTPDSDZSA-N
DB03401	58414	1D-myo-inositol 1,4,5-trisphosphate	MMWCIQZXVOZEGG-XJTPDSDZSA-N
DB03402	73125	1,2-Di-1-(3,7,11,15-Tetramethyl-Hexadecane)-Sn-Glycero-3-Phosphate	UKQGAMWGTOTQPC-ALOLAALWSA-N
DB03403	60377	Cytidine-5'-Monophosphate	IERHLVCPSMICTF-XVFCMESISA-N
DB03407	57730	4-Nitrocatechol	XJNPNXSISMKQEX-UHFFFAOYSA-N
DB03408	58173	gamma-Glutamylcysteine	RITKHVBHSGLULN-WHFBIAKZSA-N
DB03410	77858	4-hydroxycoumarin	VXIXUWQIVKSKSA-UHFFFAOYSA-N
DB03413	60471	Deoxyuridine-5'-Diphosphate	QHWZTVCCBMIIKE-SHYZEUOFSA-N
DB03416	37575	Thiamine(1+) monophosphate	HZSAJDVWZRBGIF-UHFFFAOYSA-N
DB03419	17568	Uracil	ISAKRJDGNUQOIC-UHFFFAOYSA-N
DB03430	16660	(2s)-Hydroxy(4-Hydroxyphenyl)Ethanenitrile	HOOOPXDSCKBLFG-MRVPVSSYSA-N
DB03430	18115	(2s)-Hydroxy(4-Hydroxyphenyl)Ethanenitrile	HOOOPXDSCKBLFG-MRVPVSSYSA-N
DB03432	57731	Beta-Amino Isobutyrate	QCHPKSFMDHPSNR-GSVOUGTGSA-M
DB03432	58655	Beta-Amino Isobutyrate	QCHPKSFMDHPSNR-GSVOUGTGSA-M
DB03435	58223	Uridine-5'-Diphosphate	XCCTYIAWTASOJW-XVFCMESISA-N
DB03438	75158	Lysophosphatidylglycerol	BVJSKAUUFXBDOB-SFTDATJTSA-M
DB03438	84475	Lysophosphatidylglycerol	BVJSKAUUFXBDOB-SFTDATJTSA-M
DB03440	142655	N-Hexadecanoylglycine	KVTFEOAKFFQCCX-UHFFFAOYSA-N
DB03443	29105	Bis(5-Amidino-Benzimidazolyl)Methanone Zinc	ZZTKUHCUDLEGEN-UHFFFAOYSA-N
DB03454	18404	3-methyl-benzene-1,2-diol	PGSWEKYNAOWQDF-UHFFFAOYSA-N
DB03460	35288	Violaxanthin	SZCBXWMUOPQSOX-WVJDLNGLSA-N
DB03460	35305	Violaxanthin	SZCBXWMUOPQSOX-WVJDLNGLSA-N
DB03461	58349	Nicotinamide adenine dinucleotide phosphate	XJLXINKUBYWONI-NNYOXOHSSA-N
DB03462	17821	Thymine	RWQNBRDOKXIBIV-UHFFFAOYSA-N
DB03467	17846	Naringenin	FTVWIRXFELQLPI-ZDUSSCGKSA-N
DB03470	58290	Trypanothione	PHDOXVGRXXAYEB-VJANTYMQSA-N
DB03473	58200	N5-Methylglutamine	ONXPDKGXOOORHB-BYPYZUCNSA-N
DB03478	83767	2'-O-Acetyl Adenosine-5-Diphosphoribose	BFNOPXRXIQJDHO-DLFWLGJNSA-N
DB03481	57818	5,10-Dimethylene Tetrahydromethanopterin	GBMIGEWJAPFSQI-FLVBPUPRSA-N
DB03484	143890	L-Alpha-Glycerophosphorylethanolamine	JZNWSCPGTDBMEW-YFKPBYRVSA-N
DB03485	2179	Alpha-D-Fucose	SHZGCJCMOBCMKK-PHYPRBDBSA-N
DB03485	2181	Alpha-D-Fucose	SHZGCJCMOBCMKK-PHYPRBDBSA-N
DB03485	27586	Alpha-D-Fucose	SHZGCJCMOBCMKK-PHYPRBDBSA-N
DB03485	27907	Alpha-D-Fucose	SHZGCJCMOBCMKK-PHYPRBDBSA-N
DB03485	42548	Alpha-D-Fucose	SHZGCJCMOBCMKK-PHYPRBDBSA-N
DB03485	42589	Alpha-D-Fucose	SHZGCJCMOBCMKK-PHYPRBDBSA-N
DB03485	62346	Alpha-D-Fucose	SHZGCJCMOBCMKK-PHYPRBDBSA-N
DB03489	57989	2-Keto-3-Deoxygluconate	WPAMZTWLKIDIOP-UCORVYFPSA-N
DB03489	57990	2-Keto-3-Deoxygluconate	WPAMZTWLKIDIOP-UCORVYFPSA-N
DB03489	75545	2-Keto-3-Deoxygluconate	WPAMZTWLKIDIOP-UCORVYFPSA-N
DB03491	58595	2'-Deoxyguanosine-5'-Diphosphate	CIKGWCTVFSRMJU-KVQBGUIXSA-N
DB03493	20794	7-Methylguanosine	OGHAROSJZRTIOK-KQYNXXCUSA-O
DB03497	57531	O-Sulfo-L-Serine	LFZGUGJDVUUGLK-REOHCLBHSA-N
DB03499	15588	Malate Ion	BJEPYKJPYRNKOW-UWTATZPHSA-N
DB03499	15589	Malate Ion	BJEPYKJPYRNKOW-UWTATZPHSA-N
DB03499	15595	Malate Ion	BJEPYKJPYRNKOW-UWTATZPHSA-N
DB03501	58885	Galactose-uridine-5'-diphosphate	HSCJRCZFDFQWRP-ABVWGUQPSA-N
DB03501	66914	Galactose-uridine-5'-diphosphate	HSCJRCZFDFQWRP-ABVWGUQPSA-N
DB03511	58658	alpha-D-galacturonic acid	AEMOLEFTQBMNLQ-BKBMJHBISA-N
DB03511	58720	alpha-D-galacturonic acid	AEMOLEFTQBMNLQ-BKBMJHBISA-N
DB03511	75525	alpha-D-galacturonic acid	AEMOLEFTQBMNLQ-BKBMJHBISA-N
DB03511	85312	alpha-D-galacturonic acid	AEMOLEFTQBMNLQ-BKBMJHBISA-N
DB03511	85313	alpha-D-galacturonic acid	AEMOLEFTQBMNLQ-BKBMJHBISA-N
DB03512	15377	Uridine-2',3'-vanadate	JSPAHXDHRUTBDP-VKTKOMAXSA-L
DB03514	42438	2-Methoxy-4-Vinyl-Phenol	YOMSJEATGXXYPX-UHFFFAOYSA-N
DB03517	18071	[Methylthio]Acetate	HGTBAIVLETUVCG-UHFFFAOYSA-M
DB03518	36464	Mevalonic acid	KJTLQQUUPVSXIM-ZCFIWIBFSA-N
DB03528	16335	9-Beta-D-Xylofuranosyl-Adenine	OIRDTQYFTABQOQ-GAWUUDPSSA-N
DB03542	58401	L-Myo-Inositol-1-Phosphate	INAPMGSXUVUWAF-PTQMNWPWSA-L
DB03542	58433	L-Myo-Inositol-1-Phosphate	INAPMGSXUVUWAF-PTQMNWPWSA-L
DB03542	58469	L-Myo-Inositol-1-Phosphate	INAPMGSXUVUWAF-PTQMNWPWSA-L
DB03542	64841	L-Myo-Inositol-1-Phosphate	INAPMGSXUVUWAF-PTQMNWPWSA-L
DB03542	84141	L-Myo-Inositol-1-Phosphate	INAPMGSXUVUWAF-PTQMNWPWSA-L
DB03542	84142	L-Myo-Inositol-1-Phosphate	INAPMGSXUVUWAF-PTQMNWPWSA-L
DB03548	85986	3-deoxy-α-D-manno-oct-2-ulopyranosonic acid	NNLZBVFSCVTSLA-HXUQBWEZSA-N
DB03550	58399	Isopenicillin N	MIFYHUACUWQUKT-GTQWGBSQSA-N
DB03550	58408	Isopenicillin N	MIFYHUACUWQUKT-GTQWGBSQSA-N
DB03552	78290	3-Tyrosine	JZKXXXDKRQWDET-QMMMGPOBSA-N
DB03553	30921	Glutaric Acid	JFCQEDHGNNZCLN-UHFFFAOYSA-N
DB03559	17945	Cyclohexylformamide	SWGXDLRCJNEEGZ-UHFFFAOYSA-N
DB03560	17597	P-Hydroxybenzaldehyde	RGHHSNMVTDWUBI-UHFFFAOYSA-N
DB03566	57834	Spermidine	ATHGHQPFGPMSJY-UHFFFAOYSA-N
DB03567	21601	alpha-N-Acetyl-D-galactosamine	OVRNDRQMDRJTHS-CBQIKETKSA-N
DB03567	28037	alpha-N-Acetyl-D-galactosamine	OVRNDRQMDRJTHS-CBQIKETKSA-N
DB03567	28497	alpha-N-Acetyl-D-galactosamine	OVRNDRQMDRJTHS-CBQIKETKSA-N
DB03567	40356	alpha-N-Acetyl-D-galactosamine	OVRNDRQMDRJTHS-CBQIKETKSA-N
DB03567	44278	alpha-N-Acetyl-D-galactosamine	OVRNDRQMDRJTHS-CBQIKETKSA-N
DB03567	506227	alpha-N-Acetyl-D-galactosamine	OVRNDRQMDRJTHS-CBQIKETKSA-N
DB03568	17968	Butyric Acid	FERIUCNNQQJTOY-UHFFFAOYSA-N
DB03581	57584	Glucose-6-Phosphate	VFRROHXSMXFLSN-KCDKBNATSA-N
DB03581	58255	Glucose-6-Phosphate	VFRROHXSMXFLSN-KCDKBNATSA-N
DB03581	58328	Glucose-6-Phosphate	VFRROHXSMXFLSN-KCDKBNATSA-N
DB03582	58514	N~2~-Succinylornithine	VWXQFHJBQHTHMK-LURJTMIESA-N
DB03587	17158	Pyruvaldehyde	AIJULSRZWUXGPQ-UHFFFAOYSA-N
DB03589	17121	Alpha-Ketomalonic Acid	XEEVLJKYYUVTRC-UHFFFAOYSA-N
DB03590	57609	2,6-Diaminopimelic Acid	GMKMEZVLHJARHF-WHFBIAKZSA-N
DB03590	57791	2,6-Diaminopimelic Acid	GMKMEZVLHJARHF-WHFBIAKZSA-N
DB03593	58285	7-methyl-5'-guanylic acid	AOKQNZVJJXPUQA-KQYNXXCUSA-O
DB03600	27689	Capric acid	GHVNFZFCNZKVNT-UHFFFAOYSA-N
DB03601	28777	5-deoxyflavanone	FURUXTVZLHCCNA-AWEZNQCLSA-N
DB03603	16537	Glucaric acid	DSLZVSRJTYRBFB-LLEIAEIESA-N
DB03603	21332	Glucaric acid	DSLZVSRJTYRBFB-LLEIAEIESA-N
DB03603	30612	Glucaric acid	DSLZVSRJTYRBFB-LLEIAEIESA-N
DB03603	37547	Glucaric acid	DSLZVSRJTYRBFB-LLEIAEIESA-N
DB03612	57315	3-Hydroxybutyryl-Coenzyme A	QHHKKMYHDBRONY-RMNRSTNRSA-N
DB03612	57316	3-Hydroxybutyryl-Coenzyme A	QHHKKMYHDBRONY-RMNRSTNRSA-N
DB03612	78611	3-Hydroxybutyryl-Coenzyme A	QHHKKMYHDBRONY-RMNRSTNRSA-N
DB03614	28115	Methylcobalamin	JEWJRMKHSMTXPP-WZHZPDAFSA-L
DB03614	48828	Methylcobalamin	JEWJRMKHSMTXPP-WZHZPDAFSA-L
DB03615	65028	Ribostamycin	NSKGQURZWSPSBC-VVPCINPTSA-N
DB03618	16153	2-(acetylamino)-2-deoxy-4-O-beta-D-galactopyranosyl-alpha-D-glucopyranose	KFEUJDWYNGMDBV-RCBHQUQDSA-N
DB03618	60152	2-(acetylamino)-2-deoxy-4-O-beta-D-galactopyranosyl-alpha-D-glucopyranose	KFEUJDWYNGMDBV-RCBHQUQDSA-N
DB03618	76821	2-(acetylamino)-2-deoxy-4-O-beta-D-galactopyranosyl-alpha-D-glucopyranose	KFEUJDWYNGMDBV-RCBHQUQDSA-N
DB03619	137662	Deoxycholic acid	KXGVEGMKQFWNSR-LLQZFEROSA-N
DB03619	23614	Deoxycholic acid	KXGVEGMKQFWNSR-LLQZFEROSA-N
DB03619	87733	Deoxycholic acid	KXGVEGMKQFWNSR-LLQZFEROSA-N
DB03633	75216	Lpc-Ether	XKBJVQHMEXMFDZ-AREMUKBSSA-O
DB03635	61909	Ethanesulfonic Acid	CCIVGXIOQKPBKL-UHFFFAOYSA-N
DB03640	57251	Beta-Hydroxyaspartic Acid	YYLQUHNPNCGKJQ-NHYDCYSISA-N
DB03640	58196	Beta-Hydroxyaspartic Acid	YYLQUHNPNCGKJQ-NHYDCYSISA-N
DB03640	60894	Beta-Hydroxyaspartic Acid	YYLQUHNPNCGKJQ-NHYDCYSISA-N
DB03640	60898	Beta-Hydroxyaspartic Acid	YYLQUHNPNCGKJQ-NHYDCYSISA-N
DB03644	36559	3-hydroxyanthranilic acid	WJXSWCUQABXPFS-UHFFFAOYSA-N
DB03652	58658	beta-D-Galactopyranuronic acid	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03652	58720	beta-D-Galactopyranuronic acid	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03652	75525	beta-D-Galactopyranuronic acid	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03652	85312	beta-D-Galactopyranuronic acid	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03652	85313	beta-D-Galactopyranuronic acid	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03661	58090	Cysteinesulfonic Acid	XVOYSCVBGLVSOL-REOHCLBHSA-N
DB03675	49258	2,3-Dihydroxy-Valerianic Acid	PDGXJDXVGMHUIR-UJURSFKZSA-N
DB03680	17649	Tartronate	ROBFUDYVXSDBQM-UHFFFAOYSA-L
DB03685	57865	Uridine monophosphate	DJJCXFVJDGTHFX-XVFCMESISA-N
DB03687	57823	4-(Cytidine 5'-diphospho)-2-C-methyl-D-erythritol	YFAUKWZNPVBCFF-XHIBXCGHSA-N
DB03688	16510	3-Hydroxy-Propanoic Acid	ALRHLSYJTWAHJZ-UHFFFAOYSA-N
DB03690	74669	(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide	SNKAWJBJQDLSFF-NVKMUCNASA-O
DB03696	16521	Lanosterol	CAHGCLMLTWQZNJ-BQNIITSRSA-N
DB03699	57292	Succinyl-Coenzyme A	VNOYUJKHFWYWIR-ITIYDSSPSA-N
DB03700	57757	D-Threonine	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03700	57926	D-Threonine	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03700	58585	D-Threonine	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03700	58645	D-Threonine	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03703	18099	Cyclohexanol	HPXRVTGHNJAIIH-UHFFFAOYSA-N
DB03704	36204	12-Hydroxydodecanoic Acid	ZDHCZVWCTKTBRY-UHFFFAOYSA-N
DB03708	58243	Adenosine 5'-phosphosulfate	IRLPACMLTUPBCL-KQYNXXCUSA-N
DB03716	12060	5'-Fluoro-5'-Deoxyadenosine	QPVLKMICBYRPSX-KQYNXXCUSA-N
DB03720	48306	Z-Dehydrobutyrine	PAWSVPVNIXFKOS-IHWYPQMZSA-N
DB03721	35418	N-acetyl-alpha-neuraminic acid	SQVRNKJHWKZAKO-YRMXFSIDSA-N
DB03721	58705	N-acetyl-alpha-neuraminic acid	SQVRNKJHWKZAKO-YRMXFSIDSA-N
DB03721	58770	N-acetyl-alpha-neuraminic acid	SQVRNKJHWKZAKO-YRMXFSIDSA-N
DB03723	57510	2'-Deoxy-Thymidine-Beta-L-Rhamnose	ZOSQFDVXNQFKBY-CGAXJHMRSA-N
DB03723	58172	2'-Deoxy-Thymidine-Beta-L-Rhamnose	ZOSQFDVXNQFKBY-CGAXJHMRSA-N
DB03723	68576	2'-Deoxy-Thymidine-Beta-L-Rhamnose	ZOSQFDVXNQFKBY-CGAXJHMRSA-N
DB03723	73933	2'-Deoxy-Thymidine-Beta-L-Rhamnose	ZOSQFDVXNQFKBY-CGAXJHMRSA-N
DB03723	74143	2'-Deoxy-Thymidine-Beta-L-Rhamnose	ZOSQFDVXNQFKBY-CGAXJHMRSA-N
DB03728	17861	p-Chlorobenzoic acid	XRHGYUZYPHTUJZ-UHFFFAOYSA-N
DB03733	27789	Ethylene Dichloride	WSLDOOZREJYCGB-UHFFFAOYSA-N
DB03740	21601	N-acetyl-alpha-D-glucosamine	OVRNDRQMDRJTHS-PVFLNQBWSA-N
DB03740	28037	N-acetyl-alpha-D-glucosamine	OVRNDRQMDRJTHS-PVFLNQBWSA-N
DB03740	28497	N-acetyl-alpha-D-glucosamine	OVRNDRQMDRJTHS-PVFLNQBWSA-N
DB03740	40356	N-acetyl-alpha-D-glucosamine	OVRNDRQMDRJTHS-PVFLNQBWSA-N
DB03740	44278	N-acetyl-alpha-D-glucosamine	OVRNDRQMDRJTHS-PVFLNQBWSA-N
DB03740	506227	N-acetyl-alpha-D-glucosamine	OVRNDRQMDRJTHS-PVFLNQBWSA-N
DB03741	48946	2-Methylbutanoic Acid	WLAMNBDJUVNPJU-SCSAIBSYSA-N
DB03745	370252	Arabinose-5-phosphate	VJDOAZKNBQCAGE-WDCZJNDASA-N
DB03745	57695	Arabinose-5-phosphate	VJDOAZKNBQCAGE-WDCZJNDASA-N
DB03745	58566	Arabinose-5-phosphate	VJDOAZKNBQCAGE-WDCZJNDASA-N
DB03745	87817	Arabinose-5-phosphate	VJDOAZKNBQCAGE-WDCZJNDASA-N
DB03750	48942	Isovaleric Acid	GWYFCOCPABKNJV-UHFFFAOYSA-N
DB03751	57275	2'deoxy-Thymidine-5'-Diphospho-Alpha-D-Glucose	YSYKRGRSMLTJNL-URARBOGNSA-N
DB03751	57477	2'deoxy-Thymidine-5'-Diphospho-Alpha-D-Glucose	YSYKRGRSMLTJNL-URARBOGNSA-N
DB03756	77016	Doconexent	MBMBGCFOFBJSGT-KUBAVDMBSA-N
DB03765	77766	2'-cytidylic acid	YQUAKORMLHPSLZ-XVFCMESISA-N
DB03766	17272	Propanoic acid	XBDQKXXYIPTUBI-UHFFFAOYSA-N
DB03773	2179	alpha-D-quinovopyranose	SHZGCJCMOBCMKK-DVKNGEFBSA-N
DB03773	2181	alpha-D-quinovopyranose	SHZGCJCMOBCMKK-DVKNGEFBSA-N
DB03773	27586	alpha-D-quinovopyranose	SHZGCJCMOBCMKK-DVKNGEFBSA-N
DB03773	27907	alpha-D-quinovopyranose	SHZGCJCMOBCMKK-DVKNGEFBSA-N
DB03773	42548	alpha-D-quinovopyranose	SHZGCJCMOBCMKK-DVKNGEFBSA-N
DB03773	42589	alpha-D-quinovopyranose	SHZGCJCMOBCMKK-DVKNGEFBSA-N
DB03773	62346	alpha-D-quinovopyranose	SHZGCJCMOBCMKK-DVKNGEFBSA-N
DB03774	58066	Glutamyl Group	KABXUUFDPUOJMW-BYPYZUCNSA-O
DB03775	57861	D-Dethiobiotin	AUTOLBMXDDTRRT-JGVFFNPUSA-N
DB03776	17167	Lactaldehyde	BSABBBMNWQWLLU-VKHMYHEASA-N
DB03776	18041	Lactaldehyde	BSABBBMNWQWLLU-VKHMYHEASA-N
DB03779	58700	Glucosaminyl-(Alpha-6)-D-Myo-Inositol	HEPUIGACZYVUCD-YZRQSVRMSA-N
DB03779	58886	Glucosaminyl-(Alpha-6)-D-Myo-Inositol	HEPUIGACZYVUCD-YZRQSVRMSA-N
DB03784	116314	Elaidoylamide	FATBGEAMYMYZAF-MDZDMXLPSA-N
DB03785	79038	(3r,5r)-7-((1r,2r,6s,8r,8as)-2,6-Dimethyl-8-{[(2r)-2-Methylbutanoyl]Oxy}-1,2,6,7,8,8a-Hexahydronaphthalen-1-Yl)-3,5-Dihydroxyheptanoic Acid	QLJODMDSTUBWDW-BXMDZJJMSA-N
DB03790	87824	S-Dioxymethionine	UCUNFLYVYCGDHP-BYPYZUCNSA-N
DB03793	16150	Benzoic acid	WPYMKLBDIGXBTP-UHFFFAOYSA-N
DB03795	11561	2-Dehydropantoate	PKVVTUWHANFMQC-UHFFFAOYSA-N
DB03796	7896	Palmitic Acid	IPCSVZSSVZVIGE-UHFFFAOYSA-N
DB03798	57566	2'-Deoxycytidine-5'-Monophosphate	NCMVOABPESMRCP-SHYZEUOFSA-N
DB03800	246422	Deoxyuridine monophosphate	JSRLJPSBLDHEIO-SHYZEUOFSA-N
DB03811	57699	Histidinol	ZQISRDCJNBUVMM-YFKPBYRVSA-O
DB03817	58761	L-2,4-diaminobutyric acid	OGNSCSPNOLGXSM-VKHMYHEASA-N
DB03825	17996	Rhodamine 6G	XFKVYXCRNATCOO-UHFFFAOYSA-M
DB03826	46252	5,6-Diaminouracil	BBTNLADSUVOPPN-UHFFFAOYSA-N
DB03829	58380	Pseudouridine-5'-Monophosphate	MOBMOJGXNHLLIR-GBNDHIKLSA-N
DB03832	18102	3-Carboxy-N,N,N-Trimethyl-2-(Octanoyloxy)Propan-1-Aminium	CXTATJFJDMJMIY-CYBMUJFWSA-O
DB03839	58315	D-Tyrosine	OUYCCCASQSFEME-MRVPVSSYSA-N
