drugbank_id	brenda_id	name	inchi_key
DB03652	203027	beta-D-Galactopyranuronic acid	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03652	21293	beta-D-Galactopyranuronic acid	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03652	43999	beta-D-Galactopyranuronic acid	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03652	45302	beta-D-Galactopyranuronic acid	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03652	5151	beta-D-Galactopyranuronic acid	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03652	55654	beta-D-Galactopyranuronic acid	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03652	55655	beta-D-Galactopyranuronic acid	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03652	56542	beta-D-Galactopyranuronic acid	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03652	59977	beta-D-Galactopyranuronic acid	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03652	7195	beta-D-Galactopyranuronic acid	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03652	8590	beta-D-Galactopyranuronic acid	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03652	96106	beta-D-Galactopyranuronic acid	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03652	96212	beta-D-Galactopyranuronic acid	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03652	96354	beta-D-Galactopyranuronic acid	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03652	96696	beta-D-Galactopyranuronic acid	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03652	97286	beta-D-Galactopyranuronic acid	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03656	18941	Tribenuron Methyl	VLCQZHSMCYCDJL-UHFFFAOYSA-N
DB03659	104248	Butylamine	HQABUPZFAYXKJW-UHFFFAOYSA-N
DB03659	127784	Butylamine	HQABUPZFAYXKJW-UHFFFAOYSA-N
DB03659	1381	Butylamine	HQABUPZFAYXKJW-UHFFFAOYSA-N
DB03659	1463	Butylamine	HQABUPZFAYXKJW-UHFFFAOYSA-N
DB03659	214871	Butylamine	HQABUPZFAYXKJW-UHFFFAOYSA-N
DB03659	32589	Butylamine	HQABUPZFAYXKJW-UHFFFAOYSA-N
DB03659	34669	Butylamine	HQABUPZFAYXKJW-UHFFFAOYSA-N
DB03660	34466	4-Iodo-L-phenylalanine	PZNQZSRPDOEBMS-QMMMGPOBSA-N
DB03660	44648	4-Iodo-L-phenylalanine	PZNQZSRPDOEBMS-QMMMGPOBSA-N
DB03661	11261	Cysteinesulfonic Acid	XVOYSCVBGLVSOL-REOHCLBHSA-N
DB03661	156670	Cysteinesulfonic Acid	XVOYSCVBGLVSOL-REOHCLBHSA-N
DB03661	20206	Cysteinesulfonic Acid	XVOYSCVBGLVSOL-REOHCLBHSA-N
DB03661	3821	Cysteinesulfonic Acid	XVOYSCVBGLVSOL-REOHCLBHSA-N
DB03661	4827	Cysteinesulfonic Acid	XVOYSCVBGLVSOL-REOHCLBHSA-N
DB03661	49998	Cysteinesulfonic Acid	XVOYSCVBGLVSOL-REOHCLBHSA-N
DB03661	8078	Cysteinesulfonic Acid	XVOYSCVBGLVSOL-REOHCLBHSA-N
DB03661	93031	Cysteinesulfonic Acid	XVOYSCVBGLVSOL-REOHCLBHSA-N
DB03661	96313	Cysteinesulfonic Acid	XVOYSCVBGLVSOL-REOHCLBHSA-N
DB03664	129152	UP5	CPTLFMDLEWCNMJ-KPKSGTNCSA-N
DB03666	128836	Zidovudine monophosphate	OIFWQOKDSPDILA-XLPZGREQSA-N
DB03666	146543	Zidovudine monophosphate	OIFWQOKDSPDILA-XLPZGREQSA-N
DB03666	166541	Zidovudine monophosphate	OIFWQOKDSPDILA-XLPZGREQSA-N
DB03666	16978	Zidovudine monophosphate	OIFWQOKDSPDILA-XLPZGREQSA-N
DB03666	172199	Zidovudine monophosphate	OIFWQOKDSPDILA-XLPZGREQSA-N
DB03666	173163	Zidovudine monophosphate	OIFWQOKDSPDILA-XLPZGREQSA-N
DB03666	202812	Zidovudine monophosphate	OIFWQOKDSPDILA-XLPZGREQSA-N
DB03666	21266	Zidovudine monophosphate	OIFWQOKDSPDILA-XLPZGREQSA-N
DB03666	22061	Zidovudine monophosphate	OIFWQOKDSPDILA-XLPZGREQSA-N
DB03666	4357	Zidovudine monophosphate	OIFWQOKDSPDILA-XLPZGREQSA-N
DB03666	60964	Zidovudine monophosphate	OIFWQOKDSPDILA-XLPZGREQSA-N
DB03668	11933	6-oxouridine 5'-phosphate	AODYJUNLDJOADV-YXZULKJRSA-N
DB03668	12163	6-oxouridine 5'-phosphate	AODYJUNLDJOADV-YXZULKJRSA-N
DB03668	13511	6-oxouridine 5'-phosphate	AODYJUNLDJOADV-YXZULKJRSA-N
DB03668	85335	6-oxouridine 5'-phosphate	AODYJUNLDJOADV-YXZULKJRSA-N
DB03670	117278	2-(Oxalyl-Amino)-4,5,6,7-Tetrahydro-Thieno[2,3-C]Pyridine-3-Carboxylic Acid	ZIBMATWHOAGNTR-UHFFFAOYSA-N
DB03671	75605	Digoxigenin	SHIBSTMRCDJXLN-KCZCNTNESA-N
DB03673	15657	Beta(2-Thienyl)Alanine	WTOFYLAWDLQMBZ-LURJTMIESA-N
DB03673	226868	Beta(2-Thienyl)Alanine	WTOFYLAWDLQMBZ-LURJTMIESA-N
DB03673	229335	Beta(2-Thienyl)Alanine	WTOFYLAWDLQMBZ-LURJTMIESA-N
DB03673	32444	Beta(2-Thienyl)Alanine	WTOFYLAWDLQMBZ-LURJTMIESA-N
DB03673	36708	Beta(2-Thienyl)Alanine	WTOFYLAWDLQMBZ-LURJTMIESA-N
DB03673	57322	Beta(2-Thienyl)Alanine	WTOFYLAWDLQMBZ-LURJTMIESA-N
DB03673	63580	Beta(2-Thienyl)Alanine	WTOFYLAWDLQMBZ-LURJTMIESA-N
DB03673	96200	Beta(2-Thienyl)Alanine	WTOFYLAWDLQMBZ-LURJTMIESA-N
DB03673	96239	Beta(2-Thienyl)Alanine	WTOFYLAWDLQMBZ-LURJTMIESA-N
DB03675	153657	2,3-Dihydroxy-Valerianic Acid	PDGXJDXVGMHUIR-UJURSFKZSA-N
DB03675	20606	2,3-Dihydroxy-Valerianic Acid	PDGXJDXVGMHUIR-UJURSFKZSA-N
DB03675	20607	2,3-Dihydroxy-Valerianic Acid	PDGXJDXVGMHUIR-UJURSFKZSA-N
DB03675	214471	2,3-Dihydroxy-Valerianic Acid	PDGXJDXVGMHUIR-UJURSFKZSA-N
DB03675	214472	2,3-Dihydroxy-Valerianic Acid	PDGXJDXVGMHUIR-UJURSFKZSA-N
DB03675	47551	2,3-Dihydroxy-Valerianic Acid	PDGXJDXVGMHUIR-UJURSFKZSA-N
DB03675	7979	2,3-Dihydroxy-Valerianic Acid	PDGXJDXVGMHUIR-UJURSFKZSA-N
DB03677	57832	N-Cyclohexyl-N'-Decylurea	LPXYBLIRYGCMPQ-UHFFFAOYSA-N
DB03678	115254	(6,7-Difluoro-Quinazolin-4-Yl)-(1-Methyl-2,2-Diphenyl-Ethyl)-Amine	WVGZKPGUHOZIJQ-HNNXBMFYSA-N
DB03679	58745	2-Hydroxy-Tryptophan	VAUYGGXCASQWHK-QMMMGPOBSA-N
DB03680	12702	Tartronate	ROBFUDYVXSDBQM-UHFFFAOYSA-L
DB03680	170246	Tartronate	ROBFUDYVXSDBQM-UHFFFAOYSA-L
DB03680	29389	Tartronate	ROBFUDYVXSDBQM-UHFFFAOYSA-L
DB03680	4283	Tartronate	ROBFUDYVXSDBQM-UHFFFAOYSA-L
DB03680	4822	Tartronate	ROBFUDYVXSDBQM-UHFFFAOYSA-L
DB03685	101700	Uridine monophosphate	DJJCXFVJDGTHFX-XVFCMESISA-N
DB03685	102266	Uridine monophosphate	DJJCXFVJDGTHFX-XVFCMESISA-N
DB03685	105468	Uridine monophosphate	DJJCXFVJDGTHFX-XVFCMESISA-N
DB03685	105479	Uridine monophosphate	DJJCXFVJDGTHFX-XVFCMESISA-N
DB03685	108533	Uridine monophosphate	DJJCXFVJDGTHFX-XVFCMESISA-N
DB03685	113279	Uridine monophosphate	DJJCXFVJDGTHFX-XVFCMESISA-N
DB03685	124492	Uridine monophosphate	DJJCXFVJDGTHFX-XVFCMESISA-N
DB03685	133	Uridine monophosphate	DJJCXFVJDGTHFX-XVFCMESISA-N
DB03685	140759	Uridine monophosphate	DJJCXFVJDGTHFX-XVFCMESISA-N
DB03685	214840	Uridine monophosphate	DJJCXFVJDGTHFX-XVFCMESISA-N
DB03685	24533	Uridine monophosphate	DJJCXFVJDGTHFX-XVFCMESISA-N
DB03685	46411	Uridine monophosphate	DJJCXFVJDGTHFX-XVFCMESISA-N
DB03685	51692	Uridine monophosphate	DJJCXFVJDGTHFX-XVFCMESISA-N
DB03685	7434	Uridine monophosphate	DJJCXFVJDGTHFX-XVFCMESISA-N
DB03685	915	Uridine monophosphate	DJJCXFVJDGTHFX-XVFCMESISA-N
DB03685	92474	Uridine monophosphate	DJJCXFVJDGTHFX-XVFCMESISA-N
DB03685	95340	Uridine monophosphate	DJJCXFVJDGTHFX-XVFCMESISA-N
DB03686	10356	S-(4-nitrobenzyl)glutathione	OAWORKDPTSAMBZ-STQMWFEESA-N
DB03686	111542	S-(4-nitrobenzyl)glutathione	OAWORKDPTSAMBZ-STQMWFEESA-N
DB03686	137898	S-(4-nitrobenzyl)glutathione	OAWORKDPTSAMBZ-STQMWFEESA-N
DB03686	172001	S-(4-nitrobenzyl)glutathione	OAWORKDPTSAMBZ-STQMWFEESA-N
DB03686	172021	S-(4-nitrobenzyl)glutathione	OAWORKDPTSAMBZ-STQMWFEESA-N
DB03686	210568	S-(4-nitrobenzyl)glutathione	OAWORKDPTSAMBZ-STQMWFEESA-N
DB03686	22621	S-(4-nitrobenzyl)glutathione	OAWORKDPTSAMBZ-STQMWFEESA-N
DB03686	39767	S-(4-nitrobenzyl)glutathione	OAWORKDPTSAMBZ-STQMWFEESA-N
DB03686	57090	S-(4-nitrobenzyl)glutathione	OAWORKDPTSAMBZ-STQMWFEESA-N
DB03687	23196	4-(Cytidine 5'-diphospho)-2-C-methyl-D-erythritol	YFAUKWZNPVBCFF-XHIBXCGHSA-N
DB03687	7443	4-(Cytidine 5'-diphospho)-2-C-methyl-D-erythritol	YFAUKWZNPVBCFF-XHIBXCGHSA-N
DB03688	106275	3-Hydroxy-Propanoic Acid	ALRHLSYJTWAHJZ-UHFFFAOYSA-N
DB03688	13715	3-Hydroxy-Propanoic Acid	ALRHLSYJTWAHJZ-UHFFFAOYSA-N
DB03688	1632	3-Hydroxy-Propanoic Acid	ALRHLSYJTWAHJZ-UHFFFAOYSA-N
DB03688	4480	3-Hydroxy-Propanoic Acid	ALRHLSYJTWAHJZ-UHFFFAOYSA-N
DB03690	102009	(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide	SNKAWJBJQDLSFF-NVKMUCNASA-O
DB03690	12276	(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide	SNKAWJBJQDLSFF-NVKMUCNASA-O
DB03690	12945	(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide	SNKAWJBJQDLSFF-NVKMUCNASA-O
DB03690	13306	(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide	SNKAWJBJQDLSFF-NVKMUCNASA-O
DB03690	136276	(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide	SNKAWJBJQDLSFF-NVKMUCNASA-O
DB03690	160529	(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide	SNKAWJBJQDLSFF-NVKMUCNASA-O
DB03690	38008	(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide	SNKAWJBJQDLSFF-NVKMUCNASA-O
DB03690	45004	(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide	SNKAWJBJQDLSFF-NVKMUCNASA-O
DB03690	5297	(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide	SNKAWJBJQDLSFF-NVKMUCNASA-O
DB03690	72155	(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide	SNKAWJBJQDLSFF-NVKMUCNASA-O
DB03690	7767	(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide	SNKAWJBJQDLSFF-NVKMUCNASA-O
DB03690	8233	(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide	SNKAWJBJQDLSFF-NVKMUCNASA-O
DB03693	21953	N-(2-Aminoethyl)-5-Chloroisoquinoline-8-Sulfonamide	OGKYMFFYOWUTKV-UHFFFAOYSA-N
DB03694	2981	N-Phenylthiourea	FULZLIGZKMKICU-UHFFFAOYSA-N
DB03694	4195	N-Phenylthiourea	FULZLIGZKMKICU-UHFFFAOYSA-N
DB03694	68743	N-Phenylthiourea	FULZLIGZKMKICU-UHFFFAOYSA-N
DB03694	83691	N-Phenylthiourea	FULZLIGZKMKICU-UHFFFAOYSA-N
DB03696	1188	Lanosterol	CAHGCLMLTWQZNJ-BQNIITSRSA-N
DB03696	171036	Lanosterol	CAHGCLMLTWQZNJ-BQNIITSRSA-N
DB03696	21484	Lanosterol	CAHGCLMLTWQZNJ-BQNIITSRSA-N
DB03696	40349	Lanosterol	CAHGCLMLTWQZNJ-BQNIITSRSA-N
DB03696	91986	Lanosterol	CAHGCLMLTWQZNJ-BQNIITSRSA-N
DB03696	93324	Lanosterol	CAHGCLMLTWQZNJ-BQNIITSRSA-N
DB03699	109608	Succinyl-Coenzyme A	VNOYUJKHFWYWIR-ITIYDSSPSA-N
DB03699	215420	Succinyl-Coenzyme A	VNOYUJKHFWYWIR-ITIYDSSPSA-N
DB03699	224	Succinyl-Coenzyme A	VNOYUJKHFWYWIR-ITIYDSSPSA-N
DB03699	43304	Succinyl-Coenzyme A	VNOYUJKHFWYWIR-ITIYDSSPSA-N
DB03699	48590	Succinyl-Coenzyme A	VNOYUJKHFWYWIR-ITIYDSSPSA-N
DB03699	51142	Succinyl-Coenzyme A	VNOYUJKHFWYWIR-ITIYDSSPSA-N
DB03699	95039	Succinyl-Coenzyme A	VNOYUJKHFWYWIR-ITIYDSSPSA-N
DB03700	10645	D-Threonine	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03700	120819	D-Threonine	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03700	164150	D-Threonine	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03700	171025	D-Threonine	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03700	171026	D-Threonine	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03700	1718	D-Threonine	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03700	20757	D-Threonine	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03700	250	D-Threonine	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03700	2764	D-Threonine	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03700	2967	D-Threonine	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03700	2991	D-Threonine	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03700	3496	D-Threonine	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03700	41719	D-Threonine	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03700	42621	D-Threonine	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03700	43728	D-Threonine	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03700	7217	D-Threonine	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03700	780	D-Threonine	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03700	9135	D-Threonine	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03700	9158	D-Threonine	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03700	93266	D-Threonine	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03700	9746	D-Threonine	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03701	220071	Vanoxerine	NAUWTFJOPJWYOT-UHFFFAOYSA-N
DB03703	104529	Cyclohexanol	HPXRVTGHNJAIIH-UHFFFAOYSA-N
DB03703	108812	Cyclohexanol	HPXRVTGHNJAIIH-UHFFFAOYSA-N
DB03703	873	Cyclohexanol	HPXRVTGHNJAIIH-UHFFFAOYSA-N
DB03704	104307	12-Hydroxydodecanoic Acid	ZDHCZVWCTKTBRY-UHFFFAOYSA-N
DB03704	157948	12-Hydroxydodecanoic Acid	ZDHCZVWCTKTBRY-UHFFFAOYSA-N
DB03704	221505	12-Hydroxydodecanoic Acid	ZDHCZVWCTKTBRY-UHFFFAOYSA-N
DB03704	3007	12-Hydroxydodecanoic Acid	ZDHCZVWCTKTBRY-UHFFFAOYSA-N
DB03704	3301	12-Hydroxydodecanoic Acid	ZDHCZVWCTKTBRY-UHFFFAOYSA-N
DB03705	57669	6-Methylamino-5-Nitroisocytosine	NMCMUSAXKISTKW-UHFFFAOYSA-N
DB03708	115167	Adenosine 5'-phosphosulfate	IRLPACMLTUPBCL-KQYNXXCUSA-N
DB03708	1311	Adenosine 5'-phosphosulfate	IRLPACMLTUPBCL-KQYNXXCUSA-N
DB03708	15610	Adenosine 5'-phosphosulfate	IRLPACMLTUPBCL-KQYNXXCUSA-N
DB03708	166709	Adenosine 5'-phosphosulfate	IRLPACMLTUPBCL-KQYNXXCUSA-N
DB03708	169202	Adenosine 5'-phosphosulfate	IRLPACMLTUPBCL-KQYNXXCUSA-N
DB03708	3314	Adenosine 5'-phosphosulfate	IRLPACMLTUPBCL-KQYNXXCUSA-N
DB03708	425	Adenosine 5'-phosphosulfate	IRLPACMLTUPBCL-KQYNXXCUSA-N
DB03708	5928	Adenosine 5'-phosphosulfate	IRLPACMLTUPBCL-KQYNXXCUSA-N
DB03708	6169	Adenosine 5'-phosphosulfate	IRLPACMLTUPBCL-KQYNXXCUSA-N
DB03708	7492	Adenosine 5'-phosphosulfate	IRLPACMLTUPBCL-KQYNXXCUSA-N
DB03709	96241	Bicine	FSVCELGFZIQNCK-UHFFFAOYSA-N
DB03710	38710	[(1S)-4-(1-Aminobutylideneamino)-1-carboxybutyl]azanium	KRILJVOCVSUPMA-ZETCQYMHSA-O
DB03716	32807	5'-Fluoro-5'-Deoxyadenosine	QPVLKMICBYRPSX-KQYNXXCUSA-N
DB03718	103844	6-aza uridine 5'-monophosphate	LRVZOSYMNMNQFR-SHUUEZRQSA-N
DB03718	3145	6-aza uridine 5'-monophosphate	LRVZOSYMNMNQFR-SHUUEZRQSA-N
DB03718	71817	6-aza uridine 5'-monophosphate	LRVZOSYMNMNQFR-SHUUEZRQSA-N
DB03718	7506	6-aza uridine 5'-monophosphate	LRVZOSYMNMNQFR-SHUUEZRQSA-N
DB03718	7510	6-aza uridine 5'-monophosphate	LRVZOSYMNMNQFR-SHUUEZRQSA-N
DB03719	194865	N-Ethyl-5'-Carboxamido Adenosine	JADDQZYHOWSFJD-BMYQGPEFSA-N
DB03720	172751	Z-Dehydrobutyrine	PAWSVPVNIXFKOS-IHWYPQMZSA-N
DB03720	90066	Z-Dehydrobutyrine	PAWSVPVNIXFKOS-IHWYPQMZSA-N
DB03720	95712	Z-Dehydrobutyrine	PAWSVPVNIXFKOS-IHWYPQMZSA-N
DB03721	1166	N-acetyl-alpha-neuraminic acid	SQVRNKJHWKZAKO-YRMXFSIDSA-N
DB03721	131401	N-acetyl-alpha-neuraminic acid	SQVRNKJHWKZAKO-YRMXFSIDSA-N
DB03721	141531	N-acetyl-alpha-neuraminic acid	SQVRNKJHWKZAKO-YRMXFSIDSA-N
DB03721	141715	N-acetyl-alpha-neuraminic acid	SQVRNKJHWKZAKO-YRMXFSIDSA-N
DB03721	163401	N-acetyl-alpha-neuraminic acid	SQVRNKJHWKZAKO-YRMXFSIDSA-N
DB03721	173195	N-acetyl-alpha-neuraminic acid	SQVRNKJHWKZAKO-YRMXFSIDSA-N
DB03721	173833	N-acetyl-alpha-neuraminic acid	SQVRNKJHWKZAKO-YRMXFSIDSA-N
DB03721	22978	N-acetyl-alpha-neuraminic acid	SQVRNKJHWKZAKO-YRMXFSIDSA-N
DB03721	24535	N-acetyl-alpha-neuraminic acid	SQVRNKJHWKZAKO-YRMXFSIDSA-N
DB03721	2917	N-acetyl-alpha-neuraminic acid	SQVRNKJHWKZAKO-YRMXFSIDSA-N
DB03721	36637	N-acetyl-alpha-neuraminic acid	SQVRNKJHWKZAKO-YRMXFSIDSA-N
DB03721	5774	N-acetyl-alpha-neuraminic acid	SQVRNKJHWKZAKO-YRMXFSIDSA-N
DB03721	6105	N-acetyl-alpha-neuraminic acid	SQVRNKJHWKZAKO-YRMXFSIDSA-N
DB03721	730	N-acetyl-alpha-neuraminic acid	SQVRNKJHWKZAKO-YRMXFSIDSA-N
DB03721	84245	N-acetyl-alpha-neuraminic acid	SQVRNKJHWKZAKO-YRMXFSIDSA-N
DB03721	84246	N-acetyl-alpha-neuraminic acid	SQVRNKJHWKZAKO-YRMXFSIDSA-N
DB03721	85625	N-acetyl-alpha-neuraminic acid	SQVRNKJHWKZAKO-YRMXFSIDSA-N
DB03721	899	N-acetyl-alpha-neuraminic acid	SQVRNKJHWKZAKO-YRMXFSIDSA-N
DB03723	102741	2'-Deoxy-Thymidine-Beta-L-Rhamnose	ZOSQFDVXNQFKBY-CGAXJHMRSA-N
DB03723	10649	2'-Deoxy-Thymidine-Beta-L-Rhamnose	ZOSQFDVXNQFKBY-CGAXJHMRSA-N
DB03723	112019	2'-Deoxy-Thymidine-Beta-L-Rhamnose	ZOSQFDVXNQFKBY-CGAXJHMRSA-N
DB03723	11552	2'-Deoxy-Thymidine-Beta-L-Rhamnose	ZOSQFDVXNQFKBY-CGAXJHMRSA-N
DB03723	11856	2'-Deoxy-Thymidine-Beta-L-Rhamnose	ZOSQFDVXNQFKBY-CGAXJHMRSA-N
DB03723	157525	2'-Deoxy-Thymidine-Beta-L-Rhamnose	ZOSQFDVXNQFKBY-CGAXJHMRSA-N
DB03723	16082	2'-Deoxy-Thymidine-Beta-L-Rhamnose	ZOSQFDVXNQFKBY-CGAXJHMRSA-N
DB03723	175618	2'-Deoxy-Thymidine-Beta-L-Rhamnose	ZOSQFDVXNQFKBY-CGAXJHMRSA-N
DB03723	198564	2'-Deoxy-Thymidine-Beta-L-Rhamnose	ZOSQFDVXNQFKBY-CGAXJHMRSA-N
DB03723	42529	2'-Deoxy-Thymidine-Beta-L-Rhamnose	ZOSQFDVXNQFKBY-CGAXJHMRSA-N
DB03723	45509	2'-Deoxy-Thymidine-Beta-L-Rhamnose	ZOSQFDVXNQFKBY-CGAXJHMRSA-N
DB03723	67139	2'-Deoxy-Thymidine-Beta-L-Rhamnose	ZOSQFDVXNQFKBY-CGAXJHMRSA-N
DB03723	95085	2'-Deoxy-Thymidine-Beta-L-Rhamnose	ZOSQFDVXNQFKBY-CGAXJHMRSA-N
DB03723	95086	2'-Deoxy-Thymidine-Beta-L-Rhamnose	ZOSQFDVXNQFKBY-CGAXJHMRSA-N
DB03723	9565	2'-Deoxy-Thymidine-Beta-L-Rhamnose	ZOSQFDVXNQFKBY-CGAXJHMRSA-N
DB03723	96467	2'-Deoxy-Thymidine-Beta-L-Rhamnose	ZOSQFDVXNQFKBY-CGAXJHMRSA-N
DB03723	96468	2'-Deoxy-Thymidine-Beta-L-Rhamnose	ZOSQFDVXNQFKBY-CGAXJHMRSA-N
DB03725	105555	5'-Guanylylmethylenebisphosphonate	PHBDHXOBFUBCJD-KQYNXXCUSA-N
DB03725	140146	5'-Guanylylmethylenebisphosphonate	PHBDHXOBFUBCJD-KQYNXXCUSA-N
DB03725	144597	5'-Guanylylmethylenebisphosphonate	PHBDHXOBFUBCJD-KQYNXXCUSA-N
DB03725	20888	5'-Guanylylmethylenebisphosphonate	PHBDHXOBFUBCJD-KQYNXXCUSA-N
DB03725	45575	5'-Guanylylmethylenebisphosphonate	PHBDHXOBFUBCJD-KQYNXXCUSA-N
DB03725	75673	5'-Guanylylmethylenebisphosphonate	PHBDHXOBFUBCJD-KQYNXXCUSA-N
DB03725	92711	5'-Guanylylmethylenebisphosphonate	PHBDHXOBFUBCJD-KQYNXXCUSA-N
DB03725	92757	5'-Guanylylmethylenebisphosphonate	PHBDHXOBFUBCJD-KQYNXXCUSA-N
DB03725	93578	5'-Guanylylmethylenebisphosphonate	PHBDHXOBFUBCJD-KQYNXXCUSA-N
DB03725	96582	5'-Guanylylmethylenebisphosphonate	PHBDHXOBFUBCJD-KQYNXXCUSA-N
DB03726	112863	Purine Riboside-5'-Monophosphate	MCWDCZIDTUQRHK-FDDDBJFASA-N
DB03726	137741	Purine Riboside-5'-Monophosphate	MCWDCZIDTUQRHK-FDDDBJFASA-N
DB03726	98832	Purine Riboside-5'-Monophosphate	MCWDCZIDTUQRHK-FDDDBJFASA-N
DB03727	107589	Coproporphyrin I	VORBHEGMEBOMMB-JRHDEHKPSA-N
DB03727	92963	Coproporphyrin I	VORBHEGMEBOMMB-JRHDEHKPSA-N
DB03728	104979	p-Chlorobenzoic acid	XRHGYUZYPHTUJZ-UHFFFAOYSA-N
DB03728	1433	p-Chlorobenzoic acid	XRHGYUZYPHTUJZ-UHFFFAOYSA-N
DB03728	15902	p-Chlorobenzoic acid	XRHGYUZYPHTUJZ-UHFFFAOYSA-N
DB03728	9053	p-Chlorobenzoic acid	XRHGYUZYPHTUJZ-UHFFFAOYSA-N
DB03728	94590	p-Chlorobenzoic acid	XRHGYUZYPHTUJZ-UHFFFAOYSA-N
DB03733	105728	Ethylene Dichloride	WSLDOOZREJYCGB-UHFFFAOYSA-N
DB03733	4194	Ethylene Dichloride	WSLDOOZREJYCGB-UHFFFAOYSA-N
DB03734	118508	Xylarohydroxamate	DMGBHBFPSRKPBV-XZIMBLGRSA-M
DB03734	71889	Xylarohydroxamate	DMGBHBFPSRKPBV-XZIMBLGRSA-M
