drugbank_id	recon_id	inchi_key
DB14138	oh1	LRCFXGAMWKDGLA-UHFFFAOYSA-N
DB14149	k	JOMMDNSKWDWPIA-YJTCMNCISA-L
DB14149	na1	JOMMDNSKWDWPIA-YJTCMNCISA-L
DB14149	ocdca	JOMMDNSKWDWPIA-YJTCMNCISA-L
DB14180	so4	LGQLOGILCSXPEA-UHFFFAOYSA-L
DB14206	cl	GVPFVAHMJGGAJG-UHFFFAOYSA-L
DB14475	lac_D	JVTAAEKCZFNVCJ-REOHCLBHSA-N
DB14475	lac_L	JVTAAEKCZFNVCJ-REOHCLBHSA-N
DB14476	avite1	GVJHHUAWPYXKBD-UHFFFAOYSA-N
DB14479	CE1310	KNVKDNCWDNRTOE-SCGRZTRASA-L
DB14479	HC02172	KNVKDNCWDNRTOE-SCGRZTRASA-L
DB14481	ca2	XAAHAAMILDNBPS-UHFFFAOYSA-L
DB14481	h2o	XAAHAAMILDNBPS-UHFFFAOYSA-L
DB14481	oh1	XAAHAAMILDNBPS-UHFFFAOYSA-L
DB14481	pi	XAAHAAMILDNBPS-UHFFFAOYSA-L
DB14482	ascb_L	PPASLZSBLFJQEF-RXSVEWSESA-M
DB14482	na1	PPASLZSBLFJQEF-RXSVEWSESA-M
DB14483	ascb_L	BLORRZQTHNGFTI-ZZMNMWMASA-L
DB14483	ca2	BLORRZQTHNGFTI-ZZMNMWMASA-L
DB14484	ascb_L	AIOKQVJVNPDJKA-ZZMNMWMASA-L
DB14485	HC02172	WWRJFSIRMWUMAE-ZZMNMWMASA-L
DB14485	ascb_L	WWRJFSIRMWUMAE-ZZMNMWMASA-L
DB14486	ascb_L	JMORAWFVNMGOKQ-MGMRMFRLSA-N
DB14486	ncam	JMORAWFVNMGOKQ-MGMRMFRLSA-N
DB14487	HC02172	DJWUNCQRNNEAKC-UHFFFAOYSA-L
DB14487	ac	DJWUNCQRNNEAKC-UHFFFAOYSA-L
DB14488	fe2	VRIVJOXICYMTAG-IYEMJOQQSA-L
DB14488	glcn	VRIVJOXICYMTAG-IYEMJOQQSA-L
DB14488	guln	VRIVJOXICYMTAG-IYEMJOQQSA-L
DB14489	fe2	MDXRFOWKIZPNTA-UHFFFAOYSA-L
DB14489	succ	MDXRFOWKIZPNTA-UHFFFAOYSA-L
DB14490	ascb_L	RFBYLSCVRUTUSB-ZZMNMWMASA-L
DB14490	fe2	RFBYLSCVRUTUSB-ZZMNMWMASA-L
DB14491	fe2	PMVSDNDAUGGCCE-TYYBGVCCSA-L
DB14491	fum	PMVSDNDAUGGCCE-TYYBGVCCSA-L
DB14492	k	DKNPRRRKHAEUMW-UHFFFAOYSA-N
DB14493	HC02172	UOXSXMSTSYWNMH-UHFFFAOYSA-L
DB14493	gly	UOXSXMSTSYWNMH-UHFFFAOYSA-L
DB14494	HC02172	UOURRHZRLGCVDA-UHFFFAOYSA-D
DB14494	h2o	UOURRHZRLGCVDA-UHFFFAOYSA-D
DB14494	hco3	UOURRHZRLGCVDA-UHFFFAOYSA-D
DB14494	oh1	UOURRHZRLGCVDA-UHFFFAOYSA-D
DB14495	cit	OAVRWNUUOUXDFH-UHFFFAOYSA-H
DB14496	na1	TVXXNOYZHKPKGW-UHFFFAOYSA-N
DB14497	ca2	RUGQTQJQCSDUFS-UHFFFAOYSA-H
DB14497	cl	RUGQTQJQCSDUFS-UHFFFAOYSA-H
DB14497	h2o	RUGQTQJQCSDUFS-UHFFFAOYSA-H
DB14497	hco3	RUGQTQJQCSDUFS-UHFFFAOYSA-H
DB14497	oh1	RUGQTQJQCSDUFS-UHFFFAOYSA-H
DB14498	ac	SCVFZCLFOSHCOH-UHFFFAOYSA-M
DB14498	k	SCVFZCLFOSHCOH-UHFFFAOYSA-M
DB14499	k	OTYBMLCTZGSZBG-UHFFFAOYSA-L
DB14499	so4	OTYBMLCTZGSZBG-UHFFFAOYSA-L
DB14501	fe2	YJYOLOWXCPIBSY-UHFFFAOYSA-L
DB14501	gly	YJYOLOWXCPIBSY-UHFFFAOYSA-L
DB14501	so4	YJYOLOWXCPIBSY-UHFFFAOYSA-L
DB14502	na1	BNIILDVGGAEEIG-UHFFFAOYSA-L
DB14502	pi	BNIILDVGGAEEIG-UHFFFAOYSA-L
DB14505	na1	UQGFMSUEHSUPRD-UHFFFAOYSA-N
DB14506	h2o	WMFOQBRAJBCJND-UHFFFAOYSA-M
DB14506	oh1	WMFOQBRAJBCJND-UHFFFAOYSA-M
DB14507	cit	WJSIUCDMWSDDCE-UHFFFAOYSA-K
DB14508	succ	WAHQBNXSPALNEA-UHFFFAOYSA-L
DB14509	hco3	XGZVUEUWXADBQD-UHFFFAOYSA-L
DB14510	fe2	CWYNVVGOOAEACU-UHFFFAOYSA-N
DB14511	ac	QTBSBXVTEAMEQO-UHFFFAOYSA-M
DB14516	na1	FKNQFGJONOIPTF-UHFFFAOYSA-N
DB14517	pi	ILRRQNADMUWWFW-UHFFFAOYSA-K
DB14518	ac	WCOATMADISNSBV-UHFFFAOYSA-K
DB14520	fe3	UISKQNNAQKPSDO-UHFFFAOYSA-E
DB14520	h2o	UISKQNNAQKPSDO-UHFFFAOYSA-E
DB14520	oh1	UISKQNNAQKPSDO-UHFFFAOYSA-E
DB14522	h2o	XLYOFNOQVPJJNP-UHFFFAOYSA-M
DB14522	oh1	XLYOFNOQVPJJNP-UHFFFAOYSA-M
DB14523	pi	NBIIXXVUZAFLBC-UHFFFAOYSA-K
DB14526	cit	SWXXYWDHQDTFSU-UHFFFAOYSA-K
DB14528	glcn	ANPGUZATXCGJJH-OPDGVEILSA-K
DB14528	guln	ANPGUZATXCGJJH-OPDGVEILSA-K
DB14529	nac	MSPQQAUTCRWLGR-UHFFFAOYSA-K
DB14530	so4	RYPRIXSYXLDSOA-UHFFFAOYSA-L
DB14531	hco3	BVKZGUZCCUSVTD-UHFFFAOYSA-L
DB14532	HC02172	PTFCDOFLOPIGGS-UHFFFAOYSA-N
DB14533	HC02172	JIAARYAFYJHUJI-UHFFFAOYSA-L
DB14533	cl	JIAARYAFYJHUJI-UHFFFAOYSA-L
DB14546	so4	QAOWNCQODCNURD-UHFFFAOYSA-L
DB14547	cl	VEXZGXHMUGYJMC-UHFFFAOYSA-M
DB14550	cl	UPWPDUACHOATKO-MPZFSRPWSA-K
DB14570	17ahprgstrn	DBPWSSGDRRHUNT-CEGNMAFCSA-N
DB14573	pi	NBIIXXVUZAFLBC-HOSYLAQJSA-K
DB14577	ca2	BHPQYMZQTOCNFJ-UHFFFAOYSA-N
DB14598	ca2	SHWNNYZBHZIQQV-UHFFFAOYSA-J
DB14598	na1	SHWNNYZBHZIQQV-UHFFFAOYSA-J
DB14599	na1	KCFCAUKZKOSSBI-UHFFFAOYSA-J
DB14600	na1	ZGTMUACCHSMWAC-UHFFFAOYSA-L
DB14622	h2o	ASTWEMOBIXQPPV-UHFFFAOYSA-K
DB14622	na1	ASTWEMOBIXQPPV-UHFFFAOYSA-K
DB14622	oh1	ASTWEMOBIXQPPV-UHFFFAOYSA-K
DB14622	pi	ASTWEMOBIXQPPV-UHFFFAOYSA-K
DB14630	tymsf	DYDUXGMDSXJQFT-UHFFFAOYSA-N
DB14681	cortsn	MFYSYFVPBJMHGN-ZPOLXVRWSA-N
DB14695	fe3	IEECXTSVVFWGSE-UHFFFAOYSA-M
DB14695	h2o	IEECXTSVVFWGSE-UHFFFAOYSA-M
DB14695	oh1	IEECXTSVVFWGSE-UHFFFAOYSA-M
DB14704	abt	HEBKCHPVOIAQTA-ZXFHETKHSA-N
DB14704	rbt	HEBKCHPVOIAQTA-ZXFHETKHSA-N
DB14704	xylt	HEBKCHPVOIAQTA-ZXFHETKHSA-N
DB14933	rnam	JLEBZPBDRKPWTD-TURQNECASA-O
DB14981	minohp	IMQLKJBTEOYOSI-GPIVLXJGSA-N
DB14981	ppmi1346p	IMQLKJBTEOYOSI-GPIVLXJGSA-N
DB15073	xyl_D	PYMYPHUHKUWMLA-LMVFSUKVSA-N
DB15111	ac	QTBSBXVTEAMEQO-JVVVGQRLSA-N
DB15289	perillyl	NDTYTMIUWGWIMO-SNVBAGLBSA-N
DB15344	CE2028	AXFYFNCPONWUHW-UHFFFAOYSA-N
DB15350	inost	CDAISMWEOUEBRE-SHFUYGGZSA-N
DB15394	yvite	QUEDXNHFTDJVIY-DQCZWYHMSA-N
DB15479	cl	BLKLTTCUAPDQEG-UHFFFAOYSA-L
DB15479	h2o	BLKLTTCUAPDQEG-UHFFFAOYSA-L
DB15479	oh1	BLKLTTCUAPDQEG-UHFFFAOYSA-L
DB15533	ca2	OSGAYBCDTDRGGQ-UHFFFAOYSA-L
DB15533	so4	OSGAYBCDTDRGGQ-UHFFFAOYSA-L
DB15535	cl	OXBLHERUFWYNTN-UHFFFAOYSA-M
DB15536	cl	RBTARNINKXHZNM-UHFFFAOYSA-K
DB15536	fe3	RBTARNINKXHZNM-UHFFFAOYSA-K
DB15555	mal_L	JFQQIWNDAXACSR-UHFFFAOYSA-L
DB15556	HC02172	AORYXJPNCRHPND-UHFFFAOYSA-L
DB15556	cit	AORYXJPNCRHPND-UHFFFAOYSA-L
DB15556	gly	AORYXJPNCRHPND-UHFFFAOYSA-L
DB15573	appnn	GRWFGVWFFZKLTI-UHFFFAOYSA-N
DB15587	h2o	WBTCZEPSIIFINA-MSFWTACDSA-J
DB15587	k	WBTCZEPSIIFINA-MSFWTACDSA-J
DB15587	oh1	WBTCZEPSIIFINA-MSFWTACDSA-J
DB15594	na1	RWVGQQGBQSJDQV-UHFFFAOYSA-M
DB15598	fe3	AHPWLYJHTFAWKI-UHFFFAOYSA-K
