drugbank_id	pubchem_tpharma_id	inchi_key
DB04905	14937758	NFIXBCVWIPOYCD-UHFFFAOYSA-N
DB04905	14938365	NFIXBCVWIPOYCD-UHFFFAOYSA-N
DB04905	15818046	NFIXBCVWIPOYCD-UHFFFAOYSA-N
DB04908	104176452	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	14805189	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	14807350	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	16600350	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	16612610	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	16622753	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	16637180	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	16651767	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	16657131	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	16666528	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	16693590	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	16703165	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	16710258	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	16715374	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	16732321	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	16788691	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	16812095	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	17398318	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	26675367	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	46502281	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	46525765	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	56245611	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	99230051	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	99230544	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	99230545	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	99230546	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	99230547	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	99230613	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	99230614	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	99230615	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	99230616	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	99230683	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	99230684	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	99230685	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04908	99230686	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04909	14778161	RVAKDGYPIVSYEU-UHFFFAOYSA-N
DB04909	17423540	RVAKDGYPIVSYEU-UHFFFAOYSA-N
DB04909	49690482	RVAKDGYPIVSYEU-UHFFFAOYSA-N
DB04910	14749804	RAOCRURYZCVHMG-UHFFFAOYSA-N
DB04911	14793177	VHFGEBVPHAGQPI-LXKZPTCJSA-N
DB04911	14915505	VHFGEBVPHAGQPI-LXKZPTCJSA-N
DB04911	14939982	VHFGEBVPHAGQPI-LXKZPTCJSA-N
DB04911	16398002	VHFGEBVPHAGQPI-LXKZPTCJSA-N
DB04911	49841094	VHFGEBVPHAGQPI-LXKZPTCJSA-N
DB04912	121271654	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	123051417	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	14842771	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	14888978	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	15119557	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	15194104	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	15320966	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	15320969	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	15321260	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	15339044	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	16031774	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	16116099	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	163433594	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	16703083	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	16768522	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	56252117	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	57300015	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	99351999	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04915	14934683	ZZUBHVMHNVYXRR-UHFFFAOYSA-N
DB04915	15121904	ZZUBHVMHNVYXRR-UHFFFAOYSA-N
DB04918	14861090	VOAZJEPQLGBXGO-SDAWRPRTSA-N
DB04918	14910117	VOAZJEPQLGBXGO-SDAWRPRTSA-N
DB04918	14910118	VOAZJEPQLGBXGO-SDAWRPRTSA-N
DB04920	14857919	KPBZROQVTHLCDU-UHFFFAOYSA-N
DB04920	163434043	KPBZROQVTHLCDU-UHFFFAOYSA-N
DB04924	14803321	QQQIECGTIMUVDS-UHFFFAOYSA-N
DB04924	14854417	QQQIECGTIMUVDS-UHFFFAOYSA-N
DB04926	14822362	OGZQTTHDGQBLBT-UHFFFAOYSA-N
DB04926	15321869	OGZQTTHDGQBLBT-UHFFFAOYSA-N
DB04926	15762506	OGZQTTHDGQBLBT-UHFFFAOYSA-N
DB04926	163558897	OGZQTTHDGQBLBT-UHFFFAOYSA-N
DB04926	16522718	OGZQTTHDGQBLBT-UHFFFAOYSA-N
DB04930	110268222	RLLPVAHGXHCWKJ-UHFFFAOYSA-N
DB04930	14854178	RLLPVAHGXHCWKJ-UHFFFAOYSA-N
DB04930	16236922	RLLPVAHGXHCWKJ-UHFFFAOYSA-N
DB04930	163507196	RLLPVAHGXHCWKJ-UHFFFAOYSA-N
DB04930	16489999	RLLPVAHGXHCWKJ-UHFFFAOYSA-N
DB04930	16658309	RLLPVAHGXHCWKJ-UHFFFAOYSA-N
DB04930	16724766	RLLPVAHGXHCWKJ-UHFFFAOYSA-N
DB04930	26744591	RLLPVAHGXHCWKJ-UHFFFAOYSA-N
DB04930	99304012	RLLPVAHGXHCWKJ-UHFFFAOYSA-N
DB04931	15119433	UAHFGYDRQSXQEB-LEBBXHLNSA-N
DB04931	15146110	UAHFGYDRQSXQEB-LEBBXHLNSA-N
DB04931	15170172	UAHFGYDRQSXQEB-LEBBXHLNSA-N
DB04931	15193970	UAHFGYDRQSXQEB-LEBBXHLNSA-N
DB04931	15193971	UAHFGYDRQSXQEB-LEBBXHLNSA-N
DB04931	15218427	UAHFGYDRQSXQEB-LEBBXHLNSA-N
DB04931	15218428	UAHFGYDRQSXQEB-LEBBXHLNSA-N
DB04931	15218429	UAHFGYDRQSXQEB-LEBBXHLNSA-N
DB04931	15296698	UAHFGYDRQSXQEB-LEBBXHLNSA-N
DB04931	15320809	UAHFGYDRQSXQEB-LEBBXHLNSA-N
DB04931	16544557	UAHFGYDRQSXQEB-LEBBXHLNSA-N
DB04931	16681347	UAHFGYDRQSXQEB-LEBBXHLNSA-N
DB04931	49650824	UAHFGYDRQSXQEB-LEBBXHLNSA-N
DB04933	14768416	BPSMYQFMCXXNPC-MFCPCZTFSA-N
DB04933	14792871	BPSMYQFMCXXNPC-MFCPCZTFSA-N
DB04933	14890603	BPSMYQFMCXXNPC-MFCPCZTFSA-N
DB04933	14915100	BPSMYQFMCXXNPC-MFCPCZTFSA-N
DB04933	15065601	BPSMYQFMCXXNPC-MFCPCZTFSA-N
DB04933	15164003	BPSMYQFMCXXNPC-MFCPCZTFSA-N
DB04933	15187770	BPSMYQFMCXXNPC-MFCPCZTFSA-N
DB04933	15212272	BPSMYQFMCXXNPC-MFCPCZTFSA-N
DB04933	16238005	BPSMYQFMCXXNPC-MFCPCZTFSA-N
DB04933	16324320	BPSMYQFMCXXNPC-MFCPCZTFSA-N
DB04933	24747787	BPSMYQFMCXXNPC-MFCPCZTFSA-N
DB04933	49751506	BPSMYQFMCXXNPC-MFCPCZTFSA-N
DB04933	87230352	BPSMYQFMCXXNPC-MFCPCZTFSA-N
DB04934	140105782	UEFHFKKWYKVLDC-HTQYORAHSA-N
DB04934	14792151	UEFHFKKWYKVLDC-HTQYORAHSA-N
DB04934	14889846	UEFHFKKWYKVLDC-HTQYORAHSA-N
DB04934	14890599	UEFHFKKWYKVLDC-HTQYORAHSA-N
DB04934	14914349	UEFHFKKWYKVLDC-HTQYORAHSA-N
DB04934	14938811	UEFHFKKWYKVLDC-HTQYORAHSA-N
DB04934	85281457	UEFHFKKWYKVLDC-HTQYORAHSA-N
DB04934	87239493	UEFHFKKWYKVLDC-HTQYORAHSA-N
DB04936	15120601	BJHIKXHVCXFQLS-PQLUHFTBSA-N
DB04936	15265571	BJHIKXHVCXFQLS-PQLUHFTBSA-N
DB04936	15339912	BJHIKXHVCXFQLS-PQLUHFTBSA-N
DB04936	16020661	BJHIKXHVCXFQLS-PQLUHFTBSA-N
DB04936	16081624	BJHIKXHVCXFQLS-PQLUHFTBSA-N
DB04936	16191052	BJHIKXHVCXFQLS-PQLUHFTBSA-N
DB04936	16337236	BJHIKXHVCXFQLS-PQLUHFTBSA-N
DB04936	16557376	BJHIKXHVCXFQLS-PQLUHFTBSA-N
DB04936	16877774	BJHIKXHVCXFQLS-PQLUHFTBSA-N
DB04936	17420204	BJHIKXHVCXFQLS-PQLUHFTBSA-N
DB04936	50079759	BJHIKXHVCXFQLS-PQLUHFTBSA-N
DB04936	56383073	BJHIKXHVCXFQLS-PQLUHFTBSA-N
DB04936	56383162	BJHIKXHVCXFQLS-PQLUHFTBSA-N
DB04938	14804521	LUMKNAVTFCDUIE-VHXPQNKSSA-N
DB04938	14804522	LUMKNAVTFCDUIE-VHXPQNKSSA-N
DB04942	14876253	MUTNCGKQJGXKEM-UHFFFAOYSA-N
DB04942	163440555	MUTNCGKQJGXKEM-UHFFFAOYSA-N
DB04942	26721182	MUTNCGKQJGXKEM-UHFFFAOYSA-N
DB04942	57269906	MUTNCGKQJGXKEM-UHFFFAOYSA-N
DB04944	103909896	RTRQQBHATOEIAF-UUOKFMHZSA-N
DB04944	14774569	RTRQQBHATOEIAF-UUOKFMHZSA-N
DB04944	14782560	RTRQQBHATOEIAF-UUOKFMHZSA-N
DB04944	14847938	RTRQQBHATOEIAF-UUOKFMHZSA-N
DB04944	16047561	RTRQQBHATOEIAF-UUOKFMHZSA-N
DB04944	22394158	RTRQQBHATOEIAF-UUOKFMHZSA-N
DB04944	53799490	RTRQQBHATOEIAF-UUOKFMHZSA-N
DB04946	104231136	XMXHEBAFVSFQEX-UHFFFAOYSA-N
DB04946	104231137	XMXHEBAFVSFQEX-UHFFFAOYSA-N
DB04946	104231339	XMXHEBAFVSFQEX-UHFFFAOYSA-N
DB04946	104231340	XMXHEBAFVSFQEX-UHFFFAOYSA-N
DB04946	104231341	XMXHEBAFVSFQEX-UHFFFAOYSA-N
DB04946	104231342	XMXHEBAFVSFQEX-UHFFFAOYSA-N
DB04946	104231343	XMXHEBAFVSFQEX-UHFFFAOYSA-N
DB04946	123056580	XMXHEBAFVSFQEX-UHFFFAOYSA-N
DB04946	123056581	XMXHEBAFVSFQEX-UHFFFAOYSA-N
DB04946	123056582	XMXHEBAFVSFQEX-UHFFFAOYSA-N
DB04946	123056583	XMXHEBAFVSFQEX-UHFFFAOYSA-N
DB04946	123056584	XMXHEBAFVSFQEX-UHFFFAOYSA-N
DB04946	123056708	XMXHEBAFVSFQEX-UHFFFAOYSA-N
DB04946	123056709	XMXHEBAFVSFQEX-UHFFFAOYSA-N
DB04946	123056710	XMXHEBAFVSFQEX-UHFFFAOYSA-N
DB04946	123056711	XMXHEBAFVSFQEX-UHFFFAOYSA-N
DB04946	123056712	XMXHEBAFVSFQEX-UHFFFAOYSA-N
DB04946	123056832	XMXHEBAFVSFQEX-UHFFFAOYSA-N
DB04946	123056833	XMXHEBAFVSFQEX-UHFFFAOYSA-N
DB04946	123056834	XMXHEBAFVSFQEX-UHFFFAOYSA-N
DB04946	123056835	XMXHEBAFVSFQEX-UHFFFAOYSA-N
DB04946	123056836	XMXHEBAFVSFQEX-UHFFFAOYSA-N
DB04946	14905142	XMXHEBAFVSFQEX-UHFFFAOYSA-N
DB04947	14807455	GTQLIPQFXVKRKJ-UNSMHXHVSA-N
DB04947	14856466	GTQLIPQFXVKRKJ-UNSMHXHVSA-N
DB04947	15200757	GTQLIPQFXVKRKJ-UNSMHXHVSA-N
DB04947	81055094	GTQLIPQFXVKRKJ-UNSMHXHVSA-N
DB04948	14774610	KSMAGQUYOIHWFS-UHFFFAOYSA-N
DB04948	14937080	KSMAGQUYOIHWFS-UHFFFAOYSA-N
DB04948	16352450	KSMAGQUYOIHWFS-UHFFFAOYSA-N
DB04948	85258038	KSMAGQUYOIHWFS-UHFFFAOYSA-N
DB04948	85283366	KSMAGQUYOIHWFS-UHFFFAOYSA-N
DB04948	85847312	KSMAGQUYOIHWFS-UHFFFAOYSA-N
DB04948	85852315	KSMAGQUYOIHWFS-UHFFFAOYSA-N
DB04948	85852316	KSMAGQUYOIHWFS-UHFFFAOYSA-N
DB04948	85852317	KSMAGQUYOIHWFS-UHFFFAOYSA-N
DB04948	92762199	KSMAGQUYOIHWFS-UHFFFAOYSA-N
DB04951	14772813	ISWRGOKTTBVCFA-UHFFFAOYSA-N
DB04951	24702574	ISWRGOKTTBVCFA-UHFFFAOYSA-N
DB04951	56472257	ISWRGOKTTBVCFA-UHFFFAOYSA-N
DB04951	56472388	ISWRGOKTTBVCFA-UHFFFAOYSA-N
DB04951	56472389	ISWRGOKTTBVCFA-UHFFFAOYSA-N
DB04951	56472390	ISWRGOKTTBVCFA-UHFFFAOYSA-N
DB04951	56472391	ISWRGOKTTBVCFA-UHFFFAOYSA-N
DB04951	56472393	ISWRGOKTTBVCFA-UHFFFAOYSA-N
DB04951	56472544	ISWRGOKTTBVCFA-UHFFFAOYSA-N
DB04951	56472547	ISWRGOKTTBVCFA-UHFFFAOYSA-N
DB04951	56472549	ISWRGOKTTBVCFA-UHFFFAOYSA-N
DB04951	56472688	ISWRGOKTTBVCFA-UHFFFAOYSA-N
DB04951	56472691	ISWRGOKTTBVCFA-UHFFFAOYSA-N
DB04951	56472833	ISWRGOKTTBVCFA-UHFFFAOYSA-N
DB04951	56472836	ISWRGOKTTBVCFA-UHFFFAOYSA-N
DB04951	56472837	ISWRGOKTTBVCFA-UHFFFAOYSA-N
DB04951	56472838	ISWRGOKTTBVCFA-UHFFFAOYSA-N
DB04951	56472975	ISWRGOKTTBVCFA-UHFFFAOYSA-N
DB04951	93367259	ISWRGOKTTBVCFA-UHFFFAOYSA-N
DB04951	99242071	ISWRGOKTTBVCFA-UHFFFAOYSA-N
DB04951	99242072	ISWRGOKTTBVCFA-UHFFFAOYSA-N
DB04952	14769019	KGZHFKDNSAEOJX-GVRPVQITSA-N
DB04952	14769020	KGZHFKDNSAEOJX-GVRPVQITSA-N
DB04952	15264608	KGZHFKDNSAEOJX-GVRPVQITSA-N
DB04952	24724793	KGZHFKDNSAEOJX-GVRPVQITSA-N
DB04952	26691603	KGZHFKDNSAEOJX-GVRPVQITSA-N
DB04952	26691795	KGZHFKDNSAEOJX-GVRPVQITSA-N
DB04953	104164416	PCOBBVZJEWWZFR-UHFFFAOYSA-N
DB04953	135678001	PCOBBVZJEWWZFR-UHFFFAOYSA-N
DB04953	14800601	PCOBBVZJEWWZFR-UHFFFAOYSA-N
DB04953	15001361	PCOBBVZJEWWZFR-UHFFFAOYSA-N
DB04953	163444963	PCOBBVZJEWWZFR-UHFFFAOYSA-N
DB04954	14839256	OESBDSFYJMDRJY-BAYCTPFLSA-N
DB04954	14900100	OESBDSFYJMDRJY-BAYCTPFLSA-N
DB04954	14924656	OESBDSFYJMDRJY-BAYCTPFLSA-N
DB04954	14924657	OESBDSFYJMDRJY-BAYCTPFLSA-N
DB04957	14812032	MREBEPTUUMTTIA-UHFFFAOYSA-N
DB04957	14833668	MREBEPTUUMTTIA-UHFFFAOYSA-N
DB04957	14909995	MREBEPTUUMTTIA-UHFFFAOYSA-N
DB04957	17500518	MREBEPTUUMTTIA-UHFFFAOYSA-N
DB04960	14761666	PLHJCIYEEKOWNM-HHHXNRCGSA-N
DB04960	14765290	PLHJCIYEEKOWNM-HHHXNRCGSA-N
DB04960	14767836	PLHJCIYEEKOWNM-HHHXNRCGSA-N
DB04960	14791688	PLHJCIYEEKOWNM-HHHXNRCGSA-N
DB04960	14792862	PLHJCIYEEKOWNM-HHHXNRCGSA-N
DB04960	14815499	PLHJCIYEEKOWNM-HHHXNRCGSA-N
DB04960	14840286	PLHJCIYEEKOWNM-HHHXNRCGSA-N
DB04960	14866586	PLHJCIYEEKOWNM-HHHXNRCGSA-N
DB04960	14890208	PLHJCIYEEKOWNM-HHHXNRCGSA-N
DB04960	14890281	PLHJCIYEEKOWNM-HHHXNRCGSA-N
DB04960	14908340	PLHJCIYEEKOWNM-HHHXNRCGSA-N
DB04960	14908342	PLHJCIYEEKOWNM-HHHXNRCGSA-N
DB04960	14938201	PLHJCIYEEKOWNM-HHHXNRCGSA-N
DB04960	14939646	PLHJCIYEEKOWNM-HHHXNRCGSA-N
DB04960	16627962	PLHJCIYEEKOWNM-HHHXNRCGSA-N
DB04960	17425555	PLHJCIYEEKOWNM-HHHXNRCGSA-N
DB04960	24738276	PLHJCIYEEKOWNM-HHHXNRCGSA-N
DB04960	24738277	PLHJCIYEEKOWNM-HHHXNRCGSA-N
DB04960	24738278	PLHJCIYEEKOWNM-HHHXNRCGSA-N
DB04960	56388648	PLHJCIYEEKOWNM-HHHXNRCGSA-N
DB04961	14748942	RXRGZNYSEHTMHC-BQBZGAKWSA-N
DB04961	14834546	RXRGZNYSEHTMHC-BQBZGAKWSA-N
DB04961	14884844	RXRGZNYSEHTMHC-BQBZGAKWSA-N
DB04961	15121237	RXRGZNYSEHTMHC-BQBZGAKWSA-N
DB04961	15121238	RXRGZNYSEHTMHC-BQBZGAKWSA-N
DB04961	15220264	RXRGZNYSEHTMHC-BQBZGAKWSA-N
DB04961	15390132	RXRGZNYSEHTMHC-BQBZGAKWSA-N
DB04961	15912123	RXRGZNYSEHTMHC-BQBZGAKWSA-N
DB04961	16819591	RXRGZNYSEHTMHC-BQBZGAKWSA-N
DB04967	15422229	FBQPGGIHOFZRGH-UHFFFAOYSA-N
DB04967	16808215	FBQPGGIHOFZRGH-UHFFFAOYSA-N
DB04967	85195621	FBQPGGIHOFZRGH-UHFFFAOYSA-N
DB04970	14756665	AHCPKWJUALHOPH-UHFFFAOYSA-N
DB04970	14777028	AHCPKWJUALHOPH-UHFFFAOYSA-N
DB04971	14780820	QBQLYIISSRXYKL-UHFFFAOYSA-N
DB04971	15966199	QBQLYIISSRXYKL-UHFFFAOYSA-N
DB04972	14840743	OJLHWPALWODJPQ-QNWVGRARSA-N
DB04972	14842258	OJLHWPALWODJPQ-QNWVGRARSA-N
DB04972	14913758	OJLHWPALWODJPQ-QNWVGRARSA-N
DB04972	14913759	OJLHWPALWODJPQ-QNWVGRARSA-N
DB04972	14938189	OJLHWPALWODJPQ-QNWVGRARSA-N
DB04972	15337454	OJLHWPALWODJPQ-QNWVGRARSA-N
DB04974	14866429	GQLCLPLEEOUJQC-ZTQDTCGGSA-N
DB04974	14915210	GQLCLPLEEOUJQC-ZTQDTCGGSA-N
DB04975	14930710	YZBAXVICWUUHGG-UHFFFAOYSA-N
DB04975	16825015	YZBAXVICWUUHGG-UHFFFAOYSA-N
DB04977	117685249	UUSZLLQJYRSZIS-LXNNNBEUSA-N
DB04977	14768456	UUSZLLQJYRSZIS-LXNNNBEUSA-N
DB04977	14890277	UUSZLLQJYRSZIS-LXNNNBEUSA-N
DB04977	14914787	UUSZLLQJYRSZIS-LXNNNBEUSA-N
DB04977	26688199	UUSZLLQJYRSZIS-LXNNNBEUSA-N
DB04977	57581533	UUSZLLQJYRSZIS-LXNNNBEUSA-N
DB04977	85251772	UUSZLLQJYRSZIS-LXNNNBEUSA-N
DB04982	14777784	JACAAXNEHGBPOQ-LLVKDONJSA-N
DB04982	14802202	JACAAXNEHGBPOQ-LLVKDONJSA-N
DB04982	14924664	JACAAXNEHGBPOQ-LLVKDONJSA-N
DB04982	85845875	JACAAXNEHGBPOQ-LLVKDONJSA-N
DB04983	14840437	FPNPSEMJLALQSA-MIYUEGBISA-N
DB04983	14914116	FPNPSEMJLALQSA-MIYUEGBISA-N
DB04983	15193681	FPNPSEMJLALQSA-MIYUEGBISA-N
DB04983	15218143	FPNPSEMJLALQSA-MIYUEGBISA-N
DB04983	15218186	FPNPSEMJLALQSA-MIYUEGBISA-N
DB04983	15242479	FPNPSEMJLALQSA-MIYUEGBISA-N
DB04983	16287010	FPNPSEMJLALQSA-MIYUEGBISA-N
DB04983	16384858	FPNPSEMJLALQSA-MIYUEGBISA-N
DB04983	50138600	FPNPSEMJLALQSA-MIYUEGBISA-N
DB04983	50138601	FPNPSEMJLALQSA-MIYUEGBISA-N
DB04983	50138679	FPNPSEMJLALQSA-MIYUEGBISA-N
DB04983	50138680	FPNPSEMJLALQSA-MIYUEGBISA-N
DB04983	50138736	FPNPSEMJLALQSA-MIYUEGBISA-N
DB04983	50138780	FPNPSEMJLALQSA-MIYUEGBISA-N
DB04983	50138781	FPNPSEMJLALQSA-MIYUEGBISA-N
DB04983	50138783	FPNPSEMJLALQSA-MIYUEGBISA-N
DB04983	50138827	FPNPSEMJLALQSA-MIYUEGBISA-N
DB04983	50138828	FPNPSEMJLALQSA-MIYUEGBISA-N
DB04983	50138829	FPNPSEMJLALQSA-MIYUEGBISA-N
DB04983	50138875	FPNPSEMJLALQSA-MIYUEGBISA-N
DB04983	92725967	FPNPSEMJLALQSA-MIYUEGBISA-N
DB04996	135658219	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	14810909	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	14842771	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	14891372	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	15041183	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	15106224	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	15119548	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	15119557	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	15120866	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	15146263	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	15194089	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	15194104	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	15229634	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	15229749	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	15296828	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	15320954	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	15320966	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	15320969	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	15320991	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	15321114	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	15339043	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	15339044	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	15357394	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	15934162	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	16031774	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	16165712	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	16262900	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	163594708	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	16642679	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	16918407	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	16930462	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	49848209	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	56450245	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	57300015	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	57558818	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	96027741	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	99352002	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB05003	14747485	BIXBBIPTYBJTRY-UHFFFAOYSA-N
DB05003	16299844	BIXBBIPTYBJTRY-UHFFFAOYSA-N
DB05003	16453238	BIXBBIPTYBJTRY-UHFFFAOYSA-N
DB05003	49689894	BIXBBIPTYBJTRY-UHFFFAOYSA-N
DB05003	49750006	BIXBBIPTYBJTRY-UHFFFAOYSA-N
DB05003	49838769	BIXBBIPTYBJTRY-UHFFFAOYSA-N
DB05003	49838770	BIXBBIPTYBJTRY-UHFFFAOYSA-N
DB05009	14761561	FLEVIENZILQUKB-XTWQNQIISA-N
DB05009	14810339	FLEVIENZILQUKB-XTWQNQIISA-N
DB05009	14883711	FLEVIENZILQUKB-XTWQNQIISA-N
DB05009	14932728	FLEVIENZILQUKB-XTWQNQIISA-N
DB05009	22391583	FLEVIENZILQUKB-XTWQNQIISA-N
DB05009	46531755	FLEVIENZILQUKB-XTWQNQIISA-N
DB05009	53837311	FLEVIENZILQUKB-XTWQNQIISA-N
DB05010	15322050	ONNMDRQRSGKZCN-UHFFFAOYSA-N
DB05010	16606865	ONNMDRQRSGKZCN-UHFFFAOYSA-N
DB05010	16751803	ONNMDRQRSGKZCN-UHFFFAOYSA-N
DB05013	14783105	VDJHFHXMUKFKET-UXMMOKKRSA-N
DB05013	15428024	VDJHFHXMUKFKET-UXMMOKKRSA-N
DB05013	46387205	VDJHFHXMUKFKET-UXMMOKKRSA-N
DB05015	123077291	NCNRHFGMJRPRSK-MDZDMXLPSA-N
DB05015	14899204	NCNRHFGMJRPRSK-MDZDMXLPSA-N
DB05015	16753974	NCNRHFGMJRPRSK-MDZDMXLPSA-N
DB05015	99207712	NCNRHFGMJRPRSK-MDZDMXLPSA-N
DB05016	134961644	OOUGLTULBSNHNF-UHFFFAOYSA-N
DB05016	16302894	OOUGLTULBSNHNF-UHFFFAOYSA-N
DB05016	16352790	OOUGLTULBSNHNF-UHFFFAOYSA-N
DB05018	103052000	LXBIFEVIBLOUGU-DPYQTVNSSA-N
DB05018	103800580	LXBIFEVIBLOUGU-DPYQTVNSSA-N
DB05018	111326607	LXBIFEVIBLOUGU-DPYQTVNSSA-N
DB05018	123058592	LXBIFEVIBLOUGU-DPYQTVNSSA-N
DB05018	15066543	LXBIFEVIBLOUGU-DPYQTVNSSA-N
DB05018	15147041	LXBIFEVIBLOUGU-DPYQTVNSSA-N
DB05018	15219397	LXBIFEVIBLOUGU-DPYQTVNSSA-N
DB05018	15219399	LXBIFEVIBLOUGU-DPYQTVNSSA-N
DB05018	15321768	LXBIFEVIBLOUGU-DPYQTVNSSA-N
DB05018	15339536	LXBIFEVIBLOUGU-DPYQTVNSSA-N
DB05018	15363944	LXBIFEVIBLOUGU-DPYQTVNSSA-N
DB05018	15736397	LXBIFEVIBLOUGU-DPYQTVNSSA-N
DB05018	15786097	LXBIFEVIBLOUGU-DPYQTVNSSA-N
