drugbank_id	metabolights_id	inchi_key
DB12697	MTBLC9068	XDSSPSLGNGIIHP-VKHMYHEASA-N
DB12727	MTBLC196991	VPAWVRUHMJVRHU-VGDKGRGNSA-N
DB12730	MTBLC67357	OFDNQWIFNXBECV-VFSYNPLYSA-N
DB12751	MTBLC15588	BJEPYKJPYRNKOW-UHFFFAOYSA-N
DB12751	MTBLC15589	BJEPYKJPYRNKOW-UHFFFAOYSA-N
DB12751	MTBLC15595	BJEPYKJPYRNKOW-UHFFFAOYSA-N
DB12751	MTBLC30796	BJEPYKJPYRNKOW-UHFFFAOYSA-N
DB12751	MTBLC30797	BJEPYKJPYRNKOW-UHFFFAOYSA-N
DB12751	MTBLC6650	BJEPYKJPYRNKOW-UHFFFAOYSA-N
DB12754	MTBLC16382	XMBWDFGMSWQBCA-UHFFFAOYSA-M
DB12754	MTBLC43451	XMBWDFGMSWQBCA-UHFFFAOYSA-M
DB12771	MTBLC68889	JUUBCHWRXWPFFH-UHFFFAOYSA-N
DB12779	MTBLC17729	WZRCQWQRFZITDX-UHFFFAOYSA-N
DB12779	MTBLC18418	WZRCQWQRFZITDX-UHFFFAOYSA-N
DB12779	MTBLC27751	WZRCQWQRFZITDX-UHFFFAOYSA-N
DB12779	MTBLC58253	WZRCQWQRFZITDX-UHFFFAOYSA-N
DB12779	MTBLC58482	WZRCQWQRFZITDX-UHFFFAOYSA-N
DB12789	MTBLC15553	PXGPLTODNUVGFL-YNNPMVKQSA-N
DB12789	MTBLC27595	PXGPLTODNUVGFL-YNNPMVKQSA-N
DB12789	MTBLC28922	PXGPLTODNUVGFL-YNNPMVKQSA-N
DB12789	MTBLC57404	PXGPLTODNUVGFL-YNNPMVKQSA-N
DB12789	MTBLC85173	PXGPLTODNUVGFL-YNNPMVKQSA-N
DB12789	MTBLC90827	PXGPLTODNUVGFL-YNNPMVKQSA-N
DB12802	MTBLC50305	YJGVMLPVUAXIQN-HAEOHBJNSA-N
DB12802	MTBLC75251	YJGVMLPVUAXIQN-HAEOHBJNSA-N
DB12816	MTBLC78884	WRYLYDPHFGVWKC-UHFFFAOYSA-N
DB12843	MTBLC59030	JLPDBLFIVFSOCC-XYXFTTADSA-N
DB12856	MTBLC45171	DZLNHFMRPBPULJ-UHFFFAOYSA-N
DB12870	MTBLC94288	KJQFBVYMGADDTQ-UHFFFAOYSA-N
DB12881	MTBLC24814	IVYPNXXAYMYVSP-UHFFFAOYSA-N
DB12907	MTBLC134625	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12907	MTBLC17118	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12907	MTBLC37617	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12907	MTBLC37626	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12907	MTBLC37675	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12907	MTBLC37681	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12907	MTBLC37695	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12907	MTBLC37701	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12907	MTBLC37746	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12907	MTBLC40822	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12907	MTBLC42758	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12907	MTBLC68461	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12907	MTBLC86058	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12942	MTBLC68428	VQHSOMBJVWLPSR-JVCRWLNRSA-N
DB12944	MTBLC16204	QCDYQQDYXPDABM-UHFFFAOYSA-N
DB12961	MTBLC15647	VNYSSYRCGWBHLG-AMOLWHMGSA-N
DB12961	MTBLC53027	VNYSSYRCGWBHLG-AMOLWHMGSA-N
DB12961	MTBLC57461	VNYSSYRCGWBHLG-AMOLWHMGSA-N
DB12961	MTBLC72795	VNYSSYRCGWBHLG-AMOLWHMGSA-N
DB12965	MTBLC9141	BQCADISMDOOEFD-UHFFFAOYSA-N
DB12969	MTBLC15975	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12969	MTBLC18173	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12969	MTBLC18266	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12969	MTBLC18427	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12969	MTBLC28310	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12969	MTBLC28548	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12969	MTBLC37209	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12970	MTBLC134625	GZCGUPFRVQAUEE-VANKVMQKSA-N
DB12970	MTBLC17118	GZCGUPFRVQAUEE-VANKVMQKSA-N
DB12970	MTBLC37617	GZCGUPFRVQAUEE-VANKVMQKSA-N
DB12970	MTBLC37626	GZCGUPFRVQAUEE-VANKVMQKSA-N
DB12970	MTBLC37675	GZCGUPFRVQAUEE-VANKVMQKSA-N
DB12970	MTBLC37681	GZCGUPFRVQAUEE-VANKVMQKSA-N
DB12970	MTBLC37695	GZCGUPFRVQAUEE-VANKVMQKSA-N
DB12970	MTBLC37701	GZCGUPFRVQAUEE-VANKVMQKSA-N
DB12970	MTBLC37746	GZCGUPFRVQAUEE-VANKVMQKSA-N
DB12970	MTBLC40822	GZCGUPFRVQAUEE-VANKVMQKSA-N
DB12970	MTBLC42758	GZCGUPFRVQAUEE-VANKVMQKSA-N
DB12970	MTBLC68461	GZCGUPFRVQAUEE-VANKVMQKSA-N
DB12970	MTBLC86058	GZCGUPFRVQAUEE-VANKVMQKSA-N
DB12972	MTBLC16229	AURFZBICLPNKBZ-FZCSVUEKSA-N
DB12972	MTBLC1712	AURFZBICLPNKBZ-FZCSVUEKSA-N
DB12972	MTBLC50169	AURFZBICLPNKBZ-FZCSVUEKSA-N
DB12996	MTBLC132853	FBSKJMQYURKNSU-ZLSOWSIRSA-N
DB13009	MTBLC3392	TWFZGCMQGLPBSX-UHFFFAOYSA-N
DB13038	MTBLC53753	PHYFQTYBJUILEZ-IUPFWZBJSA-N
DB13075	MTBLC44245	RAKQPZMEYJZGPI-LJWNYQGCSA-N
DB13089	MTBLC17573	MPDGHEJMBKOTSU-YKLVYJNSSA-N
DB13089	MTBLC30853	MPDGHEJMBKOTSU-YKLVYJNSSA-N
DB13092	MTBLC135772	GGQJXCQBBONZFX-IWVLMIASSA-N
DB13105	MTBLC136057	AOPOCGPBAIARAV-OTBJXLELSA-N
DB13105	MTBLC137038	AOPOCGPBAIARAV-OTBJXLELSA-N
DB13105	MTBLC81559	AOPOCGPBAIARAV-OTBJXLELSA-N
DB13105	MTBLC91000	AOPOCGPBAIARAV-OTBJXLELSA-N
DB13132	MTBLC223316	BLUAFEHZUWYNDE-NNWCWBAJSA-N
DB13142	MTBLC12931	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	MTBLC13115	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	MTBLC16154	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	MTBLC16534	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	MTBLC17360	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	MTBLC17767	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	MTBLC17796	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	MTBLC18391	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	MTBLC21336	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	MTBLC29108	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	MTBLC33076	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	MTBLC33198	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	MTBLC37425	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	MTBLC46644	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	MTBLC53071	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	MTBLC76825	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	MTBLC77021	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	MTBLC87753	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13145	MTBLC16134	GYAVMUDJCHAASE-UHFFFAOYSA-M
DB13145	MTBLC28938	GYAVMUDJCHAASE-UHFFFAOYSA-M
DB13146	MTBLC134703	NTEDWGYJNHZKQW-DGMDOPGDSA-N
DB13155	MTBLC4853	XHCADAYNFIFUHF-TVKJYDDYSA-N
DB13156	MTBLC17596	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13157	MTBLC29101	UAJTZZNRJCKXJN-UHFFFAOYSA-M
DB13163	MTBLC15377	JGKJMBOJWVAMIJ-OFAZAQPOSA-N
DB13163	MTBLC16234	JGKJMBOJWVAMIJ-OFAZAQPOSA-N
DB13163	MTBLC29374	JGKJMBOJWVAMIJ-OFAZAQPOSA-N
DB13163	MTBLC29375	JGKJMBOJWVAMIJ-OFAZAQPOSA-N
DB13163	MTBLC29412	JGKJMBOJWVAMIJ-OFAZAQPOSA-N
DB13163	MTBLC33806	JGKJMBOJWVAMIJ-OFAZAQPOSA-N
DB13163	MTBLC33811	JGKJMBOJWVAMIJ-OFAZAQPOSA-N
DB13163	MTBLC33813	JGKJMBOJWVAMIJ-OFAZAQPOSA-N
DB13163	MTBLC41981	JGKJMBOJWVAMIJ-OFAZAQPOSA-N
DB13169	MTBLC7466	NPAGDVCDWIYMMC-IZPLOLCNSA-N
DB13171	MTBLC131342	RZRNAYUHWVFMIP-KTKRTIGZSA-N
DB13171	MTBLC75342	RZRNAYUHWVFMIP-KTKRTIGZSA-N
DB13171	MTBLC75757	RZRNAYUHWVFMIP-KTKRTIGZSA-N
DB13171	MTBLC75938	RZRNAYUHWVFMIP-KTKRTIGZSA-N
DB13178	MTBLC10642	CDAISMWEOUEBRE-GPIVLXJGSA-N
DB13178	MTBLC17268	CDAISMWEOUEBRE-GPIVLXJGSA-N
DB13178	MTBLC27987	CDAISMWEOUEBRE-GPIVLXJGSA-N
DB13180	MTBLC12931	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	MTBLC13115	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	MTBLC16154	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	MTBLC16534	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	MTBLC17360	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	MTBLC17767	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	MTBLC17796	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	MTBLC18391	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	MTBLC21336	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	MTBLC33076	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	MTBLC33198	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	MTBLC37425	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	MTBLC46644	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	MTBLC53071	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	MTBLC87753	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13182	MTBLC28197	ZQSIJRDFPHDXIC-UHFFFAOYSA-N
DB13182	MTBLC77764	ZQSIJRDFPHDXIC-UHFFFAOYSA-N
DB13191	MTBLC17287	DRBBFCLWYRJSJZ-UHFFFAOYSA-N
DB13191	MTBLC58092	DRBBFCLWYRJSJZ-UHFFFAOYSA-N
DB13207	MTBLC14321	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	MTBLC15816	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	MTBLC15966	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	MTBLC16015	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	MTBLC16467	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	MTBLC18237	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	MTBLC29016	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	MTBLC29985	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	MTBLC29986	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	MTBLC29987	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	MTBLC29988	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	MTBLC29989	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	MTBLC32681	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	MTBLC32682	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	MTBLC32683	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	MTBLC32688	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	MTBLC32689	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	MTBLC32690	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	MTBLC32695	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	MTBLC32696	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	MTBLC32697	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13209	MTBLC15377	QGWDKKHSDXWPET-UHFFFAOYSA-E
DB13209	MTBLC16234	QGWDKKHSDXWPET-UHFFFAOYSA-E
DB13209	MTBLC29374	QGWDKKHSDXWPET-UHFFFAOYSA-E
DB13209	MTBLC29375	QGWDKKHSDXWPET-UHFFFAOYSA-E
DB13209	MTBLC29412	QGWDKKHSDXWPET-UHFFFAOYSA-E
DB13209	MTBLC33806	QGWDKKHSDXWPET-UHFFFAOYSA-E
DB13209	MTBLC33811	QGWDKKHSDXWPET-UHFFFAOYSA-E
DB13209	MTBLC33813	QGWDKKHSDXWPET-UHFFFAOYSA-E
DB13209	MTBLC41981	QGWDKKHSDXWPET-UHFFFAOYSA-E
DB13210	MTBLC29101	UKLNMMHNWFDKNT-UHFFFAOYSA-M
DB13218	MTBLC17656	IWYDHOAUDWTVEP-UHFFFAOYSA-N
DB13218	MTBLC17756	IWYDHOAUDWTVEP-UHFFFAOYSA-N
DB13218	MTBLC25147	IWYDHOAUDWTVEP-UHFFFAOYSA-N
DB13218	MTBLC32382	IWYDHOAUDWTVEP-UHFFFAOYSA-N
DB13218	MTBLC32800	IWYDHOAUDWTVEP-UHFFFAOYSA-N
DB13218	MTBLC35825	IWYDHOAUDWTVEP-UHFFFAOYSA-N
DB13220	MTBLC17053	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	MTBLC17364	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	MTBLC22660	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	MTBLC29033	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	MTBLC29990	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	MTBLC29991	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	MTBLC29993	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	MTBLC29994	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	MTBLC29995	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	MTBLC35391	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13226	MTBLC17786	WXNXCEHXYPACJF-UHFFFAOYSA-N
DB13226	MTBLC58270	WXNXCEHXYPACJF-UHFFFAOYSA-N
DB13231	MTBLC16004	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13231	MTBLC16651	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13231	MTBLC24996	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13231	MTBLC29108	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13231	MTBLC42111	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13231	MTBLC422	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13231	MTBLC78320	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13236	MTBLC15377	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	MTBLC16234	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	MTBLC29101	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	MTBLC29374	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	MTBLC29375	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	MTBLC29412	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	MTBLC33806	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	MTBLC33811	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	MTBLC33813	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	MTBLC41981	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13250	MTBLC17728	MYGVPKMVGSXPCQ-JEDNCBNOSA-N
DB13250	MTBLC17883	MYGVPKMVGSXPCQ-JEDNCBNOSA-N
DB13250	MTBLC17996	MYGVPKMVGSXPCQ-JEDNCBNOSA-N
DB13250	MTBLC58252	MYGVPKMVGSXPCQ-JEDNCBNOSA-N
DB13250	MTBLC67050	MYGVPKMVGSXPCQ-JEDNCBNOSA-N
DB13257	MTBLC16189	BAUYGSIQEAFULO-UHFFFAOYSA-L
DB13257	MTBLC26836	BAUYGSIQEAFULO-UHFFFAOYSA-L
DB13257	MTBLC29033	BAUYGSIQEAFULO-UHFFFAOYSA-L
DB13257	MTBLC45696	BAUYGSIQEAFULO-UHFFFAOYSA-L
DB13261	MTBLC15377	MPORYQCGWFQFLA-ONPDANIMSA-N
DB13261	MTBLC16234	MPORYQCGWFQFLA-ONPDANIMSA-N
DB13261	MTBLC29374	MPORYQCGWFQFLA-ONPDANIMSA-N
DB13261	MTBLC29375	MPORYQCGWFQFLA-ONPDANIMSA-N
DB13261	MTBLC29412	MPORYQCGWFQFLA-ONPDANIMSA-N
DB13261	MTBLC33806	MPORYQCGWFQFLA-ONPDANIMSA-N
DB13261	MTBLC33811	MPORYQCGWFQFLA-ONPDANIMSA-N
DB13261	MTBLC33813	MPORYQCGWFQFLA-ONPDANIMSA-N
DB13261	MTBLC41981	MPORYQCGWFQFLA-ONPDANIMSA-N
DB13264	MTBLC75262	MEGKRPMNPGTIIG-VNYBMUHKSA-N
DB13264	MTBLC75267	MEGKRPMNPGTIIG-VNYBMUHKSA-N
DB13280	MTBLC13705	DEVXQDKRGJCZMV-UHFFFAOYSA-K
DB13280	MTBLC15344	DEVXQDKRGJCZMV-UHFFFAOYSA-K
DB13290	MTBLC17051	ZVVSSOQAYNYNPP-UHFFFAOYSA-N
DB13290	MTBLC29228	ZVVSSOQAYNYNPP-UHFFFAOYSA-N
DB13318	MTBLC4393	NNJPGOLRFBJNIW-HNNXBMFYSA-N
DB13322	MTBLC15377	BEBILBPAQKONJS-UHFFFAOYSA-L
DB13322	MTBLC16234	BEBILBPAQKONJS-UHFFFAOYSA-L
DB13322	MTBLC17544	BEBILBPAQKONJS-UHFFFAOYSA-L
DB13322	MTBLC28976	BEBILBPAQKONJS-UHFFFAOYSA-L
DB13322	MTBLC29374	BEBILBPAQKONJS-UHFFFAOYSA-L
DB13322	MTBLC29375	BEBILBPAQKONJS-UHFFFAOYSA-L
DB13322	MTBLC29412	BEBILBPAQKONJS-UHFFFAOYSA-L
DB13322	MTBLC33806	BEBILBPAQKONJS-UHFFFAOYSA-L
DB13322	MTBLC33811	BEBILBPAQKONJS-UHFFFAOYSA-L
DB13322	MTBLC33813	BEBILBPAQKONJS-UHFFFAOYSA-L
DB13322	MTBLC41609	BEBILBPAQKONJS-UHFFFAOYSA-L
DB13322	MTBLC41981	BEBILBPAQKONJS-UHFFFAOYSA-L
DB13323	MTBLC16602	XSTXAVWGXDQKEL-UHFFFAOYSA-N
DB13326	MTBLC17883	KKAJSJJFBSOMGS-UHFFFAOYSA-N
DB13326	MTBLC17996	KKAJSJJFBSOMGS-UHFFFAOYSA-N
DB13344	MTBLC16793	WRWRKDRWMURIBI-UHFFFAOYSA-M
DB13344	MTBLC17883	WRWRKDRWMURIBI-UHFFFAOYSA-M
DB13344	MTBLC17996	WRWRKDRWMURIBI-UHFFFAOYSA-M
DB13344	MTBLC29337	WRWRKDRWMURIBI-UHFFFAOYSA-M
DB13345	MTBLC59912	DEQITUUQPICUMR-HJPBWRTMSA-N
DB13345	MTBLC91714	DEQITUUQPICUMR-HJPBWRTMSA-N
DB13345	MTBLC91805	DEQITUUQPICUMR-HJPBWRTMSA-N
DB13366	MTBLC17883	VEXZGXHMUGYJMC-UHFFFAOYSA-N
DB13366	MTBLC17996	VEXZGXHMUGYJMC-UHFFFAOYSA-N
DB13374	MTBLC107202	RXPRRQLKFXBCSJ-GIVPXCGWSA-N
DB13374	MTBLC70504	RXPRRQLKFXBCSJ-GIVPXCGWSA-N
DB13374	MTBLC9985	RXPRRQLKFXBCSJ-GIVPXCGWSA-N
DB13379	MTBLC17544	FNXKBSAUKFCXIK-UHFFFAOYSA-M
DB13379	MTBLC28976	FNXKBSAUKFCXIK-UHFFFAOYSA-M
DB13379	MTBLC29101	FNXKBSAUKFCXIK-UHFFFAOYSA-M
DB13379	MTBLC41609	FNXKBSAUKFCXIK-UHFFFAOYSA-M
DB13381	MTBLC29034	MKWYFZFMAMBPQK-UHFFFAOYSA-J
DB13381	MTBLC29101	MKWYFZFMAMBPQK-UHFFFAOYSA-J
DB13387	MTBLC15377	BMUDPLZKKRQECS-HXFTUNQESA-K
DB13387	MTBLC16234	BMUDPLZKKRQECS-HXFTUNQESA-K
DB13387	MTBLC17627	BMUDPLZKKRQECS-HXFTUNQESA-K
DB13387	MTBLC26355	BMUDPLZKKRQECS-HXFTUNQESA-K
DB13387	MTBLC29034	BMUDPLZKKRQECS-HXFTUNQESA-K
DB13387	MTBLC29374	BMUDPLZKKRQECS-HXFTUNQESA-K
DB13387	MTBLC29375	BMUDPLZKKRQECS-HXFTUNQESA-K
DB13387	MTBLC29412	BMUDPLZKKRQECS-HXFTUNQESA-K
DB13387	MTBLC33806	BMUDPLZKKRQECS-HXFTUNQESA-K
DB13387	MTBLC33811	BMUDPLZKKRQECS-HXFTUNQESA-K
DB13387	MTBLC33813	BMUDPLZKKRQECS-HXFTUNQESA-K
DB13387	MTBLC36144	BMUDPLZKKRQECS-HXFTUNQESA-K
DB13387	MTBLC36159	BMUDPLZKKRQECS-HXFTUNQESA-K
DB13387	MTBLC36161	BMUDPLZKKRQECS-HXFTUNQESA-K
DB13387	MTBLC41981	BMUDPLZKKRQECS-HXFTUNQESA-K
DB13387	MTBLC50385	BMUDPLZKKRQECS-HXFTUNQESA-K
DB13387	MTBLC55376	BMUDPLZKKRQECS-HXFTUNQESA-K
DB13387	MTBLC55377	BMUDPLZKKRQECS-HXFTUNQESA-K
DB13387	MTBLC60344	BMUDPLZKKRQECS-HXFTUNQESA-K
DB13391	MTBLC9955	DCSCXTJOXBUFGB-JGVFFNPUSA-N
DB13392	MTBLC15377	SQFDQLBYJKFDDO-UHFFFAOYSA-K
DB13392	MTBLC16234	SQFDQLBYJKFDDO-UHFFFAOYSA-K
DB13392	MTBLC29101	SQFDQLBYJKFDDO-UHFFFAOYSA-K
DB13392	MTBLC29374	SQFDQLBYJKFDDO-UHFFFAOYSA-K
DB13392	MTBLC29375	SQFDQLBYJKFDDO-UHFFFAOYSA-K
DB13392	MTBLC29412	SQFDQLBYJKFDDO-UHFFFAOYSA-K
DB13392	MTBLC33806	SQFDQLBYJKFDDO-UHFFFAOYSA-K
DB13392	MTBLC33811	SQFDQLBYJKFDDO-UHFFFAOYSA-K
DB13392	MTBLC33813	SQFDQLBYJKFDDO-UHFFFAOYSA-K
DB13392	MTBLC41981	SQFDQLBYJKFDDO-UHFFFAOYSA-K
DB13393	MTBLC124994	AUVVAXYIELKVAI-CKBKHPSWSA-N
DB13393	MTBLC4781	AUVVAXYIELKVAI-CKBKHPSWSA-N
DB13393	MTBLC91601	AUVVAXYIELKVAI-CKBKHPSWSA-N
DB13393	MTBLC95359	AUVVAXYIELKVAI-CKBKHPSWSA-N
DB13402	MTBLC28142	SULCNWZLMZPENK-UHFFFAOYSA-N
DB13402	MTBLC40410	SULCNWZLMZPENK-UHFFFAOYSA-N
DB13402	MTBLC61887	SULCNWZLMZPENK-UHFFFAOYSA-N
DB13404	MTBLC29101	UEUXEKPTXMALOB-UHFFFAOYSA-J
DB13423	MTBLC15377	MSNWSDPPULHLDL-UHFFFAOYSA-K
DB13423	MTBLC16234	MSNWSDPPULHLDL-UHFFFAOYSA-K
DB13423	MTBLC29034	MSNWSDPPULHLDL-UHFFFAOYSA-K
DB13423	MTBLC29374	MSNWSDPPULHLDL-UHFFFAOYSA-K
DB13423	MTBLC29375	MSNWSDPPULHLDL-UHFFFAOYSA-K
DB13423	MTBLC29412	MSNWSDPPULHLDL-UHFFFAOYSA-K
DB13423	MTBLC33806	MSNWSDPPULHLDL-UHFFFAOYSA-K
DB13423	MTBLC33811	MSNWSDPPULHLDL-UHFFFAOYSA-K
DB13423	MTBLC33813	MSNWSDPPULHLDL-UHFFFAOYSA-K
DB13423	MTBLC41981	MSNWSDPPULHLDL-UHFFFAOYSA-K
DB13431	MTBLC32058	DGMKFQYCZXERLX-UHFFFAOYSA-N
DB13454	MTBLC135797	HNDXBGYRMHRUFN-CIVUWBIHSA-N
DB13458	MTBLC135449	RRJQTGHQFYTZOW-ILWKUFEGSA-N
DB13473	MTBLC15138	KVJGAZVYRDRVHS-UHFFFAOYSA-N
DB13483	MTBLC71157	HBGOLJKPSFNJSD-UHFFFAOYSA-N
DB13495	MTBLC27827	WYMSBXTXOHUIGT-UHFFFAOYSA-N
DB13519	MTBLC16995	ZMZNLKYXLARXFY-UHFFFAOYSA-H
DB13519	MTBLC30623	ZMZNLKYXLARXFY-UHFFFAOYSA-H
DB13519	MTBLC46904	ZMZNLKYXLARXFY-UHFFFAOYSA-H
DB13520	MTBLC64216	WZHJKEUHNJHDLS-QTGUNEKASA-N
DB13529	MTBLC71157	IKQCSJBQLWJEPU-UHFFFAOYSA-N
DB13555	MTBLC135560	UAUHEPXILIZYCU-ALHOSYKFSA-N
DB13568	MTBLC28123	RERHJVNYJKZHLJ-UHFFFAOYSA-N
DB13569	MTBLC17883	NMCUIPGRVMDVDB-UHFFFAOYSA-L
DB13569	MTBLC17996	NMCUIPGRVMDVDB-UHFFFAOYSA-L
DB13569	MTBLC29033	NMCUIPGRVMDVDB-UHFFFAOYSA-L
DB13575	MTBLC125518	WFTSRDISOMSAQC-ZNFOTRSXSA-N
DB13576	MTBLC15940	NSFYKDVWNTWJOK-UHFFFAOYSA-K
DB13576	MTBLC32544	NSFYKDVWNTWJOK-UHFFFAOYSA-K
DB13582	MTBLC16947	NPFOYSMITVOQOS-GJNDDOAHSA-K
DB13582	MTBLC29034	NPFOYSMITVOQOS-GJNDDOAHSA-K
DB13582	MTBLC30769	NPFOYSMITVOQOS-GJNDDOAHSA-K
DB13582	MTBLC35802	NPFOYSMITVOQOS-GJNDDOAHSA-K
DB13582	MTBLC35806	NPFOYSMITVOQOS-GJNDDOAHSA-K
DB13582	MTBLC35809	NPFOYSMITVOQOS-GJNDDOAHSA-K
DB13582	MTBLC35810	NPFOYSMITVOQOS-GJNDDOAHSA-K
DB13590	MTBLC29108	JWLAOERSRUNGEF-JQVJEGKNSA-L
DB13595	MTBLC15377	XFKLULFTFNRQOX-UHFFFAOYSA-N
DB13595	MTBLC16234	XFKLULFTFNRQOX-UHFFFAOYSA-N
