drugbank_id	kegg_ligand_id	inchi_key
DB11200	C01327	WYANSMZYIOPJFV-UHFFFAOYSA-L
DB11200	C01328	WYANSMZYIOPJFV-UHFFFAOYSA-L
DB11205	C00001	IMZDRXBSGZPLDE-UHFFFAOYSA-H
DB11205	C00698	IMZDRXBSGZPLDE-UHFFFAOYSA-H
DB11205	C01327	IMZDRXBSGZPLDE-UHFFFAOYSA-H
DB11205	C01328	IMZDRXBSGZPLDE-UHFFFAOYSA-H
DB11210	C00037	GIPOFCXYHMWROH-UHFFFAOYSA-L
DB11210	C14818	GIPOFCXYHMWROH-UHFFFAOYSA-L
DB11217	C06186	BJRNKVDFDLYUGJ-RMPHRYRLSA-N
DB11217	C12079	BJRNKVDFDLYUGJ-RMPHRYRLSA-N
DB11220	C08387	CNNRPFQICPFDPO-UHFFFAOYSA-N
DB11221	C14283	MEZZCSHVIGVWFI-UHFFFAOYSA-N
DB11231	C05432	OAIJSZIZWZSQBC-GYZMGTAESA-N
DB11231	C15858	OAIJSZIZWZSQBC-GYZMGTAESA-N
DB11233	C00158	QUTYHQJYVDNJJA-UHFFFAOYSA-K
DB11239	C00059	DIZPMCHEQGEION-UHFFFAOYSA-H
DB11246	C00257	OCUCCJIRFHNWBP-IYEMJOQQSA-L
DB11246	C00514	OCUCCJIRFHNWBP-IYEMJOQQSA-L
DB11246	C00770	OCUCCJIRFHNWBP-IYEMJOQQSA-L
DB11246	C00800	OCUCCJIRFHNWBP-IYEMJOQQSA-L
DB11246	C00817	OCUCCJIRFHNWBP-IYEMJOQQSA-L
DB11246	C00880	OCUCCJIRFHNWBP-IYEMJOQQSA-L
DB11246	C12278	OCUCCJIRFHNWBP-IYEMJOQQSA-L
DB11246	C15930	OCUCCJIRFHNWBP-IYEMJOQQSA-L
DB11248	C00038	WHMDKBIGKVEYHS-IYEMJOQQSA-L
DB11248	C00257	WHMDKBIGKVEYHS-IYEMJOQQSA-L
DB11248	C00514	WHMDKBIGKVEYHS-IYEMJOQQSA-L
DB11248	C00770	WHMDKBIGKVEYHS-IYEMJOQQSA-L
DB11248	C00800	WHMDKBIGKVEYHS-IYEMJOQQSA-L
DB11248	C00817	WHMDKBIGKVEYHS-IYEMJOQQSA-L
DB11248	C00880	WHMDKBIGKVEYHS-IYEMJOQQSA-L
DB11248	C15930	WHMDKBIGKVEYHS-IYEMJOQQSA-L
DB11255	C10164	CBDQOLKNTOMMTL-UHFFFAOYSA-K
DB11255	C19368	CBDQOLKNTOMMTL-UHFFFAOYSA-K
DB11256	C00440	ZNOVTXRBGFNYRX-STQMWFEESA-N
DB11257	C00742	KRHYYFGTRYWZRS-UHFFFAOYSA-M
DB11257	C16487	KRHYYFGTRYWZRS-UHFFFAOYSA-M
DB11259	C10038	MBNGWHIJMBWFHU-UHFFFAOYSA-N
DB11263	C10275	HSTZMXCBWJGKHG-CUYWLFDKSA-N
DB11264	C00076	UHHRFSOMMCWGSO-UHFFFAOYSA-L
DB11264	C02979	UHHRFSOMMCWGSO-UHFFFAOYSA-L
DB11264	C12935	UHHRFSOMMCWGSO-UHFFFAOYSA-L
DB11268	C16700	IBGBGRVKPALMCQ-UHFFFAOYSA-N
DB11273	C14053	SEALOBQTUQIVGU-QNIJNHAOSA-N
DB11274	C13167	PBUNVLRHZGSROC-VTIMJTGVSA-N
DB11275	C14054	SBFXHXZNBNFPHV-PXXBSISHSA-N
DB11278	C13639	FMCGSUUBYTWNDP-ONGXEEELSA-N
DB11278	C17903	FMCGSUUBYTWNDP-ONGXEEELSA-N
DB11281	C00288	FWIZHMQARNODNX-UHFFFAOYSA-L
DB11281	C01353	FWIZHMQARNODNX-UHFFFAOYSA-L
DB11282	C10935	MMOXZBCLCQITDF-UHFFFAOYSA-N
DB11288	C01411	DTGKSKDOIYIVQL-UHFFFAOYSA-N
DB11288	C01765	DTGKSKDOIYIVQL-UHFFFAOYSA-N
DB11288	C01766	DTGKSKDOIYIVQL-UHFFFAOYSA-N
DB11309	C00059	QAOWNCQODCNURD-UHFFFAOYSA-N
DB11326	C12486	KGBXLFKZBHKPEV-UHFFFAOYSA-N
DB11331	C13883	PAZGBAOHGQRCBP-DDDNOICHSA-N
DB11335	C18339	MLSJBGYKDYSOAE-DCWMUDTNSA-N
DB11336	C08272	QANMHLXAZMSUEX-UHFFFAOYSA-N
DB11337	C00371	UZKQTCBAMSWPJD-FARCUNLSSA-N
DB11337	C15545	UZKQTCBAMSWPJD-FARCUNLSSA-N
DB11344	C00400	NOOLISFMXDJSKH-AEJSXWLSSA-N
DB11344	C00553	NOOLISFMXDJSKH-AEJSXWLSSA-N
DB11345	C00808	DSSYKIVIOFKYAU-OIBJUYFYSA-N
DB11345	C00809	DSSYKIVIOFKYAU-OIBJUYFYSA-N
DB11345	C18369	DSSYKIVIOFKYAU-OIBJUYFYSA-N
DB11348	C00009	QORWJWZARLRLPR-UHFFFAOYSA-H
DB11348	C00076	QORWJWZARLRLPR-UHFFFAOYSA-H
DB11348	C08136	QORWJWZARLRLPR-UHFFFAOYSA-H
DB11359	C01502	LHGVFZTZFXWLCP-UHFFFAOYSA-N
DB11359	C15572	LHGVFZTZFXWLCP-UHFFFAOYSA-N
DB11367	C12979	RDMOROXKXONCAL-UEKVPHQBSA-N
DB11371	C13803	DUHUCHOQIDJXAT-OLVMNOGESA-N
DB11373	C10995	QXAITBQSYVNQDR-ZIOPAAQOSA-N
DB11379	C18967	BKAQXYNWONVOAX-UHFFFAOYSA-N
DB11387	C13827	HEDRZPFGACZZDS-UHFFFAOYSA-N
DB11390	C11025	BXNANOICGRISHX-UHFFFAOYSA-N
DB11396	C14292	MDNWOSOZYLHTCG-UHFFFAOYSA-N
DB11397	C14430	OEBRKCOSUFCWJD-UHFFFAOYSA-N
DB11403	C18390	ZMQMTKVVAMWKNY-YSXLEBCMSA-N
DB11408	C18658	JISACBWYRJHSMG-UHFFFAOYSA-N
DB11412	C14420	PNVJTZOFSHSLTO-UHFFFAOYSA-N
DB11417	C00027	QPUPHFVWBIOERP-MXIFXDQUSA-M
DB11421	C11110	YWTYJOPNNQFBPC-UHFFFAOYSA-N
DB11424	C18434	PWPJGUXAGUPAHP-UHFFFAOYSA-N
DB11428	C07450	CUHVIMMYOGQXCV-UHFFFAOYSA-N
DB11429	C14255	PTQMMNYJKCSPET-OMHQDGTGSA-N
DB11430	C06693	GAOZTHIDHYLHMS-KEOBGNEYSA-N
DB11438	C18511	CFRPSFYHXJZSBI-DHZHZOJOSA-N
DB11442	C01946	RZPAKFUAFGMUPI-QESOVKLGSA-N
DB11448	C18756	LMNZTLDVJIUSHT-UHFFFAOYSA-N
DB11451	C06548	RVGRUAULSDPKGF-UHFFFAOYSA-N
DB11451	C11506	RVGRUAULSDPKGF-UHFFFAOYSA-N
DB11451	C11507	RVGRUAULSDPKGF-UHFFFAOYSA-N
DB11451	C15508	RVGRUAULSDPKGF-UHFFFAOYSA-N
DB11456	C18986	JHJOOSLFWRRSGU-UHFFFAOYSA-N
DB11457	C07593	JUVIOZPCNVVQFO-HBGVWJBISA-N
DB11460	C00751	YYGNTYWPHWGJRM-AAJYLUCBSA-N
DB11466	C18362	XYKWNRUXCOIMFZ-UHFFFAOYSA-N
DB11467	C12054	NSFFHOGKXHRQEW-DVRIZHICSA-N
DB11468	C12065	UURAUHCOJAIIRQ-QGLSALSOSA-N
DB11473	C07971	NFACJZMKEDPNKN-UHFFFAOYSA-N
DB11475	C01457	WBPYTXDJUQJLPQ-VMXQISHHSA-N
DB11476	C11269	MVTQIFVKRXBCHS-SMMNFGSLSA-N
DB11476	C11299	MVTQIFVKRXBCHS-SMMNFGSLSA-N
DB11478	C14752	DWTTZBARDOXEAM-GXTWGEPZSA-N
DB11478	C14753	DWTTZBARDOXEAM-GXTWGEPZSA-N
DB11485	C13143	ZBHXIWJRIFEVQY-IHMPYVIRSA-N
DB11490	C11787	UIQMVEYFGZJHCZ-SSTWWWIQSA-N
DB11493	C00404	HWGNBUXHKFFFIH-UHFFFAOYSA-I
DB11493	C00536	HWGNBUXHKFFFIH-UHFFFAOYSA-I
DB11493	C01330	HWGNBUXHKFFFIH-UHFFFAOYSA-I
DB11493	C02174	HWGNBUXHKFFFIH-UHFFFAOYSA-I
DB11495	C14308	NFGXHKASABOEEW-GYMWBFJFSA-N
DB11496	C14437	YXIWHUQXZSMYRE-UHFFFAOYSA-N
DB11511	C11234	NOCJXYPHIIZEHN-UHFFFAOYSA-N
DB11512	C01023	ASXBYYWOLISCLQ-HZYVHMACSA-N
DB11520	C01688	GRRNUXAQVGOGFE-HUCHGKBZSA-N
DB11520	C01925	GRRNUXAQVGOGFE-HUCHGKBZSA-N
DB11522	C14484	WAIJIHDWAKJCBX-BULBTXNYSA-N
DB11525	C00014	WQGJEAMPBSZCIF-HKSLRPGUSA-N
DB11525	C01342	WQGJEAMPBSZCIF-HKSLRPGUSA-N
DB11544	C15690	KQXDHUJYNAXLNZ-XQSDOZFQSA-N
DB11551	C14261	MEHHPFQKXOUFFV-OWSLCNJRSA-N
DB11552	C18090	ZMCBYSBVJIMENC-UHFFFAOYSA-N
DB11558	C01455	YXFVVABEGXRONW-UHFFFAOYSA-N
DB11562	C09364	IYGYMKDQCDOMRE-ZWKOTPCHSA-N
DB11562	C09372	IYGYMKDQCDOMRE-ZWKOTPCHSA-N
DB11573	C00001	ZLVPDILYQLCEJO-UHFFFAOYSA-H
DB11573	C00698	ZLVPDILYQLCEJO-UHFFFAOYSA-H
DB11573	C01327	ZLVPDILYQLCEJO-UHFFFAOYSA-H
DB11573	C01328	ZLVPDILYQLCEJO-UHFFFAOYSA-H
DB11576	C00023	JEIPFZHSYJVQDO-UHFFFAOYSA-N
DB11588	C00237	UGFAIRIUMAVXCW-UHFFFAOYSA-N
DB11590	C01330	RTKIYNMVFMVABJ-UHFFFAOYSA-L
DB11590	C08171	RTKIYNMVFMVABJ-UHFFFAOYSA-L
DB11596	C03479	VVIAGPKUTFNRDU-STQMWFEESA-N
DB11596	C17731	VVIAGPKUTFNRDU-STQMWFEESA-N
DB11617	C18638	USZYSDMBJDPRIF-SVEJIMAYSA-N
DB11622	C13154	OHXPGWPVLFPUSM-KLRNGDHRSA-N
DB11623	C11721	ACZWIDANLCXHBM-HRCADAONSA-N
DB11630	C11730	LYPFDBRUNKHDGX-LWQDQPMZSA-N
DB11664	C07576	QVDSEJDULKLHCG-UHFFFAOYSA-N
DB11673	C00534	NHZMQXZHNVQTQA-UHFFFAOYSA-N
DB11674	C14131	ADFCQWZHKCXPAJ-GFCCVEGCSA-N
DB11675	C13494	YPELFRMCRYSPKZ-UHFFFAOYSA-N
DB11678	C19557	YCPOZVAOBBQLRI-WDSKDSINSA-N
DB11695	C00386	CQOVPNPJLQNMDC-ZETCQYMHSA-N
DB11699	C13666	ZNRGQMMCGHDTEI-ITGUQSILSA-N
DB11710	C02918	LDHMAVIPBRSVRG-UHFFFAOYSA-O
DB11735	C01662	GZCGUPFRVQAUEE-KCDKBNATSA-N
DB11738	C11120	CQXADFVORZEARL-UHFFFAOYSA-N
DB11749	C07367	FSVJFNAIGNNGKK-KRWDZBQOSA-N
DB11753	C12044	HJYYPODYNSCCOU-ODRIEIDWSA-N
DB11780	C07600	JDLKFOPOAOFWQN-UHFFFAOYSA-N
DB11785	C03325	WTQYWNWRJNXDEG-RBZJEDDUSA-N
DB11785	C10842	WTQYWNWRJNXDEG-RBZJEDDUSA-N
DB11789	C15515	DGABKXLVXPYZII-SIBKNCMHSA-N
DB11807	C07511	IMYZQPCYWPFTAG-NGZCFLSTSA-N
DB11815	C03884	NTNWOCRCBQPEKQ-YFKPBYRVSA-N
DB11820	C08002	ARFHIAQFJWUCFH-IZZDOVSWSA-N
DB11823	C07525	YQEZLKZALYSWHR-ZDUSSCGKSA-N
DB11823	C07843	YQEZLKZALYSWHR-ZDUSSCGKSA-N
DB11831	C14397	VYZAHLCBVHPDDF-UHFFFAOYSA-N
DB11842	C02135	CZGUSIXMZVURDU-JZXHSEFVSA-N
DB11846	C00791	DDRJAANPRJIHGJ-UHFFFAOYSA-N
DB11848	C03251	VFRROHXSMXFLSN-KVTDHHQDSA-N
DB11858	C05951	YEESKJGWJFYOOK-IJHYULJSSA-N
DB11859	C05480	AURFZBICLPNKBZ-SYBPFIFISA-N
DB11859	C11825	AURFZBICLPNKBZ-SYBPFIFISA-N
DB11859	C13712	AURFZBICLPNKBZ-SYBPFIFISA-N
DB11859	C15484	AURFZBICLPNKBZ-SYBPFIFISA-N
DB11868	C07841	HPHUVLMMVZITSG-UHFFFAOYSA-N
DB11869	C11213	YJDYDFNKCBANTM-QCWCSKBGSA-N
DB11874	C08589	SEBIKDIMAPSUBY-RTJKDTQDSA-N
DB11924	C00836	OTKJDMGTUTTYMP-ROUUACIJSA-N
DB11933	C16427	USVMJSALORZVDV-SDBHATRESA-N
DB11937	C01717	HCZHHEIFKROPDY-UHFFFAOYSA-N
DB11948	C10367	QZPQTZZNNJUOLS-UHFFFAOYSA-N
DB12007	C00799	GOMNOOKGLZYEJT-UHFFFAOYSA-N
DB12017	C13144	SHZKQBHERIJWAO-AATRIKPKSA-N
DB12025	C09204	DFBIRQPKNDILPW-CIVMWXNOSA-N
DB12029	C00852	CWVRJTMFETXNAD-JUHZACGLSA-N
DB12029	C17147	CWVRJTMFETXNAD-JUHZACGLSA-N
DB12039	C06562	PFTAWBLQPZVEMU-UKRRQHHQSA-N
DB12039	C09727	PFTAWBLQPZVEMU-UKRRQHHQSA-N
DB12039	C09728	PFTAWBLQPZVEMU-UKRRQHHQSA-N
DB12039	C14079	PFTAWBLQPZVEMU-UKRRQHHQSA-N
DB12039	C17590	PFTAWBLQPZVEMU-UKRRQHHQSA-N
DB12052	C17555	TZJALUIVHRYQQB-XLRXWWTNSA-N
DB12054	C11587	VYCMAAOURFJIHD-PJNXIOHISA-N
DB12087	C06317	ZENOXNGFMSCLLL-UHFFFAOYSA-N
DB12093	C02890	AEQDJSLRWYMAQI-KRWDZBQOSA-N
DB12110	C11738	VHFVKMTVMIZMIK-UHFFFAOYSA-N
DB12116	C09731	WMBWREPUVVBILR-WIYYLYMNSA-N
DB12126	C00306	QXZGBUJJYSLZLT-FDISYFBBSA-N
DB12127	C13129	OPYGFNJSCUDTBT-PMLPCWDUSA-N
DB12153	C00307	RZZPDXZPRHQOCG-OJAKKHQRSA-N
DB12156	C08431	OFEZSBMBBKLLBJ-BAJZRUMYSA-N
DB12161	C11168	MKJIEFSOBYUXJB-WEZHFFAMSA-N
DB12179	C18167	PUETUDUXMCLALY-HOTGVXAUSA-N
DB12190	C13310	HGGAKXAHAYOLDJ-FHZUQPTBSA-N
DB12216	C01557	BGEBZHIAGXMEMV-UHFFFAOYSA-N
DB12231	C18809	WWJZWCUNLNYYAU-UHFFFAOYSA-N
DB12243	C13008	QELUYTUMUWHWMC-UHFFFAOYSA-N
DB12248	C12798	YREYLAVBNPACJM-UHFFFAOYSA-N
DB12278	C07852	QPCVHQBVMYCJOM-UHFFFAOYSA-N
DB12290	C10524	HKEAFJYKMMKDOR-VPRICQMDSA-N
DB12298	C11101	NOEGNKMFWQHSLB-UHFFFAOYSA-N
DB12300	C19473	BAJQRLZAPXASRD-UHFFFAOYSA-N
DB12308	C05480	AURFZBICLPNKBZ-YZRLXODZSA-N
DB12308	C11825	AURFZBICLPNKBZ-YZRLXODZSA-N
DB12308	C13712	AURFZBICLPNKBZ-YZRLXODZSA-N
DB12308	C15484	AURFZBICLPNKBZ-YZRLXODZSA-N
DB12310	C01083	HDTRYLNUVZCQOY-LIZSDCNHSA-N
DB12328	C16778	DHZBEENLJMYSHQ-XCVPVQRUSA-N
DB12358	C13415	JJJFUHOGVZWXNQ-UHFFFAOYSA-N
DB12385	C17939	HAWSQZCWOQZXHI-FQEVSTJZSA-N
DB12418	C12283	CVHZOJJKTDOEJC-UHFFFAOYSA-N
DB12425	C02465	AUYYCJSJGJYCDS-UMVFHIKJSA-N
DB12444	C01047	DATAGRPVKZEWHA-YFKPBYRVSA-N
DB12450	C11155	ZTHYODDOHIVTJV-UHFFFAOYSA-N
DB12452	C00756	KBPLFHHGFOOTCA-UHFFFAOYSA-N
DB12458	C08311	ZJQHPWUVQPJPQT-UHFFFAOYSA-N
DB12465	C07464	FPCCSQOGAWCVBH-UHFFFAOYSA-N
DB12474	C13037	YNVGQYHLRCDXFQ-XGXHKTLJSA-N
DB12480	C08619	QGJZLNKBHJESQX-FZFNOLFKSA-N
DB12482	C14127	TWHZNAUBXFZMCA-UHFFFAOYSA-N
DB12515	C16822	FUXVKZWTXQUGMW-FQEVSTJZSA-N
DB12519	C00213	FSYKKLYZXJSNPZ-UHFFFAOYSA-N
DB12521	C11118	SECXISVLQFMRJM-UHFFFAOYSA-N
DB12529	C00088	IOVCWXUNBOPUCH-UHFFFAOYSA-M
DB12532	C12552	FTLDJPRFCGDUFH-UHFFFAOYSA-N
DB12551	C10968	HPMRFMKYPGXPEP-UHFFFAOYSA-N
DB12553	C07006	UUOUOERPONYGOS-CLCRDYEYSA-N
DB12582	C03882	MXXWOMGUGJBKIW-YPCIICBESA-N
DB12586	C11641	FFRFGVHNKJYNOV-ZCIMLLHDSA-N
DB12604	C00494	URWAJWIAIPFPJE-YFMIWBNJSA-N
DB12618	C11380	DFYRUELUNQRZTB-UHFFFAOYSA-N
DB12622	C08628	MQYXUWHLBZFQQO-QGTGJCAVSA-N
DB12628	C00114	OEYIOHPDSNJKLS-GQALSZNTSA-N
DB12650	C07245	MEZLKOACVSPNER-FDJJMKDCSA-N
DB12665	C05623	OVSQVDMCBVZWGM-QSOFNFLRSA-N
DB12665	C10073	OVSQVDMCBVZWGM-QSOFNFLRSA-N
DB12668	C11684	YFGBQHOOROIVKG-FKBYEOEOSA-N
DB12676	C00143	QYNUQALWYRSVHF-OLZOCXBDSA-N
DB12697	C05689	XDSSPSLGNGIIHP-VKHMYHEASA-N
DB12700	C10819	MBWUSSKCCUMJHO-ZGXDEBHDSA-N
DB12709	C13870	UYXTWWCETRIEDR-UHFFFAOYSA-N
DB12710	C16903	WEYVCQFUGFRXOM-UHFFFAOYSA-N
DB12728	C18726	MGNFYQILYYYUBS-UHFFFAOYSA-N
DB12730	C11280	OFDNQWIFNXBECV-VFSYNPLYSA-N
DB12750	C04337	KCWZGJVSDFYRIX-YFKPBYRVSA-N
DB12751	C00149	BJEPYKJPYRNKOW-UHFFFAOYSA-N
DB12751	C00497	BJEPYKJPYRNKOW-UHFFFAOYSA-N
DB12751	C00711	BJEPYKJPYRNKOW-UHFFFAOYSA-N
DB12751	C03668	BJEPYKJPYRNKOW-UHFFFAOYSA-N
DB12754	C00708	XMBWDFGMSWQBCA-UHFFFAOYSA-M
DB12754	C05590	XMBWDFGMSWQBCA-UHFFFAOYSA-M
DB12779	C06160	WZRCQWQRFZITDX-UHFFFAOYSA-N
DB12779	C06346	WZRCQWQRFZITDX-UHFFFAOYSA-N
DB12779	C06347	WZRCQWQRFZITDX-UHFFFAOYSA-N
DB12789	C00639	PXGPLTODNUVGFL-YNNPMVKQSA-N
DB12789	C02314	PXGPLTODNUVGFL-YNNPMVKQSA-N
DB12789	C05959	PXGPLTODNUVGFL-YNNPMVKQSA-N
DB12789	C12786	PXGPLTODNUVGFL-YNNPMVKQSA-N
DB12789	C13809	PXGPLTODNUVGFL-YNNPMVKQSA-N
DB12792	C18547	WYEMLYFITZORAB-UHFFFAOYSA-N
DB12802	C10871	YJGVMLPVUAXIQN-HAEOHBJNSA-N
DB12802	C10874	YJGVMLPVUAXIQN-HAEOHBJNSA-N
DB12803	C11772	VKMGSWIFEHZQRS-UHFFFAOYSA-N
DB12813	C16455	DQXWBJUMYKQGMA-WQEMXFENSA-N
DB12813	C16456	DQXWBJUMYKQGMA-WQEMXFENSA-N
DB12813	C16457	DQXWBJUMYKQGMA-WQEMXFENSA-N
DB12816	C17073	WRYLYDPHFGVWKC-UHFFFAOYSA-N
DB12832	C19512	HFVNWDWLWUCIHC-GUPDPFMOSA-N
DB12838	C19032	QUWSDLYBOVGOCW-UHFFFAOYSA-N
DB12864	C08001	JCYZMTMYPZHVBF-UHFFFAOYSA-N
DB12870	C04543	KJQFBVYMGADDTQ-UHFFFAOYSA-N
DB12884	C11805	VTLNPNNUIJHJQB-UHFFFAOYSA-N
DB12907	C01662	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12911	C13138	IZJRISIINLJVBU-UHFFFAOYSA-N
DB12916	C13522	VFKZTMPDYBFSTM-GUCUJZIJSA-N
DB12923	C13764	XQLWNAFCTODIRK-UHFFFAOYSA-N
DB12942	C13542	VQHSOMBJVWLPSR-JVCRWLNRSA-N
DB12944	C02183	QCDYQQDYXPDABM-UHFFFAOYSA-N
DB12946	C13709	FFBDFADSZUINTG-UHFFFAOYSA-N
DB12947	C12739	ZWAOHEXOSAUJHY-ZIYNGMLESA-N
DB12961	C02165	VNYSSYRCGWBHLG-AMOLWHMGSA-N
DB12965	C06710	BQCADISMDOOEFD-UHFFFAOYSA-N
DB12969	C03365	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12969	C03659	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12969	C03660	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12969	C03844	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12969	C05163	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12969	C06352	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12969	C06353	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12969	C08257	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12970	C01662	GZCGUPFRVQAUEE-VANKVMQKSA-N
DB12972	C05480	AURFZBICLPNKBZ-FZCSVUEKSA-N
DB12972	C11825	AURFZBICLPNKBZ-FZCSVUEKSA-N
DB12972	C13712	AURFZBICLPNKBZ-FZCSVUEKSA-N
DB12972	C15484	AURFZBICLPNKBZ-FZCSVUEKSA-N
DB12983	C14077	IEQIEDJGQAUEQZ-UHFFFAOYSA-N
DB12996	C10501	FBSKJMQYURKNSU-ZLSOWSIRSA-N
DB13009	C10897	TWFZGCMQGLPBSX-UHFFFAOYSA-N
DB13014	C07606	BTXNYTINYBABQR-UHFFFAOYSA-N
DB13028	C11268	MRMBZHPJVKCOMA-YJFSRANCSA-N
DB13044	C07667	QBKSWRVVCFFDOT-UHFFFAOYSA-N
DB13063	C07609	KTEXNACQROZXEV-SLXBATTESA-N
DB13069	C11276	VFEDRRNHLBGPNN-UHFFFAOYSA-N
DB13089	C02283	MPDGHEJMBKOTSU-YKLVYJNSSA-N
DB13089	C03930	MPDGHEJMBKOTSU-YKLVYJNSSA-N
DB13100	C07672	XNCOSPRUTUOJCJ-UHFFFAOYSA-N
DB13105	C18171	AOPOCGPBAIARAV-OTBJXLELSA-N
DB13132	C09538	BLUAFEHZUWYNDE-NNWCWBAJSA-N
DB13139	C11770	NDAUXUAQIAJITI-LBPRGKRZSA-N
DB13142	C00076	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	C00257	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	C00514	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	C00770	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	C00800	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	C00817	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	C00880	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	C15930	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13143	C07621	KHLJKRBMZVNZOC-MRXNPFEDSA-N
DB13145	C00014	GYAVMUDJCHAASE-UHFFFAOYSA-M
DB13145	C01342	GYAVMUDJCHAASE-UHFFFAOYSA-M
DB13153	C09621	RGZSQWQPBWRIAQ-CABCVRRESA-N
DB13154	C02124	WXNZTHHGJRFXKQ-UHFFFAOYSA-N
DB13155	C09264	XHCADAYNFIFUHF-TVKJYDDYSA-N
DB13156	C00294	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13157	C01330	UAJTZZNRJCKXJN-UHFFFAOYSA-M
DB13163	C00001	JGKJMBOJWVAMIJ-OFAZAQPOSA-N
DB13163	C01328	JGKJMBOJWVAMIJ-OFAZAQPOSA-N
DB13169	C07254	NPAGDVCDWIYMMC-IZPLOLCNSA-N
DB13174	C10401	FCDLCPWAQCPTKC-UHFFFAOYSA-N
DB13178	C00137	CDAISMWEOUEBRE-GPIVLXJGSA-N
DB13178	C06152	CDAISMWEOUEBRE-GPIVLXJGSA-N
DB13178	C06153	CDAISMWEOUEBRE-GPIVLXJGSA-N
DB13179	C12753	LQCLVBQBTUVCEQ-QTFUVMRISA-N
DB13180	C00257	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	C00514	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	C00770	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	C00800	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	C00817	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	C00880	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	C15930	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13182	C10208	ZQSIJRDFPHDXIC-UHFFFAOYSA-N
DB13191	C02305	DRBBFCLWYRJSJZ-UHFFFAOYSA-N
DB13207	C00025	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	C00062	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	C00217	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	C00302	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	C00792	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	C02385	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13209	C00001	QGWDKKHSDXWPET-UHFFFAOYSA-E
DB13209	C01328	QGWDKKHSDXWPET-UHFFFAOYSA-E
DB13210	C01330	UKLNMMHNWFDKNT-UHFFFAOYSA-M
DB13210	C01486	UKLNMMHNWFDKNT-UHFFFAOYSA-M
DB13210	C19523	UKLNMMHNWFDKNT-UHFFFAOYSA-M
DB13212	C12600	BELBBZDIHDAJOR-UHFFFAOYSA-N
DB13215	C11363	OHTXTCNTQJFRIG-UHFFFAOYSA-N
DB13218	C01983	IWYDHOAUDWTVEP-UHFFFAOYSA-N
DB13218	C01984	IWYDHOAUDWTVEP-UHFFFAOYSA-N
DB13220	C00049	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	C00402	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	C14818	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	C16433	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13224	C17730	RGEVWUKXWFOAID-UHFFFAOYSA-N
DB13226	C02710	WXNXCEHXYPACJF-UHFFFAOYSA-N
DB13229	C17722	WGMASVSHOSNKMF-UHFFFAOYSA-N
DB13231	C00076	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13231	C00186	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13231	C00256	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13231	C01432	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13236	C00001	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	C01328	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	C01330	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	C11159	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13240	C08859	XQCGNURMLWFQJR-ZNDDOCHDSA-N
DB13245	C11160	KUAZQDVKQLNFPE-UHFFFAOYSA-N
