drugbank_id	bindingdb_id	inchi_key
DB11324	50044767	RGOVYLWUIBMPGK-UHFFFAOYSA-N
DB11326	39817	KGBXLFKZBHKPEV-UHFFFAOYSA-N
DB11336	181147	QANMHLXAZMSUEX-UHFFFAOYSA-N
DB11336	39302	QANMHLXAZMSUEX-UHFFFAOYSA-N
DB11337	227637	UZKQTCBAMSWPJD-FARCUNLSSA-N
DB11337	50267036	UZKQTCBAMSWPJD-FARCUNLSSA-N
DB11344	248162	NOOLISFMXDJSKH-AEJSXWLSSA-N
DB11344	50318482	NOOLISFMXDJSKH-AEJSXWLSSA-N
DB11345	36263	DSSYKIVIOFKYAU-OIBJUYFYSA-N
DB11348	14671	QORWJWZARLRLPR-UHFFFAOYSA-H
DB11348	50080995	QORWJWZARLRLPR-UHFFFAOYSA-H
DB11348	50155534	QORWJWZARLRLPR-UHFFFAOYSA-H
DB11348	50155537	QORWJWZARLRLPR-UHFFFAOYSA-H
DB11359	50240369	LHGVFZTZFXWLCP-UHFFFAOYSA-N
DB11362	50235383	QXWZQTURMXZVHJ-UHFFFAOYSA-N
DB11363	50362781	KDGFLJKFZUIJMX-UHFFFAOYSA-N
DB11371	50093440	DUHUCHOQIDJXAT-OLVMNOGESA-N
DB11371	50164570	DUHUCHOQIDJXAT-OLVMNOGESA-N
DB11371	50388483	DUHUCHOQIDJXAT-OLVMNOGESA-N
DB11376	50036733	XTKDAFGWCDAMPY-UHFFFAOYSA-N
DB11386	50417941	OSASVXMJTNOKOY-UHFFFAOYSA-N
DB11390	50366033	BXNANOICGRISHX-UHFFFAOYSA-N
DB11395	50057583	WAZQAZKAZLXFMK-UHFFFAOYSA-N
DB11396	50303912	MDNWOSOZYLHTCG-UHFFFAOYSA-N
DB11397	50286926	OEBRKCOSUFCWJD-UHFFFAOYSA-N
DB11398	50088493	ZSZFUDFOPOMEET-UHFFFAOYSA-N
DB11399	50204367	TUOSYWCFRFNJBS-BHVANESWSA-N
DB11404	50240078	SPFYMRJSYKOXGV-UHFFFAOYSA-N
DB11409	50103610	HMCCXLBXIJMERM-UHFFFAOYSA-N
DB11410	31047	HDDSHPAODJUKPD-UHFFFAOYSA-N
DB11421	50212288	YWTYJOPNNQFBPC-UHFFFAOYSA-N
DB11423	79589	BBMULGJBVDDDNI-OWKLGTHSSA-N
DB11428	50036913	CUHVIMMYOGQXCV-UHFFFAOYSA-N
DB11428	50085683	CUHVIMMYOGQXCV-UHFFFAOYSA-N
DB11428	50230390	CUHVIMMYOGQXCV-UHFFFAOYSA-N
DB11428	50241196	CUHVIMMYOGQXCV-UHFFFAOYSA-N
DB11429	26258	PTQMMNYJKCSPET-OMHQDGTGSA-N
DB11429	50091403	PTQMMNYJKCSPET-OMHQDGTGSA-N
DB11442	234401	RZPAKFUAFGMUPI-QESOVKLGSA-N
DB11446	50300124	BEZZFPOZAYTVHN-UHFFFAOYSA-N
DB11447	50012855	WJFKNYWRSNBZNX-UHFFFAOYSA-N
DB11448	79427	LMNZTLDVJIUSHT-UHFFFAOYSA-N
DB11450	50282617	GLBJJMFZWDBELO-UHFFFAOYSA-N
DB11457	224805	JUVIOZPCNVVQFO-HBGVWJBISA-N
DB11457	50135527	JUVIOZPCNVVQFO-HBGVWJBISA-N
DB11458	50239376	XMVJITFPVVRMHC-UHFFFAOYSA-N
DB11461	90673	XOXHILFPRYWFOD-UHFFFAOYSA-N
DB11466	50001183	XYKWNRUXCOIMFZ-UHFFFAOYSA-N
DB11468	94567	UURAUHCOJAIIRQ-QGLSALSOSA-N
DB11473	50286920	NFACJZMKEDPNKN-UHFFFAOYSA-N
DB11477	50027069	BPICBUSOMSTKRF-UHFFFAOYSA-N
DB11477	50225286	BPICBUSOMSTKRF-UHFFFAOYSA-N
DB11478	235684	DWTTZBARDOXEAM-GXTWGEPZSA-N
DB11478	32073	DWTTZBARDOXEAM-GXTWGEPZSA-N
DB11478	50250268	DWTTZBARDOXEAM-GXTWGEPZSA-N
DB11479	27955	ZSTCZWJCLIRCOJ-DGCLKSJQSA-N
DB11479	27956	ZSTCZWJCLIRCOJ-DGCLKSJQSA-N
DB11479	27957	ZSTCZWJCLIRCOJ-DGCLKSJQSA-N
DB11481	81807	HSWPZIDYAHLZDD-UHFFFAOYSA-N
DB11485	50103524	ZBHXIWJRIFEVQY-IHMPYVIRSA-N
DB11490	50021560	UIQMVEYFGZJHCZ-SSTWWWIQSA-N
DB11490	50367061	UIQMVEYFGZJHCZ-SSTWWWIQSA-N
DB11496	50444459	YXIWHUQXZSMYRE-UHFFFAOYSA-N
DB11502	50225491	HQFWVSGBVLEQGA-UHFFFAOYSA-N
DB11504	73402	OFAIGZWCDGNZGT-UHFFFAOYSA-N
DB11507	50085910	VJGGHXVGBSZVMZ-QIZQQNKQSA-N
DB11510	84726	GJKXGJCSJWBJEZ-XRSSZCMZSA-N
DB11518	50201618	NOOCSNJCXJYGPE-UHFFFAOYSA-N
DB11519	50206025	WWSWYXNVCBLWNZ-QIZQQNKQSA-N
DB11519	85173	WWSWYXNVCBLWNZ-QIZQQNKQSA-N
DB11521	79241	SCEVFJUWLLRELN-UHFFFAOYSA-N
DB11526	50355495	WJEOLQLKVOPQFV-UHFFFAOYSA-N
DB11540	50408509	ZQTVCQIJTREKSP-UHFFFAOYSA-N
DB11541	27959	YJQZYXCXBBCEAQ-UHFFFAOYSA-N
DB11544	50442913	KQXDHUJYNAXLNZ-XQSDOZFQSA-N
DB11551	235682	MEHHPFQKXOUFFV-OWSLCNJRSA-N
DB11551	50410489	MEHHPFQKXOUFFV-OWSLCNJRSA-N
DB11558	50008558	YXFVVABEGXRONW-UHFFFAOYSA-N
DB11561	72700	XJGFWWJLMVZSIG-UHFFFAOYSA-N
DB11561	83820	XJGFWWJLMVZSIG-UHFFFAOYSA-N
DB11562	50000693	IYGYMKDQCDOMRE-ZWKOTPCHSA-N
DB11573	26979	ZLVPDILYQLCEJO-UHFFFAOYSA-H
DB11575	103838	OBMNJSNZOWALQB-NCQNOWPTSA-N
DB11581	50162774	LQBVNQSMGBZMKD-UHFFFAOYSA-N
DB11581	60828	LQBVNQSMGBZMKD-UHFFFAOYSA-N
DB11582	233193	LEQAKWQJCITZNK-AXHKHJLKSA-N
DB11590	50239391	RTKIYNMVFMVABJ-UHFFFAOYSA-L
DB11590	50366032	RTKIYNMVFMVABJ-UHFFFAOYSA-L
DB11590	60990	RTKIYNMVFMVABJ-UHFFFAOYSA-L
DB11593	50201570	TXJUTRJFNRYTHH-UHFFFAOYSA-N
DB11596	286	VVIAGPKUTFNRDU-STQMWFEESA-N
DB11596	50039121	VVIAGPKUTFNRDU-STQMWFEESA-N
DB11596	50239970	VVIAGPKUTFNRDU-STQMWFEESA-N
DB11611	50386331	JFOZKMSJYSPYLN-QHCPKHFHSA-N
DB11614	50036935	WUZYKBABMWJHDL-UHFFFAOYSA-N
DB11617	50368351	USZYSDMBJDPRIF-SVEJIMAYSA-N
DB11619	50423515	BJJXHLWLUDYTGC-ANULTFPQSA-N
DB11620	50098383	PUUSSSIBPPTKTP-UHFFFAOYSA-N
DB11622	50238656	OHXPGWPVLFPUSM-KLRNGDHRSA-N
DB11623	50281657	ACZWIDANLCXHBM-HRCADAONSA-N
DB11629	50205275	NXFFJDQHYLNEJK-CYBMUJFWSA-N
DB11629	50205277	NXFFJDQHYLNEJK-CYBMUJFWSA-N
DB11629	50205278	NXFFJDQHYLNEJK-CYBMUJFWSA-N
DB11632	50019329	ASOADIZOVZTJSR-UHFFFAOYSA-N
DB11638	50088446	BJDCWCLMFKKGEE-HVDUHBCDSA-N
DB11640	50416493	OYTKINVCDFNREN-UHFFFAOYSA-N
DB11642	50247053	NNACHAUCXXVJSP-UHFFFAOYSA-N
DB11644	50197883	TXEIIPDJKFWEEC-UHFFFAOYSA-N
DB11651	92862	JOGKUKXHTYWRGZ-UHFFFAOYSA-N
DB11653	50389769	FFHBJDQSGDNCIV-MFVUMRCOSA-N
DB11655	50381415	IHIUGIVXARLYHP-YBXDKENTSA-N
DB11658	50442299	YOPFAMROKXHVCQ-UHFFFAOYSA-N
DB11663	25028	LHNIIDJUOCFXAP-UHFFFAOYSA-N
DB11664	50171269	QVDSEJDULKLHCG-UHFFFAOYSA-N
DB11665	185148	CSGQVNMSRKWUSH-IAGOWNOFSA-N
DB11666	50380363	CWHUFRVAEUJCEF-UHFFFAOYSA-N
DB11671	50037953	SMFXSYMLJDHGIE-UHFFFAOYSA-N
DB11671	50353788	SMFXSYMLJDHGIE-UHFFFAOYSA-N
DB11672	29532	VFLDPWHFBUODDF-FCXRPNKRSA-N
DB11672	50067040	VFLDPWHFBUODDF-FCXRPNKRSA-N
DB11672	50140172	VFLDPWHFBUODDF-FCXRPNKRSA-N
DB11674	50410528	ADFCQWZHKCXPAJ-GFCCVEGCSA-N
DB11675	94630	YPELFRMCRYSPKZ-UHFFFAOYSA-N
DB11681	50202528	DHCOPPHTVOXDKU-UHFFFAOYSA-N
DB11683	50133595	ICYNYWFGIDGBRD-UHFFFAOYSA-N
DB11689	50355497	CYOHGALHFOKKQC-UHFFFAOYSA-N
DB11692	50180193	QYTBBBAHNIWFOD-NRFANRHFSA-N
DB11694	50381716	WPHKIQPVPYJNAX-UHFFFAOYSA-N
DB11697	50210177	HWXVIOGONBBTBY-ONEGZZNKSA-N
DB11697	50400312	HWXVIOGONBBTBY-ONEGZZNKSA-N
DB11698	50381554	AHFWIQIYAXSLBA-RQXATKFSSA-N
DB11699	50007871	ZNRGQMMCGHDTEI-ITGUQSILSA-N
DB11699	50108392	ZNRGQMMCGHDTEI-ITGUQSILSA-N
DB11699	91594	ZNRGQMMCGHDTEI-ITGUQSILSA-N
DB11703	50175583	WDENQIQQYWYTPO-IBGZPJMESA-N
DB11708	50124208	DREIJXJRTLTGJC-RRBRBRQDSA-N
DB11710	50416500	LDHMAVIPBRSVRG-UHFFFAOYSA-O
DB11712	281054	MJUVRTYWUMPBTR-MRXNPFEDSA-N
DB11717	222999	FBKMWOJEPMPVTQ-UHFFFAOYSA-N
DB11717	50126143	FBKMWOJEPMPVTQ-UHFFFAOYSA-N
DB11718	221688	CMJCXYNUCSMDBY-ZDUSSCGKSA-N
DB11718	221699	CMJCXYNUCSMDBY-ZDUSSCGKSA-N
DB11719	50263966	VCNSPGHSQPMCFF-UHFFFAOYSA-N
DB11720	85556	PVHLMTREZMEJCG-GDTLVBQBSA-N
DB11721	228129	IRNJSRAGRIZIHD-UHFFFAOYSA-N
DB11724	85484	QXZBMSIDSOZZHK-DOPDSADYSA-N
DB11724	86499	QXZBMSIDSOZZHK-DOPDSADYSA-N
DB11725	50305261	JNODQFNWMXFMEV-UHFFFAOYSA-N
DB11726	50393255	SSRDSYXGYPJKRR-ZDUSSCGKSA-N
DB11729	47370	CZGVOBIGEBDYTP-VSGBNLITSA-N
DB11730	148264	RHXHGRAEPCAFML-UHFFFAOYSA-N
DB11734	50246575	RUOLFWZIFNQQGH-DEOSSOPVSA-N
DB11734	50246577	RUOLFWZIFNQQGH-DEOSSOPVSA-N
DB11737	50391089	QQLKULDARVNMAL-UHFFFAOYSA-N
DB11738	50070328	CQXADFVORZEARL-UHFFFAOYSA-N
DB11738	50262235	CQXADFVORZEARL-UHFFFAOYSA-N
DB11740	50240826	BKWJAKQVGHWELA-UHFFFAOYSA-N
DB11741	50331023	GKEYKDOLBLYGRB-LGMDPLHJSA-N
DB11742	22873	MJJALKDDGIKVBE-UHFFFAOYSA-N
DB11743	50398378	GRZXWCHAXNAUHY-NSISKUIASA-N
DB11743	50398379	GRZXWCHAXNAUHY-NSISKUIASA-N
DB11745	27337	UNAZAADNBYXMIV-UHFFFAOYSA-N
DB11747	50241089	GBJVVSCPOBPEIT-UHFFFAOYSA-N
DB11749	74574	FSVJFNAIGNNGKK-KRWDZBQOSA-N
DB11753	50391000	HJYYPODYNSCCOU-ODRIEIDWSA-N
DB11757	50176050	IQVRBWUUXZMOPW-PKNBQFBNSA-N
DB11758	50422828	PNDKCRDVVKJPKG-WHERJAGFSA-N
DB11759	321058	MPUQHZXIXSTTDU-QXGSTGNESA-N
DB11760	50084621	HWGQMRYQVZSGDQ-HZPDHXFCSA-N
DB11760	50145143	HWGQMRYQVZSGDQ-HZPDHXFCSA-N
DB11760	50145156	HWGQMRYQVZSGDQ-HZPDHXFCSA-N
DB11762	50398608	NGWSFRIPKNWYAO-SHTIJGAHSA-N
DB11763	50311017	ZVHNDZWQTBEVRY-UHFFFAOYSA-N
DB11765	50394681	GKMLFBRLRVQVJO-ZDUSSCGKSA-N
DB11769	206758	NEBUOXBYNAHKFV-NRFANRHFSA-N
DB11769	206759	NEBUOXBYNAHKFV-NRFANRHFSA-N
DB11769	206760	NEBUOXBYNAHKFV-NRFANRHFSA-N
DB11772	50197062	QINPEPAQOBZPOF-UHFFFAOYSA-N
DB11773	50026240	OGIAVRWXUPYGGC-UHFFFAOYSA-N
DB11775	101536	AYCPARAPKDAOEN-LJQANCHMSA-N
DB11775	101618	AYCPARAPKDAOEN-LJQANCHMSA-N
DB11778	12985	XKFTZKGMDDZMJI-HSZRJFAPSA-N
DB11778	12987	XKFTZKGMDDZMJI-HSZRJFAPSA-N
DB11778	209858	XKFTZKGMDDZMJI-HSZRJFAPSA-N
DB11779	103839	ZVTDLPBHTSMEJZ-JSZLBQEHSA-N
DB11780	50240948	JDLKFOPOAOFWQN-UHFFFAOYSA-N
DB11782	50071920	PKWRMUKBEYJEIX-DXXQBUJASA-N
DB11783	50020400	KLZWOWYOHUKJIG-BPUTZDHNSA-N
DB11789	50375596	DGABKXLVXPYZII-SIBKNCMHSA-N
DB11789	50375598	DGABKXLVXPYZII-SIBKNCMHSA-N
DB11790	50322531	RCOBKSKAZMVBHT-TVQRCGJNSA-N
DB11790	50322532	RCOBKSKAZMVBHT-TVQRCGJNSA-N
DB11791	50146167	LIOLIMKSCNQPLV-UHFFFAOYSA-N
DB11793	50084625	PCHKPVIQAHNQLW-CQSZACIVSA-N
DB11793	50316225	PCHKPVIQAHNQLW-CQSZACIVSA-N
DB11793	50316226	PCHKPVIQAHNQLW-CQSZACIVSA-N
DB11794	350085	JZCWLJDSIRUGIN-UHFFFAOYSA-N
DB11795	50059637	XTKLTGBKIDQGQL-UHFFFAOYSA-N
DB11798	50364376	IBGLGMOPHJQDJB-IHRRRGAJSA-N
DB11798	50364378	IBGLGMOPHJQDJB-IHRRRGAJSA-N
DB11799	330048	SOLUWJRYJLAZCX-LYOVBCGYSA-N
DB11799	330049	SOLUWJRYJLAZCX-LYOVBCGYSA-N
DB11800	50331095	SPMVMDHWKHCIDT-UHFFFAOYSA-N
DB11801	50016711	GIBQQARAXHVEGD-BSOLPCOYSA-N
DB11804	50185666	SCXSQUUTGCWHFU-WJOKGBTCSA-N
DB11804	50185680	SCXSQUUTGCWHFU-WJOKGBTCSA-N
DB11805	12255	OUKYUETWWIPKQR-UHFFFAOYSA-N
DB11806	50101444	BOOOLEGQBVUTKC-NVQSDHBMSA-N
DB11806	50101445	BOOOLEGQBVUTKC-NVQSDHBMSA-N
DB11806	50101446	BOOOLEGQBVUTKC-NVQSDHBMSA-N
DB11806	50403583	BOOOLEGQBVUTKC-NVQSDHBMSA-N
DB11807	50045046	IMYZQPCYWPFTAG-NGZCFLSTSA-N
DB11807	50045047	IMYZQPCYWPFTAG-NGZCFLSTSA-N
DB11807	50061565	IMYZQPCYWPFTAG-NGZCFLSTSA-N
DB11807	50239984	IMYZQPCYWPFTAG-NGZCFLSTSA-N
DB11807	50369323	IMYZQPCYWPFTAG-NGZCFLSTSA-N
DB11808	50336545	LLGDPTDZOVKFDU-XUHJSTDZSA-N
DB11808	92407	LLGDPTDZOVKFDU-XUHJSTDZSA-N
DB11811	50266371	BJBCSGQLZQGGIQ-QGZVFWFLSA-N
DB11814	50324210	XNULRSOGWPFPBL-REWPJTCUSA-N
DB11815	50030279	NTNWOCRCBQPEKQ-YFKPBYRVSA-N
DB11815	50230993	NTNWOCRCBQPEKQ-YFKPBYRVSA-N
DB11815	50441055	NTNWOCRCBQPEKQ-YFKPBYRVSA-N
DB11815	92900	NTNWOCRCBQPEKQ-YFKPBYRVSA-N
DB11816	50348423	RFUBTTPMWSKEIW-UHFFFAOYSA-N
DB11817	50021656	XUZMWHLSFXCVMG-UHFFFAOYSA-N
DB11818	50372608	PLVGDGRBPMVYPB-FDUHJNRSSA-N
DB11818	50372610	PLVGDGRBPMVYPB-FDUHJNRSSA-N
DB11822	243456	UOBYJVFBFSLCTQ-UHFFFAOYSA-N
DB11823	50044140	YQEZLKZALYSWHR-ZDUSSCGKSA-N
DB11824	50396779	VWVKUNOPTJGDOB-BDHVOXNPSA-N
DB11827	50342884	MCIACXAZCBVDEE-CUUWFGFTSA-N
DB11827	50342885	MCIACXAZCBVDEE-CUUWFGFTSA-N
DB11828	50161957	JWNPDZNEKVCWMY-VQHVLOKHSA-N
DB11829	17055	ZCBUQCWBWNUWSU-SFHVURJKSA-N
DB11829	50128281	ZCBUQCWBWNUWSU-SFHVURJKSA-N
DB11830	24624	HRNLUBSXIHFDHP-UHFFFAOYSA-N
DB11832	185149	DYNHJHQFHQTFTP-UHFFFAOYSA-N
DB11833	50071374	UPZWINBEAHDTLA-UHFFFAOYSA-N
DB11836	315477	GYLDXIAOMVERTK-UHFFFAOYSA-N
DB11837	50444549	USUZGMWDZDXMDG-CYBMUJFWSA-N
DB11841	19410	INVTYAOGFAGBOE-UHFFFAOYSA-N
DB11842	50155247	CZGUSIXMZVURDU-JZXHSEFVSA-N
DB11842	50228195	CZGUSIXMZVURDU-JZXHSEFVSA-N
DB11842	50236697	CZGUSIXMZVURDU-JZXHSEFVSA-N
DB11844	50237366	IVZKZONQVYTCKC-UHFFFAOYSA-N
DB11845	50399539	CUDVHEFYRIWYQD-UHFFFAOYSA-N
DB11848	197174	VFRROHXSMXFLSN-KVTDHHQDSA-N
DB11851	50178612	ZGBAJMQHJDFTQJ-DEOSSOPVSA-N
DB11851	50208747	ZGBAJMQHJDFTQJ-DEOSSOPVSA-N
DB11853	50347982	AOMXMOCNKJTRQP-UHFFFAOYSA-N
DB11858	50292408	YEESKJGWJFYOOK-IJHYULJSSA-N
DB11859	50045050	AURFZBICLPNKBZ-SYBPFIFISA-N
DB11859	50055912	AURFZBICLPNKBZ-SYBPFIFISA-N
DB11859	50093444	AURFZBICLPNKBZ-SYBPFIFISA-N
DB11859	50191342	AURFZBICLPNKBZ-SYBPFIFISA-N
DB11859	50388495	AURFZBICLPNKBZ-SYBPFIFISA-N
DB11863	50120430	QNQZWEGMKJBHEM-UHFFFAOYSA-N
DB11864	50202986	DTYWJKSSUANMHD-UHFFFAOYSA-N
DB11865	50371876	LTEJRLHKIYCEOX-OCCSQVGLSA-N
DB11868	50001546	HPHUVLMMVZITSG-UHFFFAOYSA-N
DB11868	50422542	HPHUVLMMVZITSG-UHFFFAOYSA-N
DB11869	50390978	YJDYDFNKCBANTM-QCWCSKBGSA-N
DB11871	50326537	YPHDIMUXXABSSO-YTTGMZPUSA-N
DB11873	290431	YYBOLPLTQDKXPM-UHFFFAOYSA-N
DB11874	50260195	SEBIKDIMAPSUBY-RTJKDTQDSA-N
DB11875	50239186	VFTRKSBEFQDZKX-UHFFFAOYSA-N
DB11877	133427	VCGRFBXVSFAGGA-UHFFFAOYSA-N
DB11881	20924	WLYWTGDTMWWNNG-UHFFFAOYSA-N
DB11883	20504	JYILLRHXRVTRSH-GFCCVEGCSA-N
DB11883	50433900	JYILLRHXRVTRSH-GFCCVEGCSA-N
DB11886	50355393	QADPYRIHXKWUSV-UHFFFAOYSA-N
DB11890	50079440	AMLYAMJWYAIXIA-VWNVYAMZSA-N
DB11890	50110230	AMLYAMJWYAIXIA-VWNVYAMZSA-N
DB11890	50235980	AMLYAMJWYAIXIA-VWNVYAMZSA-N
DB11890	50239157	AMLYAMJWYAIXIA-VWNVYAMZSA-N
DB11891	50188961	JOWXJLIFIIOYMS-UHFFFAOYSA-N
DB11896	50308135	DWZAEMINVBZMHQ-UHFFFAOYSA-N
DB11899	50334854	GMIZZEXBPRLVIV-SECBINFHSA-N
DB11899	50434372	GMIZZEXBPRLVIV-SECBINFHSA-N
DB11900	50296977	FATGTHLOZSXOBC-UHFFFAOYSA-N
DB11901	50094975	HJBWBFZLDZWPHF-UHFFFAOYSA-N
DB11902	50359770	YPFZMBHKIVDSNR-UHFFFAOYSA-N
DB11903	50211843	TWQYWUXBZHPIIV-UHFFFAOYSA-N
DB11906	50060775	ZWNUQDJANZGVFO-YHSALVGYSA-N
DB11906	50060786	ZWNUQDJANZGVFO-YHSALVGYSA-N
DB11906	50060802	ZWNUQDJANZGVFO-YHSALVGYSA-N
DB11906	50060807	ZWNUQDJANZGVFO-YHSALVGYSA-N
DB11906	50102456	ZWNUQDJANZGVFO-YHSALVGYSA-N
DB11906	50209585	ZWNUQDJANZGVFO-YHSALVGYSA-N
DB11907	149404	HUFOZJXAKZVRNJ-UHFFFAOYSA-N
DB11909	50055366	BHLXTPHDSZUFHR-UHFFFAOYSA-N
DB11910	50262939	DDDZBLNULGDPGA-UHFFFAOYSA-N
DB11911	50015640	IVRXNBXKWIJUQB-UHFFFAOYSA-N
DB11913	50150699	HRJWTAWVFDCTGO-UHFFFAOYSA-N
DB11919	5491	KRWMERLEINMZFT-UHFFFAOYSA-N
DB11920	24193	LJNUIEQATDYXJH-GSVOUGTGSA-N
DB11920	24194	LJNUIEQATDYXJH-GSVOUGTGSA-N
DB11920	24195	LJNUIEQATDYXJH-GSVOUGTGSA-N
DB11924	50244355	OTKJDMGTUTTYMP-ROUUACIJSA-N
DB11924	50443385	OTKJDMGTUTTYMP-ROUUACIJSA-N
DB11925	50429701	JUSFANSTBFGBAF-IRXDYDNUSA-N
DB11929	103836	KUQWGLQLLVFLSM-ONAXAZCASA-N
DB11932	50401351	PTRATZCAGVBFIQ-UHFFFAOYSA-N
DB11933	50369413	USVMJSALORZVDV-SDBHATRESA-N
DB11934	50384820	UWHCWRQFNKUYCG-QUZACWSFSA-N
DB11937	50233945	HCZHHEIFKROPDY-UHFFFAOYSA-N
DB11937	81975	HCZHHEIFKROPDY-UHFFFAOYSA-N
DB11938	235785	FWMNVWWHGCHHJJ-SKKKGAJSSA-N
DB11939	109277	HYTPDMFFHVZBOR-VNXMGFANSA-N
DB11940	50198892	XMYKNCNAZKMVQN-NYYWCZLTSA-N
DB11946	50357102	JWYIGNODXSRKGP-UHFFFAOYSA-N
DB11947	50308028	YGKUEOZJFIXDGI-UHFFFAOYSA-N
DB11948	81348	QZPQTZZNNJUOLS-UHFFFAOYSA-N
DB11949	50413888	SBBYBXSFWOLDDG-JLTOFOAXSA-N
DB11949	50413889	SBBYBXSFWOLDDG-JLTOFOAXSA-N
DB11949	50413890	SBBYBXSFWOLDDG-JLTOFOAXSA-N
DB11949	50413891	SBBYBXSFWOLDDG-JLTOFOAXSA-N
DB11950	50391562	WGRQANOPCQRCME-PMACEKPBSA-N
DB11950	50391565	WGRQANOPCQRCME-PMACEKPBSA-N
DB11950	50391572	WGRQANOPCQRCME-PMACEKPBSA-N
DB11951	50093793	MUGXRYIUWFITCP-PGRDOPGGSA-N
DB11952	50193013	SJVQHLPISAIATJ-ZDUSSCGKSA-N
DB11953	50397838	IWXUVYOOUMLUTQ-CZUORRHYSA-N
DB11956	50329819	SJFBTAPEPRWNKH-CCKFTAQKSA-N
DB11957	50019754	YBAWYTYNMZWMMJ-UHFFFAOYSA-N
DB11958	50184807	WCWUXEGQKLTGDX-LLVKDONJSA-N
DB11958	50184808	WCWUXEGQKLTGDX-LLVKDONJSA-N
DB11960	97191	WNRZHQBJSXRYJK-UHFFFAOYSA-N
DB11963	112499	LVXJQMNHJWSHET-AATRIKPKSA-N
DB11968	155921	OCKGFTQIICXDQW-ZEQRLZLVSA-N
DB11968	155922	OCKGFTQIICXDQW-ZEQRLZLVSA-N
DB11968	155923	OCKGFTQIICXDQW-ZEQRLZLVSA-N
DB11969	50170284	AXTAPYRUEKNRBA-JTQLQIEISA-N
DB11973	209863	HVXKQKFEHMGHSL-QKDCVEJESA-N
DB11973	351283	HVXKQKFEHMGHSL-QKDCVEJESA-N
DB11974	50380313	XDLYKKIQACFMJG-WKILWMFISA-N
DB11975	50196420	MWXWMWSUUYXMRA-GRKBUMBKSA-N
DB11977	50100615	UQRCJCNVNUFYDX-UHFFFAOYSA-N
DB11978	50385635	SFNSLLSYNZWZQG-VQIMIIECSA-N
DB11979	50274930	HEAUOKZIVMZVQL-VWLOTQADSA-N
DB11982	50025226	RFWVETIZUQEJEF-UHFFFAOYSA-N
DB11984	50317098	GEHAEMCVKDPMKO-HXUWFJFHSA-N
DB11986	158154	HAYYBYPASCDWEQ-UHFFFAOYSA-N
DB11989	50089916	CULUWZNBISUWAS-UHFFFAOYSA-N
DB11991	50398607	SWZXEVABPLUDIO-WSZYKNRRSA-N
DB11992	107099	MKMPWKUAHLTIBJ-ISTRZQFTSA-N
DB11992	50003020	MKMPWKUAHLTIBJ-ISTRZQFTSA-N
DB11993	50293564	KYLOBHXXQOZRKK-FICVDOATSA-N
DB11994	32018	TYNLGDBUJLVSMA-UHFFFAOYSA-N
DB11998	50206491	GCQYYIHYQMVWLT-HQNLTJAPSA-N
DB11998	50366680	GCQYYIHYQMVWLT-HQNLTJAPSA-N
DB12000	50103503	NETXMUIMUZJUTB-UHFFFAOYSA-N
DB12001	50110183	UZWDCWONPYILKI-UHFFFAOYSA-N
DB12009	50153982	NXMZBNYLCVTRGB-UHFFFAOYSA-N
DB12010	50400034	GKDRMWXFWHEQQT-UHFFFAOYSA-N
DB12010	50431381	GKDRMWXFWHEQQT-UHFFFAOYSA-N
DB12011	50233520	GFPPXZDRVCSVNR-UHFFFAOYSA-N
DB12012	50335377	BATCTBJIJJEPHM-UHFFFAOYSA-N
DB12015	50436459	STUWGJZDJHPWGZ-LBPRGKRZSA-N
DB12016	50316768	LPAUOXUZGSBGDU-STDDISTJSA-N
DB12016	50316769	LPAUOXUZGSBGDU-STDDISTJSA-N
DB12017	50017896	SHZKQBHERIJWAO-AATRIKPKSA-N
DB12021	50139171	PIMQWRZWLQKKBJ-SFHVURJKSA-N
DB12022	50293496	WOHRHWDYFNWPNG-UHFFFAOYSA-N
DB12025	50241049	DFBIRQPKNDILPW-CIVMWXNOSA-N
DB12025	85130	DFBIRQPKNDILPW-CIVMWXNOSA-N
DB12028	50016787	WOVKYSAHUYNSMH-RRKCRQDMSA-N
DB12028	50207303	WOVKYSAHUYNSMH-RRKCRQDMSA-N
DB12029	153327	CWVRJTMFETXNAD-JUHZACGLSA-N
DB12029	50163308	CWVRJTMFETXNAD-JUHZACGLSA-N
DB12029	50327036	CWVRJTMFETXNAD-JUHZACGLSA-N
DB12032	50305886	IUVMAUQEZFTTFB-YUMQZZPRSA-N
DB12032	50305887	IUVMAUQEZFTTFB-YUMQZZPRSA-N
DB12036	170514	QKDCLUARMDUUKN-XMMPIXPASA-N
DB12037	50379653	OTXAMWFYPMNDME-FQQWJMKMSA-N
DB12039	23416	PFTAWBLQPZVEMU-UKRRQHHQSA-N
DB12039	23417	PFTAWBLQPZVEMU-UKRRQHHQSA-N
DB12039	50135167	PFTAWBLQPZVEMU-UKRRQHHQSA-N
DB12039	50236527	PFTAWBLQPZVEMU-UKRRQHHQSA-N
DB12039	60836	PFTAWBLQPZVEMU-UKRRQHHQSA-N
DB12044	50168081	DNTVJEMGHBIUMW-IBGZPJMESA-N
DB12044	50360601	DNTVJEMGHBIUMW-IBGZPJMESA-N
DB12044	50393789	DNTVJEMGHBIUMW-IBGZPJMESA-N
DB12047	50439621	RVAQIUULWULRNW-UHFFFAOYSA-N
