drugbank_id	mcule_id	inchi_key
DB11092	MCULE-2361956978	ANOBYBYXJXCGBS-UHFFFAOYSA-L
DB11092	MCULE-8076342212	ANOBYBYXJXCGBS-UHFFFAOYSA-L
DB11093	MCULE-5396813937	FNAQSUUGMSOBHW-UHFFFAOYSA-H
DB11093	MCULE-7981253226	FNAQSUUGMSOBHW-UHFFFAOYSA-H
DB11096	MCULE-1845729846	SOXAGEOHPCXXIO-UHFFFAOYSA-N
DB11096	MCULE-3601892254	SOXAGEOHPCXXIO-UHFFFAOYSA-N
DB11096	MCULE-3860122204	SOXAGEOHPCXXIO-UHFFFAOYSA-N
DB11096	MCULE-4233569617	SOXAGEOHPCXXIO-UHFFFAOYSA-N
DB11096	MCULE-5585056186	SOXAGEOHPCXXIO-UHFFFAOYSA-N
DB11096	MCULE-6820939094	SOXAGEOHPCXXIO-UHFFFAOYSA-N
DB11096	MCULE-7025513395	SOXAGEOHPCXXIO-UHFFFAOYSA-N
DB11096	MCULE-7433054534	SOXAGEOHPCXXIO-UHFFFAOYSA-N
DB11096	MCULE-7534165746	SOXAGEOHPCXXIO-UHFFFAOYSA-N
DB11096	MCULE-7721807246	SOXAGEOHPCXXIO-UHFFFAOYSA-N
DB11098	MCULE-3743781291	TYJJADVDDVDEDZ-UHFFFAOYSA-M
DB11098	MCULE-5932450224	TYJJADVDDVDEDZ-UHFFFAOYSA-M
DB11100	MCULE-1008326286	POJWUDADGALRAB-UHFFFAOYSA-N
DB11100	MCULE-6053903884	POJWUDADGALRAB-UHFFFAOYSA-N
DB11100	MCULE-8434622691	POJWUDADGALRAB-UHFFFAOYSA-N
DB11102	MCULE-3253015023	CAHKINHBCWCHCF-JTQLQIEISA-N
DB11102	MCULE-5263649721	CAHKINHBCWCHCF-JTQLQIEISA-N
DB11102	MCULE-6575205127	CAHKINHBCWCHCF-JTQLQIEISA-N
DB11107	MCULE-1568229930	KYKNRZGSIGMXFH-ZVGUSBNCSA-M
DB11107	MCULE-3643444072	KYKNRZGSIGMXFH-ZVGUSBNCSA-M
DB11107	MCULE-3867000095	KYKNRZGSIGMXFH-ZVGUSBNCSA-M
DB11107	MCULE-3942804599	KYKNRZGSIGMXFH-ZVGUSBNCSA-M
DB11107	MCULE-4223142955	KYKNRZGSIGMXFH-ZVGUSBNCSA-M
DB11107	MCULE-5932450224	KYKNRZGSIGMXFH-ZVGUSBNCSA-M
DB11107	MCULE-5996388251	KYKNRZGSIGMXFH-ZVGUSBNCSA-M
DB11107	MCULE-6491788082	KYKNRZGSIGMXFH-ZVGUSBNCSA-M
DB11109	MCULE-3583111150	KZBUYRJDOAKODT-UHFFFAOYSA-N
DB11110	MCULE-3504782871	PLSARIKBYIPYPF-UHFFFAOYSA-H
DB11110	MCULE-7981253226	PLSARIKBYIPYPF-UHFFFAOYSA-H
DB11115	MCULE-5496388555	UVCJGUGAGLDPAA-UHFFFAOYSA-N
DB11117	MCULE-7928135942	FRPZMMHWLSIFAZ-UHFFFAOYSA-N
DB11119	MCULE-3833394421	FVAUCKIRQBBSSJ-UHFFFAOYSA-M
DB11119	MCULE-6152801555	FVAUCKIRQBBSSJ-UHFFFAOYSA-M
DB11121	MCULE-8065730786	OSDLLIBGSJNGJE-UHFFFAOYSA-N
DB11125	MCULE-7555832890	SIYLLGKDQZGJHK-UHFFFAOYSA-N
DB11125	MCULE-8602828714	SIYLLGKDQZGJHK-UHFFFAOYSA-N
DB11126	MCULE-5396813937	NEEHYRZPVYRGPP-IYEMJOQQSA-L
DB11126	MCULE-6716661574	NEEHYRZPVYRGPP-IYEMJOQQSA-L
DB11128	MCULE-5646000632	FZDJSHPVOMNEIF-UHFFFAOYSA-T
DB11128	MCULE-9788063146	FZDJSHPVOMNEIF-UHFFFAOYSA-T
DB11129	MCULE-8513891094	AQLJVWUFPCUVLO-UHFFFAOYSA-N
DB11134	MCULE-6500988684	KKCXRELNMOYFLS-UHFFFAOYSA-N
DB11141	MCULE-5281427955	OXHQNTSSPHKCPB-IYEMJOQQSA-L
DB11141	MCULE-6716661574	OXHQNTSSPHKCPB-IYEMJOQQSA-L
DB11142	MCULE-9212969564	RJFAYQIBOAGBLC-BYPYZUCNSA-N
DB11145	MCULE-7753869266	MCJGNVYPOGVAJF-UHFFFAOYSA-N
DB11148	MCULE-6283966699	IUWVALYLNVXWKX-UHFFFAOYSA-N
DB11150	MCULE-1504889908	TZCXTZWJZNENPQ-UHFFFAOYSA-L
DB11150	MCULE-7907563410	TZCXTZWJZNENPQ-UHFFFAOYSA-L
DB11151	MCULE-9788063146	HEMHJVSKTPXQMS-UHFFFAOYSA-M
DB11153	MCULE-5932450224	KWYUFKZDYYNOTN-UHFFFAOYSA-M
DB11153	MCULE-9788063146	KWYUFKZDYYNOTN-UHFFFAOYSA-M
DB11154	MCULE-6561885094	WGIWBXUNRXCYRA-UHFFFAOYSA-H
DB11154	MCULE-7981253226	WGIWBXUNRXCYRA-UHFFFAOYSA-H
DB11155	MCULE-7925567906	ICUTUKXCWQYESQ-UHFFFAOYSA-N
DB11156	MCULE-5728234189	YSAUAVHXTIETRK-AATRIKPKSA-N
DB11156	MCULE-9766138074	YSAUAVHXTIETRK-AATRIKPKSA-N
DB11157	MCULE-8492759735	NUZWLKWWNNJHPT-UHFFFAOYSA-N
DB11159	MCULE-3833394421	GRVFOGOEDUUMBP-UHFFFAOYSA-N
DB11159	MCULE-4077812195	GRVFOGOEDUUMBP-UHFFFAOYSA-N
DB11168	MCULE-1397527919	ZJXGOFZGZFVRHK-BALCVSAKSA-L
DB11168	MCULE-2284044831	ZJXGOFZGZFVRHK-BALCVSAKSA-L
DB11168	MCULE-5396813937	ZJXGOFZGZFVRHK-BALCVSAKSA-L
DB11171	MCULE-1504889908	YHGPYBQVSJBGHH-UHFFFAOYSA-H
DB11171	MCULE-3117305964	YHGPYBQVSJBGHH-UHFFFAOYSA-H
DB11171	MCULE-9788063146	YHGPYBQVSJBGHH-UHFFFAOYSA-H
DB11175	MCULE-1025041475	NHVUUBRKFZWXRN-UHFFFAOYSA-L
DB11175	MCULE-6561885094	NHVUUBRKFZWXRN-UHFFFAOYSA-L
DB11181	MCULE-7109134658	ZTVIKZXZYLEVOL-MCOXGKPRSA-N
DB11181	MCULE-8960409513	ZTVIKZXZYLEVOL-MCOXGKPRSA-N
DB11182	MCULE-2782240614	VDNLFJGJEQUWRB-UHFFFAOYSA-N
DB11182	MCULE-5664596559	VDNLFJGJEQUWRB-UHFFFAOYSA-N
DB11183	MCULE-3833394421	DGOBMKYRQHEFGQ-UHFFFAOYSA-L
DB11184	MCULE-9834081696	DEGAKNSWVGKMLS-UHFFFAOYSA-N
DB11185	MCULE-1313711100	CXVGEDCSTKKODG-UHFFFAOYSA-N
DB11189	MCULE-2415764032	AACACXATQSKRQG-UHFFFAOYSA-L
DB11189	MCULE-3504782871	AACACXATQSKRQG-UHFFFAOYSA-L
DB11191	MCULE-4810176105	ZIHHMGTYZOSFRC-OUCXYWSSSA-L
DB11192	MCULE-1397527919	JPIJQSOTBSSVTP-STHAYSLISA-N
DB11192	MCULE-2284044831	JPIJQSOTBSSVTP-STHAYSLISA-N
DB11195	MCULE-9129572486	HEBKCHPVOIAQTA-SCDXWVJYSA-N
DB11197	MCULE-1666411258	NIBOCUPOPAKNJE-NVKWYWNSSA-L
DB11197	MCULE-1896679526	NIBOCUPOPAKNJE-NVKWYWNSSA-L
DB11197	MCULE-2415764032	NIBOCUPOPAKNJE-NVKWYWNSSA-L
DB11197	MCULE-3163788266	NIBOCUPOPAKNJE-NVKWYWNSSA-L
DB11197	MCULE-6337217524	NIBOCUPOPAKNJE-NVKWYWNSSA-L
DB11197	MCULE-9147562606	NIBOCUPOPAKNJE-NVKWYWNSSA-L
DB11200	MCULE-1408935074	WYANSMZYIOPJFV-UHFFFAOYSA-L
DB11200	MCULE-2415764032	WYANSMZYIOPJFV-UHFFFAOYSA-L
DB11200	MCULE-7728164114	WYANSMZYIOPJFV-UHFFFAOYSA-L
DB11200	MCULE-9699231474	WYANSMZYIOPJFV-UHFFFAOYSA-L
DB11200	MCULE-9788063146	WYANSMZYIOPJFV-UHFFFAOYSA-L
DB11205	MCULE-7728164114	IMZDRXBSGZPLDE-UHFFFAOYSA-H
DB11205	MCULE-9699231474	IMZDRXBSGZPLDE-UHFFFAOYSA-H
DB11205	MCULE-9788063146	IMZDRXBSGZPLDE-UHFFFAOYSA-H
DB11207	MCULE-5563428797	UBNYRXMKIIGMKK-RMKNXTFCSA-N
DB11210	MCULE-2415764032	GIPOFCXYHMWROH-UHFFFAOYSA-L
DB11210	MCULE-3163788266	GIPOFCXYHMWROH-UHFFFAOYSA-L
DB11217	MCULE-6263354946	BJRNKVDFDLYUGJ-RMPHRYRLSA-N
DB11217	MCULE-7179561853	BJRNKVDFDLYUGJ-RMPHRYRLSA-N
DB11219	MCULE-9243201396	HEOCBCNFKCOKBX-SDNWHVSQSA-N
DB11220	MCULE-9110589327	CNNRPFQICPFDPO-UHFFFAOYSA-N
DB11221	MCULE-2204733956	MEZZCSHVIGVWFI-UHFFFAOYSA-N
DB11233	MCULE-7981253226	QUTYHQJYVDNJJA-UHFFFAOYSA-K
DB11233	MCULE-8906786977	QUTYHQJYVDNJJA-UHFFFAOYSA-K
DB11239	MCULE-1504889908	DIZPMCHEQGEION-UHFFFAOYSA-H
DB11239	MCULE-9699231474	DIZPMCHEQGEION-UHFFFAOYSA-H
DB11244	MCULE-6274880347	XMSXQFUHVRWGNA-UHFFFAOYSA-N
DB11246	MCULE-6500988684	OCUCCJIRFHNWBP-IYEMJOQQSA-L
DB11246	MCULE-6716661574	OCUCCJIRFHNWBP-IYEMJOQQSA-L
DB11248	MCULE-6561885094	WHMDKBIGKVEYHS-IYEMJOQQSA-L
DB11248	MCULE-6716661574	WHMDKBIGKVEYHS-IYEMJOQQSA-L
DB11250	MCULE-2198239945	VBICKXHEKHSIBG-UHFFFAOYSA-N
DB11254	MCULE-6006628559	WFJIVOKAWHGMBH-UHFFFAOYSA-N
DB11255	MCULE-1025041475	CBDQOLKNTOMMTL-UHFFFAOYSA-K
DB11255	MCULE-2168290829	CBDQOLKNTOMMTL-UHFFFAOYSA-K
DB11257	MCULE-2361956978	KRHYYFGTRYWZRS-UHFFFAOYSA-M
DB11259	MCULE-4793583546	MBNGWHIJMBWFHU-UHFFFAOYSA-N
DB11262	MCULE-5165582050	FQUNFJULCYSSOP-UHFFFAOYSA-N
DB11263	MCULE-1053393909	HSTZMXCBWJGKHG-CUYWLFDKSA-N
DB11263	MCULE-2680057126	HSTZMXCBWJGKHG-CUYWLFDKSA-N
DB11263	MCULE-5072223256	HSTZMXCBWJGKHG-CUYWLFDKSA-N
DB11263	MCULE-5736219351	HSTZMXCBWJGKHG-CUYWLFDKSA-N
DB11263	MCULE-6371207645	HSTZMXCBWJGKHG-CUYWLFDKSA-N
DB11263	MCULE-6616582944	HSTZMXCBWJGKHG-CUYWLFDKSA-N
DB11263	MCULE-6899299981	HSTZMXCBWJGKHG-CUYWLFDKSA-N
DB11263	MCULE-7390045401	HSTZMXCBWJGKHG-CUYWLFDKSA-N
DB11263	MCULE-7422120818	HSTZMXCBWJGKHG-CUYWLFDKSA-N
DB11263	MCULE-8247147333	HSTZMXCBWJGKHG-CUYWLFDKSA-N
DB11263	MCULE-8418609646	HSTZMXCBWJGKHG-CUYWLFDKSA-N
DB11263	MCULE-9265326904	HSTZMXCBWJGKHG-CUYWLFDKSA-N
DB11263	MCULE-9324982722	HSTZMXCBWJGKHG-CUYWLFDKSA-N
DB11264	MCULE-5396813937	UHHRFSOMMCWGSO-UHFFFAOYSA-L
DB11268	MCULE-8201140117	IBGBGRVKPALMCQ-UHFFFAOYSA-N
DB11274	MCULE-6654152934	PBUNVLRHZGSROC-VTIMJTGVSA-N
DB11274	MCULE-7009075523	PBUNVLRHZGSROC-VTIMJTGVSA-N
DB11274	MCULE-8066203648	PBUNVLRHZGSROC-VTIMJTGVSA-N
DB11278	MCULE-7014415962	FMCGSUUBYTWNDP-ONGXEEELSA-N
DB11279	MCULE-5451046836	HXCILVUBKWANLN-UHFFFAOYSA-N
DB11279	MCULE-6350947489	HXCILVUBKWANLN-UHFFFAOYSA-N
DB11281	MCULE-3743781291	FWIZHMQARNODNX-UHFFFAOYSA-L
DB11281	MCULE-6945109653	FWIZHMQARNODNX-UHFFFAOYSA-L
DB11283	MCULE-6138841841	CITHEXJVPOWHKC-UHFFFAOYSA-N
DB11283	MCULE-6548903629	CITHEXJVPOWHKC-UHFFFAOYSA-N
DB11285	MCULE-4743217929	ATJVZXXHKSYELS-FNORWQNLSA-N
DB11288	MCULE-1539689950	DTGKSKDOIYIVQL-UHFFFAOYSA-N
DB11288	MCULE-4351689127	DTGKSKDOIYIVQL-UHFFFAOYSA-N
DB11288	MCULE-8439560900	DTGKSKDOIYIVQL-UHFFFAOYSA-N
DB11290	MCULE-5127577640	CEGOLXSVJUTHNZ-UHFFFAOYSA-K
DB11290	MCULE-9699231474	CEGOLXSVJUTHNZ-UHFFFAOYSA-K
DB11291	MCULE-4994148117	UADWUILHKRXHMM-UHFFFAOYSA-N
DB11304	MCULE-1828011376	QCDWFXQBSFUVSP-UHFFFAOYSA-N
DB11309	MCULE-1504889908	QAOWNCQODCNURD-UHFFFAOYSA-N
DB11315	MCULE-4003028645	LZCOQTDXKCNBEE-IKIFYQGPSA-N
DB11315	MCULE-8895721422	LZCOQTDXKCNBEE-IKIFYQGPSA-N
DB11315	MCULE-9148232132	LZCOQTDXKCNBEE-IKIFYQGPSA-N
DB11323	MCULE-8684266018	LVYLCBNXHHHPSB-UHFFFAOYSA-N
DB11324	MCULE-2962663844	RGOVYLWUIBMPGK-UHFFFAOYSA-N
DB11336	MCULE-2915862970	QANMHLXAZMSUEX-UHFFFAOYSA-N
DB11337	MCULE-7761672825	UZKQTCBAMSWPJD-FARCUNLSSA-N
DB11342	MCULE-9699231474	PNEYBMLMFCGWSK-UHFFFAOYSA-N
DB11344	MCULE-1560042129	NOOLISFMXDJSKH-AEJSXWLSSA-N
DB11344	MCULE-1773565901	NOOLISFMXDJSKH-AEJSXWLSSA-N
DB11344	MCULE-3070949324	NOOLISFMXDJSKH-AEJSXWLSSA-N
DB11344	MCULE-4166374217	NOOLISFMXDJSKH-AEJSXWLSSA-N
DB11344	MCULE-4483343064	NOOLISFMXDJSKH-AEJSXWLSSA-N
DB11344	MCULE-5125262116	NOOLISFMXDJSKH-AEJSXWLSSA-N
DB11344	MCULE-6806905940	NOOLISFMXDJSKH-AEJSXWLSSA-N
DB11344	MCULE-8181548788	NOOLISFMXDJSKH-AEJSXWLSSA-N
DB11344	MCULE-9118405009	NOOLISFMXDJSKH-AEJSXWLSSA-N
DB11344	MCULE-9383663409	NOOLISFMXDJSKH-AEJSXWLSSA-N
DB11344	MCULE-9589330865	NOOLISFMXDJSKH-AEJSXWLSSA-N
DB11345	MCULE-2476865084	DSSYKIVIOFKYAU-OIBJUYFYSA-N
DB11345	MCULE-8091672466	DSSYKIVIOFKYAU-OIBJUYFYSA-N
DB11345	MCULE-8475137009	DSSYKIVIOFKYAU-OIBJUYFYSA-N
DB11348	MCULE-5396813937	QORWJWZARLRLPR-UHFFFAOYSA-H
DB11348	MCULE-5726619687	QORWJWZARLRLPR-UHFFFAOYSA-H
DB11359	MCULE-5627336368	LHGVFZTZFXWLCP-UHFFFAOYSA-N
DB11364	MCULE-1133577588	UUTKICFRNVKFRG-WDSKDSINSA-N
DB11364	MCULE-3374254585	UUTKICFRNVKFRG-WDSKDSINSA-N
DB11364	MCULE-3543184304	UUTKICFRNVKFRG-WDSKDSINSA-N
DB11364	MCULE-3638005016	UUTKICFRNVKFRG-WDSKDSINSA-N
DB11364	MCULE-4298342530	UUTKICFRNVKFRG-WDSKDSINSA-N
DB11364	MCULE-8730505009	UUTKICFRNVKFRG-WDSKDSINSA-N
DB11368	MCULE-4863420880	GEGSSUSEWOHAFE-UHFFFAOYSA-N
DB11373	MCULE-1585410947	QXAITBQSYVNQDR-ZIOPAAQOSA-N
DB11373	MCULE-7404552511	QXAITBQSYVNQDR-ZIOPAAQOSA-N
DB11376	MCULE-4749695585	XTKDAFGWCDAMPY-UHFFFAOYSA-N
DB11378	MCULE-8695838479	LVVXOXRUTDAKFE-UHFFFAOYSA-N
DB11379	MCULE-1409506239	BKAQXYNWONVOAX-UHFFFAOYSA-N
DB11386	MCULE-7565024869	OSASVXMJTNOKOY-UHFFFAOYSA-N
DB11387	MCULE-5607930311	HEDRZPFGACZZDS-UHFFFAOYSA-N
DB11390	MCULE-8986409592	BXNANOICGRISHX-UHFFFAOYSA-N
DB11396	MCULE-2962145672	MDNWOSOZYLHTCG-UHFFFAOYSA-N
DB11397	MCULE-3173230917	OEBRKCOSUFCWJD-UHFFFAOYSA-N
DB11398	MCULE-4598187571	ZSZFUDFOPOMEET-UHFFFAOYSA-N
DB11404	MCULE-6446074322	SPFYMRJSYKOXGV-UHFFFAOYSA-N
DB11410	MCULE-9731772039	HDDSHPAODJUKPD-UHFFFAOYSA-N
DB11413	MCULE-4639779190	AYIRNRDRBQJXIF-NXEZZACHSA-N
DB11413	MCULE-5427563314	AYIRNRDRBQJXIF-NXEZZACHSA-N
DB11413	MCULE-7541561749	AYIRNRDRBQJXIF-NXEZZACHSA-N
DB11413	MCULE-8091986144	AYIRNRDRBQJXIF-NXEZZACHSA-N
DB11419	MCULE-3366046553	KULDXINYXFTXMO-UHFFFAOYSA-N
DB11421	MCULE-7224198077	YWTYJOPNNQFBPC-UHFFFAOYSA-N
DB11423	MCULE-2327397270	BBMULGJBVDDDNI-OWKLGTHSSA-N
DB11423	MCULE-5612044177	BBMULGJBVDDDNI-OWKLGTHSSA-N
DB11423	MCULE-6219687714	BBMULGJBVDDDNI-OWKLGTHSSA-N
DB11423	MCULE-7313376465	BBMULGJBVDDDNI-OWKLGTHSSA-N
DB11423	MCULE-9711731976	BBMULGJBVDDDNI-OWKLGTHSSA-N
DB11426	MCULE-5427683738	BPFYOAJNDMUVBL-UHFFFAOYSA-N
DB11426	MCULE-5845744545	BPFYOAJNDMUVBL-UHFFFAOYSA-N
DB11428	MCULE-2124077600	CUHVIMMYOGQXCV-UHFFFAOYSA-N
DB11428	MCULE-5424054659	CUHVIMMYOGQXCV-UHFFFAOYSA-N
DB11430	MCULE-1260830897	GAOZTHIDHYLHMS-KEOBGNEYSA-N
DB11430	MCULE-8718609358	GAOZTHIDHYLHMS-KEOBGNEYSA-N
DB11437	MCULE-9594382443	FUUFQLXAIUOWML-UHFFFAOYSA-N
DB11442	MCULE-2034894942	RZPAKFUAFGMUPI-QESOVKLGSA-N
DB11443	MCULE-1346410415	QIPQASLPWJVQMH-DTORHVGOSA-N
DB11443	MCULE-4638041612	QIPQASLPWJVQMH-DTORHVGOSA-N
DB11446	MCULE-2247044354	BEZZFPOZAYTVHN-UHFFFAOYSA-N
DB11447	MCULE-2058587296	WJFKNYWRSNBZNX-UHFFFAOYSA-N
DB11448	MCULE-6423853407	LMNZTLDVJIUSHT-UHFFFAOYSA-N
DB11450	MCULE-4183495834	GLBJJMFZWDBELO-UHFFFAOYSA-N
DB11450	MCULE-9267605531	GLBJJMFZWDBELO-UHFFFAOYSA-N
DB11450	MCULE-9360772794	GLBJJMFZWDBELO-UHFFFAOYSA-N
DB11451	MCULE-4667457959	RVGRUAULSDPKGF-UHFFFAOYSA-N
DB11451	MCULE-9508255430	RVGRUAULSDPKGF-UHFFFAOYSA-N
DB11457	MCULE-7287067191	JUVIOZPCNVVQFO-HBGVWJBISA-N
DB11457	MCULE-7415617623	JUVIOZPCNVVQFO-HBGVWJBISA-N
DB11457	MCULE-9222232228	JUVIOZPCNVVQFO-HBGVWJBISA-N
DB11461	MCULE-9179642576	XOXHILFPRYWFOD-UHFFFAOYSA-N
DB11463	MCULE-3335430158	GWBPFRGXNGPPMF-UHFFFAOYSA-N
DB11464	MCULE-3339443865	NHZLNPMOSADWGC-UHFFFAOYSA-N
DB11472	MCULE-6592029073	HLLICFJUWSZHRJ-UHFFFAOYSA-N
DB11473	MCULE-1711023442	NFACJZMKEDPNKN-UHFFFAOYSA-N
DB11473	MCULE-8125791587	NFACJZMKEDPNKN-UHFFFAOYSA-N
DB11477	MCULE-5365381772	BPICBUSOMSTKRF-UHFFFAOYSA-N
DB11478	MCULE-1031878316	DWTTZBARDOXEAM-GXTWGEPZSA-N
DB11478	MCULE-3886817675	DWTTZBARDOXEAM-GXTWGEPZSA-N
DB11478	MCULE-8165772912	DWTTZBARDOXEAM-GXTWGEPZSA-N
DB11480	MCULE-1522724975	ZEFNOZRLAWVAQF-UHFFFAOYSA-N
DB11491	MCULE-6661335977	XBHBWNFJWIASRO-UHFFFAOYSA-N
DB11491	MCULE-8937074288	XBHBWNFJWIASRO-UHFFFAOYSA-N
DB11493	MCULE-3833394421	HWGNBUXHKFFFIH-UHFFFAOYSA-I
DB11495	MCULE-2079295473	NFGXHKASABOEEW-GYMWBFJFSA-N
DB11495	MCULE-2876424448	NFGXHKASABOEEW-GYMWBFJFSA-N
DB11495	MCULE-5452359784	NFGXHKASABOEEW-GYMWBFJFSA-N
DB11495	MCULE-9262524932	NFGXHKASABOEEW-GYMWBFJFSA-N
DB11496	MCULE-4331370211	YXIWHUQXZSMYRE-UHFFFAOYSA-N
DB11497	MCULE-4788565601	XIUROWKZWPIAIB-UHFFFAOYSA-N
DB11502	MCULE-4554935124	HQFWVSGBVLEQGA-UHFFFAOYSA-N
DB11504	MCULE-4063768824	OFAIGZWCDGNZGT-UHFFFAOYSA-N
DB11504	MCULE-9121086280	OFAIGZWCDGNZGT-UHFFFAOYSA-N
DB11511	MCULE-3301012394	NOCJXYPHIIZEHN-UHFFFAOYSA-N
DB11511	MCULE-6812538336	NOCJXYPHIIZEHN-UHFFFAOYSA-N
DB11512	MCULE-1063778203	ASXBYYWOLISCLQ-HZYVHMACSA-N
DB11512	MCULE-1828401074	ASXBYYWOLISCLQ-HZYVHMACSA-N
DB11512	MCULE-2732679375	ASXBYYWOLISCLQ-HZYVHMACSA-N
DB11512	MCULE-7197277407	ASXBYYWOLISCLQ-HZYVHMACSA-N
DB11521	MCULE-1952935390	SCEVFJUWLLRELN-UHFFFAOYSA-N
DB11521	MCULE-6158459070	SCEVFJUWLLRELN-UHFFFAOYSA-N
DB11521	MCULE-7574200941	SCEVFJUWLLRELN-UHFFFAOYSA-N
DB11525	MCULE-5646000632	WQGJEAMPBSZCIF-HKSLRPGUSA-N
DB11543	MCULE-7640826371	KDPNLRQZHDJRFU-UHFFFAOYSA-N
DB11552	MCULE-6158927168	ZMCBYSBVJIMENC-UHFFFAOYSA-N
DB11552	MCULE-9419880350	ZMCBYSBVJIMENC-UHFFFAOYSA-N
DB11558	MCULE-4817136027	YXFVVABEGXRONW-UHFFFAOYSA-N
DB11561	MCULE-3377922376	XJGFWWJLMVZSIG-UHFFFAOYSA-N
DB11561	MCULE-4734217474	XJGFWWJLMVZSIG-UHFFFAOYSA-N
DB11562	MCULE-4170852162	IYGYMKDQCDOMRE-ZWKOTPCHSA-N
DB11570	MCULE-7746500520	WYWZRNAHINYAEF-UHFFFAOYSA-N
DB11573	MCULE-7728164114	ZLVPDILYQLCEJO-UHFFFAOYSA-H
DB11573	MCULE-9699231474	ZLVPDILYQLCEJO-UHFFFAOYSA-H
DB11573	MCULE-9788063146	ZLVPDILYQLCEJO-UHFFFAOYSA-H
DB11577	MCULE-5709707513	CFZXDJWFRVEWSR-BUHFOSPRSA-N
DB11583	MCULE-1687214567	QDYLMAYUEZBUFO-UHFFFAOYSA-N
DB11583	MCULE-6808128344	QDYLMAYUEZBUFO-UHFFFAOYSA-N
DB11584	MCULE-3948410635	XSWHNYGMWWVAIE-UHFFFAOYSA-N
DB11584	MCULE-7806623935	XSWHNYGMWWVAIE-UHFFFAOYSA-N
DB11590	MCULE-3833394421	RTKIYNMVFMVABJ-UHFFFAOYSA-L
DB11590	MCULE-7569539735	RTKIYNMVFMVABJ-UHFFFAOYSA-L
DB11590	MCULE-8297385152	RTKIYNMVFMVABJ-UHFFFAOYSA-L
DB11593	MCULE-9285695361	TXJUTRJFNRYTHH-UHFFFAOYSA-N
DB11594	MCULE-4445406458	YXUPZGKORWTXID-UHFFFAOYSA-N
DB11594	MCULE-9833802708	YXUPZGKORWTXID-UHFFFAOYSA-N
DB11596	MCULE-2077919807	VVIAGPKUTFNRDU-STQMWFEESA-N
DB11596	MCULE-5270742619	VVIAGPKUTFNRDU-STQMWFEESA-N
DB11596	MCULE-8534376696	VVIAGPKUTFNRDU-STQMWFEESA-N
DB11617	MCULE-2160605272	USZYSDMBJDPRIF-SVEJIMAYSA-N
DB11617	MCULE-2602706849	USZYSDMBJDPRIF-SVEJIMAYSA-N
DB11617	MCULE-7711338166	USZYSDMBJDPRIF-SVEJIMAYSA-N
DB11622	MCULE-5706924248	OHXPGWPVLFPUSM-KLRNGDHRSA-N
DB11622	MCULE-5802470514	OHXPGWPVLFPUSM-KLRNGDHRSA-N
DB11622	MCULE-6810385974	OHXPGWPVLFPUSM-KLRNGDHRSA-N
DB11638	MCULE-8040777258	BJDCWCLMFKKGEE-HVDUHBCDSA-N
DB11640	MCULE-5478459845	OYTKINVCDFNREN-UHFFFAOYSA-N
DB11651	MCULE-1407851271	JOGKUKXHTYWRGZ-UHFFFAOYSA-N
DB11656	MCULE-3675104222	ALLWOAVDORUJLA-UHFFFAOYSA-N
DB11656	MCULE-4483637383	ALLWOAVDORUJLA-UHFFFAOYSA-N
DB11656	MCULE-9496500654	ALLWOAVDORUJLA-UHFFFAOYSA-N
DB11672	MCULE-6060812570	VFLDPWHFBUODDF-FCXRPNKRSA-N
DB11673	MCULE-1085128102	NHZMQXZHNVQTQA-UHFFFAOYSA-N
DB11673	MCULE-4947422460	NHZMQXZHNVQTQA-UHFFFAOYSA-N
DB11673	MCULE-8801502741	NHZMQXZHNVQTQA-UHFFFAOYSA-N
DB11674	MCULE-1358694468	ADFCQWZHKCXPAJ-GFCCVEGCSA-N
DB11674	MCULE-5874318771	ADFCQWZHKCXPAJ-GFCCVEGCSA-N
DB11674	MCULE-6555642673	ADFCQWZHKCXPAJ-GFCCVEGCSA-N
DB11675	MCULE-1051026269	YPELFRMCRYSPKZ-UHFFFAOYSA-N
DB11675	MCULE-4990474303	YPELFRMCRYSPKZ-UHFFFAOYSA-N
DB11675	MCULE-8781584252	YPELFRMCRYSPKZ-UHFFFAOYSA-N
DB11689	MCULE-8405743860	CYOHGALHFOKKQC-UHFFFAOYSA-N
DB11695	MCULE-5739145561	CQOVPNPJLQNMDC-ZETCQYMHSA-N
DB11695	MCULE-6075276336	CQOVPNPJLQNMDC-ZETCQYMHSA-N
DB11695	MCULE-9115243868	CQOVPNPJLQNMDC-ZETCQYMHSA-N
DB11699	MCULE-1494492129	ZNRGQMMCGHDTEI-ITGUQSILSA-N
DB11699	MCULE-8015780530	ZNRGQMMCGHDTEI-ITGUQSILSA-N
DB11702	MCULE-4424119827	OQGRFQCUGLKSAV-JTQLQIEISA-N
DB11710	MCULE-3730119214	LDHMAVIPBRSVRG-UHFFFAOYSA-O
DB11710	MCULE-5111011574	LDHMAVIPBRSVRG-UHFFFAOYSA-O
DB11710	MCULE-8502674332	LDHMAVIPBRSVRG-UHFFFAOYSA-O
DB11742	MCULE-8485865325	MJJALKDDGIKVBE-UHFFFAOYSA-N
DB11748	MCULE-1749382007	BTNNPSLJPBRMLZ-UHFFFAOYSA-N
DB11748	MCULE-9655978655	BTNNPSLJPBRMLZ-UHFFFAOYSA-N
DB11749	MCULE-1638759858	FSVJFNAIGNNGKK-KRWDZBQOSA-N
