drugbank_id	dailtmed_new_id	inchi_key
DB01220	RIFAXIMIN	NZCRJKRKKOLAOJ-XRCRFVBUSA-N
DB01221	ESKETAMINE	YQEZLKZALYSWHR-UHFFFAOYSA-N
DB01221	ESKETAMINE HYDROCHLORIDE	YQEZLKZALYSWHR-UHFFFAOYSA-N
DB01221	KETAMINE	YQEZLKZALYSWHR-UHFFFAOYSA-N
DB01221	KETAMINE HYDROCHLORIDE	YQEZLKZALYSWHR-UHFFFAOYSA-N
DB01222	BUDESONIDE	VOVIALXJUBGFJZ-KWVAZRHASA-N
DB01223	AMINOPHYLLINE	FQPFAHBPWDRTLU-UHFFFAOYSA-N
DB01223	THEOPHYLLINE	FQPFAHBPWDRTLU-UHFFFAOYSA-N
DB01224	QUETIAPINE	URKOMYMAXPYINW-UHFFFAOYSA-N
DB01224	QUETIAPINE FUMARATE	URKOMYMAXPYINW-UHFFFAOYSA-N
DB01229	PACLITAXEL	RCINICONZNJXQF-MZXODVADSA-N
DB01232	SAQUINAVIR	QWAXKHKRTORLEM-UGJKXSETSA-N
DB01232	SAQUINAVIR MESYLATE	QWAXKHKRTORLEM-UGJKXSETSA-N
DB01233	METOCLOPRAMIDE	TTWJBBZEZQICBI-UHFFFAOYSA-N
DB01233	METOCLOPRAMIDE HYDROCHLORIDE	TTWJBBZEZQICBI-UHFFFAOYSA-N
DB01234	BETAMETHASONE	UREBDLICKHMUKA-CXSFZGCWSA-N
DB01234	DEXAMETHASONE	UREBDLICKHMUKA-CXSFZGCWSA-N
DB01235	LEVODOPA	WTDRDQBEARUVNC-LURJTMIESA-N
DB01236	SEVOFLURANE	DFEYYRMXOJXZRJ-UHFFFAOYSA-N
DB01237	BROMODIPHENHYDRAMINE	NUNIWXHYABYXKF-UHFFFAOYSA-N
DB01237	BROMODIPHENHYDRAMINE HYDROCHLORIDE	NUNIWXHYABYXKF-UHFFFAOYSA-N
DB01238	ARIPIPRAZOLE	CEUORZQYGODEFX-UHFFFAOYSA-N
DB01240	EPOPROSTENOL	KAQKFAOMNZTLHT-OZUDYXHBSA-N
DB01240	EPOPROSTENOL SODIUM	KAQKFAOMNZTLHT-OZUDYXHBSA-N
DB01241	GEMFIBROZIL	HEMJJKBWTPKOJG-UHFFFAOYSA-N
DB01242	CLOMIPRAMINE	GDLIGKIOYRNHDA-UHFFFAOYSA-N
DB01242	CLOMIPRAMINE HYDROCHLORIDE	GDLIGKIOYRNHDA-UHFFFAOYSA-N
DB01247	ISOCARBOXAZID	XKFPYPQQHFEXRZ-UHFFFAOYSA-N
DB01248	DOCETAXEL	ZDZOTLJHXYCWBA-VCVYQWHSSA-N
DB01249	IODIXANOL	NBQNWMBBSKPBAY-UHFFFAOYSA-N
DB01250	OLSALAZINE	QQBDLJCYGRGAKP-FOCLMDBBSA-N
DB01250	OLSALAZINE SODIUM	QQBDLJCYGRGAKP-FOCLMDBBSA-N
DB01254	DASATINIB	ZBNZXTGUTAYRHI-UHFFFAOYSA-N
DB01255	LISDEXAMFETAMINE	VOBHXZCDAVEXEY-JSGCOSHPSA-N
DB01255	LISDEXAMFETAMINE DIMESYLATE	VOBHXZCDAVEXEY-JSGCOSHPSA-N
DB01256	RETAPAMULIN	STZYTFJPGGDRJD-NHUWBDDWSA-N
DB01259	LAPATINIB	BCFGMOOMADDAQU-UHFFFAOYSA-N
DB01259	LAPATINIB DITOSYLATE	BCFGMOOMADDAQU-UHFFFAOYSA-N
DB01260	DESONIDE	WBGKWQHBNHJJPZ-LECWWXJVSA-N
DB01261	SITAGLIPTIN	MFFMDFFZMYYVKS-SECBINFHSA-N
DB01261	SITAGLIPTIN PHOSPHATE	MFFMDFFZMYYVKS-SECBINFHSA-N
DB01262	DECITABINE	XAUDJQYHKZQPEU-KVQBGUIXSA-N
DB01263	POSACONAZOLE	RAGOYPUPXAKGKH-XAKZXMRKSA-N
DB01264	DARUNAVIR	CJBJHOAVZSMMDJ-HEXNFIEUSA-N
DB01264	DARUNAVIR ETHANOLATE	CJBJHOAVZSMMDJ-HEXNFIEUSA-N
DB01267	PALIPERIDONE	PMXMIIMHBWHSKN-UHFFFAOYSA-N
DB01268	SUNITINIB	WINHZLLDWRZWRT-ATVHPVEESA-N
DB01268	SUNITINIB MALATE	WINHZLLDWRZWRT-ATVHPVEESA-N
DB01273	VARENICLINE	JQSHBVHOMNKWFT-DTORHVGOSA-N
DB01273	VARENICLINE TARTRATE	JQSHBVHOMNKWFT-DTORHVGOSA-N
DB01274	ARFORMOTEROL	BPZSYCZIITTYBL-YJYMSZOUSA-N
DB01274	ARFORMOTEROL TARTRATE	BPZSYCZIITTYBL-YJYMSZOUSA-N
DB01274	FORMOTEROL	BPZSYCZIITTYBL-YJYMSZOUSA-N
DB01274	FORMOTEROL FUMARATE	BPZSYCZIITTYBL-YJYMSZOUSA-N
DB01275	HYDRALAZINE	RPTUSVTUFVMDQK-UHFFFAOYSA-N
DB01275	HYDRALAZINE HYDROCHLORIDE	RPTUSVTUFVMDQK-UHFFFAOYSA-N
DB01278	PRAMLINTIDE	TZIRZGBAFTZREM-MKAGXXMWSA-N
DB01278	PRAMLINTIDE ACETATE	TZIRZGBAFTZREM-MKAGXXMWSA-N
DB01280	NELARABINE	IXOXBSCIXZEQEQ-UHTZMRCNSA-N
DB01284	COSYNTROPIN	ZOEFCCMDUURGSE-SQKVDDBVSA-N
DB01294	SALICYLIC ACID	ZREIPSZUJIFJNP-UHFFFAOYSA-K
DB01294	WATER	ZREIPSZUJIFJNP-UHFFFAOYSA-K
DB01296	GLUCOSAMINE	MSWZFWKMSRAUBD-IVMDWMLBSA-N
DB01319	FOSAMPRENAVIR	MLBVMOWEQCZNCC-OEMFJLHTSA-N
DB01319	FOSAMPRENAVIR CALCIUM	MLBVMOWEQCZNCC-OEMFJLHTSA-N
DB01320	FOSPHENYTOIN	XWLUWCNOOVRFPX-UHFFFAOYSA-N
DB01320	FOSPHENYTOIN SODIUM	XWLUWCNOOVRFPX-UHFFFAOYSA-N
DB01324	POLYTHIAZIDE	CYLWJCABXYDINA-UHFFFAOYSA-N
DB01327	CEFAZOLIN	MLYYVTUWGNIJIB-BXKDBHETSA-N
DB01327	CEFAZOLIN SODIUM	MLYYVTUWGNIJIB-BXKDBHETSA-N
DB01330	CEFOTETAN	SRZNHPXWXCNNDU-IXOPCIAXSA-N
DB01330	CEFOTETAN DISODIUM	SRZNHPXWXCNNDU-IXOPCIAXSA-N
DB01331	CEFOXITIN	WZOZEZRFJCJXNZ-ZBFHGGJFSA-N
DB01331	CEFOXITIN SODIUM	WZOZEZRFJCJXNZ-ZBFHGGJFSA-N
DB01332	CEFTIZOXIME	NNULBSISHYWZJU-LLKWHZGFSA-N
DB01332	CEFTIZOXIME SODIUM	NNULBSISHYWZJU-LLKWHZGFSA-N
DB01337	PANCURONIUM	GVEAYVLWDAFXET-XGHATYIMSA-N
DB01337	PANCURONIUM BROMIDE	GVEAYVLWDAFXET-XGHATYIMSA-N
DB01339	VECURONIUM	BGSZAXLLHYERSY-XQIGCQGXSA-N
DB01339	VECURONIUM BROMIDE	BGSZAXLLHYERSY-XQIGCQGXSA-N
DB01346	PHENOBARBITAL	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01346	QUINIDINE	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01346	QUININE	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01351	AMOBARBITAL	VIROVYVQCGLCII-UHFFFAOYSA-N
DB01351	AMOBARBITAL SODIUM	VIROVYVQCGLCII-UHFFFAOYSA-N
DB01357	MESTRANOL	IMSSROKUHAOUJS-MJCUULBUSA-N
DB01362	IOHEXOL	NTHXOOBQLCIOLC-UHFFFAOYSA-N
DB01364	EPHEDRINE	KWGRBVOPPLSCSI-WPRPVWTQSA-N
DB01364	PSEUDOEPHEDRINE	KWGRBVOPPLSCSI-WPRPVWTQSA-N
DB01367	RASAGILINE	RUOKEQAAGRXIBM-GFCCVEGCSA-N
DB01367	RASAGILINE MESYLATE	RUOKEQAAGRXIBM-GFCCVEGCSA-N
DB01369	QUINUPRISTIN	WTHRRGMBUAHGNI-LCYNINFDSA-N
DB01375	STEARIC ACID	UGMCXQCYOVCMTB-UHFFFAOYSA-K
DB01375	WATER	UGMCXQCYOVCMTB-UHFFFAOYSA-K
DB01380	CORTISONE ACETATE	ITRJWOMZKQRYTA-RFZYENFJSA-N
DB01390	SODIUM BICARBONATE	UIIMBOGNXHQVGW-UHFFFAOYSA-M
DB01392	YOHIMBINE	BLGXFZZNTVWLAY-SCYLSFHTSA-N
DB01394	COLCHICINE	IAKHMKGGTNLKSZ-UHFFFAOYSA-N
DB01395	DROSPIRENONE	METQSPRSQINEEU-HXCATZOESA-N
DB01397	MAGNESIUM SALICYLATE	MQHWFIOJQSCFNM-UHFFFAOYSA-L
DB01397	SALICYLIC ACID	MQHWFIOJQSCFNM-UHFFFAOYSA-L
DB01399	SALSALATE	WVYADZUPLLSGPU-UHFFFAOYSA-N
DB01400	NEOSTIGMINE	ALWKGYPQUAPLQC-UHFFFAOYSA-N
DB01400	NEOSTIGMINE METHYLSULFATE	ALWKGYPQUAPLQC-UHFFFAOYSA-N
DB01401	SALICYLIC ACID	FQCQGOZEWWPOKI-UHFFFAOYSA-K
DB01406	DANAZOL	POZRVZJJTULAOH-LHZXLZLDSA-N
DB01409	TIOTROPIUM	LERNTVKEWCAPOY-DZZGSBJMSA-N
DB01410	CICLESONIDE	LUKZNWIVRBCLON-GXOBDPJESA-N
DB01412	THEOBROMINE	YAPQBXQYLJRXSA-UHFFFAOYSA-N
DB01413	CEFEPIME	HVFLCNVBZFFHBT-ZKDACBOMSA-N
DB01413	CEFEPIME HYDROCHLORIDE	HVFLCNVBZFFHBT-ZKDACBOMSA-N
DB01415	CEFTIBUTEN	UNJFKXSSGBWRBZ-BJCIPQKHSA-N
DB01421	PAROMOMYCIN	UOZODPSAJZTQNH-LSWIJEOBSA-N
DB01421	PAROMOMYCIN SULFATE	UOZODPSAJZTQNH-LSWIJEOBSA-N
DB01428	OXYBENZONE	DXGLGDHPHMLXJC-UHFFFAOYSA-N
DB01435	ANTIPYRINE	VEQOALNAAJBPNY-UHFFFAOYSA-N
DB01438	PHENAZOPYRIDINE	QPFYXYFORQJZEC-FOCLMDBBSA-N
DB01440	OXYBATE	SJZRECIVHVDYJC-UHFFFAOYSA-N
DB01440	SODIUM OXYBATE	SJZRECIVHVDYJC-UHFFFAOYSA-N
DB01494	BETAINE	ONAOIDNSINNZOA-UHFFFAOYSA-N
DB01494	CHLORAL HYDRATE	ONAOIDNSINNZOA-UHFFFAOYSA-N
DB01495	ANTIPYRINE	ATKXDQOHNICLQW-UHFFFAOYSA-N
DB01495	CHLORAL HYDRATE	ATKXDQOHNICLQW-UHFFFAOYSA-N
DB01501	DIFENOXIN	UFIVBRCCIRTJTN-UHFFFAOYSA-N
DB01501	DIFENOXIN HYDROCHLORIDE	UFIVBRCCIRTJTN-UHFFFAOYSA-N
DB01536	ANDROSTENEDIONE	AEMFNILZOJDQLW-QAGGRKNESA-N
DB01551	DIHYDROCODEINE	RBOXVHNMENFORY-DNJOTXNNSA-N
DB01551	DIHYDROCODEINE BITARTRATE	RBOXVHNMENFORY-DNJOTXNNSA-N
DB01563	CHLORAL HYDRATE	RNFNDJAIBTYOQL-UHFFFAOYSA-N
DB01574	WATER	IXWIAFSBWGYQOE-UHFFFAOYSA-M
DB01575	WATER	KGOIAFZMMLWXLM-UHFFFAOYSA-N
DB01576	AMPHETAMINE	KWTSXDURSIMDCE-QMMMGPOBSA-N
DB01576	DEXTROAMPHETAMINE	KWTSXDURSIMDCE-QMMMGPOBSA-N
DB01577	LEVMETAMFETAMINE	MYWUZJCMWCOHBA-VIFPVBQESA-N
DB01577	METHAMPHETAMINE	MYWUZJCMWCOHBA-VIFPVBQESA-N
DB01577	METHAMPHETAMINE HYDROCHLORIDE	MYWUZJCMWCOHBA-VIFPVBQESA-N
DB01579	PHENDIMETRAZINE	MFOCDFTXLCYLKU-CMPLNLGQSA-N
DB01579	PHENDIMETRAZINE TARTRATE	MFOCDFTXLCYLKU-CMPLNLGQSA-N
DB01583	LEVOTHYROXINE	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	LEVOTHYROXINE SODIUM	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	LIOTHYRONINE	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	LIOTHYRONINE SODIUM	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01586	CHENODIOL	RUDATBOHQWOJDD-UZVSRGJWSA-N
DB01586	URSODIOL	RUDATBOHQWOJDD-UZVSRGJWSA-N
DB01589	QUAZEPAM	IKMPWMZBZSAONZ-UHFFFAOYSA-N
DB01590	EVEROLIMUS	HKVAMNSJSFKALM-GKUWKFKPSA-N
DB01591	SOLIFENACIN	FBOUYBDGKBSUES-VXKWHMMOSA-N
DB01591	SOLIFENACIN SUCCINATE	FBOUYBDGKBSUES-VXKWHMMOSA-N
DB01597	CILASTATIN	DHSUYTOATWAVLW-WFVMDLQDSA-N
DB01597	CILASTATIN SODIUM	DHSUYTOATWAVLW-WFVMDLQDSA-N
DB01598	IMIPENEM	ZSKVGTPCRGIANV-ZXFLCMHBSA-N
DB01601	LOPINAVIR	KJHKTHWMRKYKJE-SUGCFTRWSA-N
DB01606	TAZOBACTAM	LPQZKKCYTLCDGQ-WEDXCCLWSA-N
DB01606	TAZOBACTAM SODIUM	LPQZKKCYTLCDGQ-WEDXCCLWSA-N
DB01609	DEFERASIROX	BOFQWVMAQOTZIW-UHFFFAOYSA-N
DB01610	VALGANCICLOVIR	WPVFJKSGQUFQAP-GKAPJAKFSA-N
DB01610	VALGANCICLOVIR HYDROCHLORIDE	WPVFJKSGQUFQAP-GKAPJAKFSA-N
DB01611	HYDROXYCHLOROQUINE	XXSMGPRMXLTPCZ-UHFFFAOYSA-N
DB01611	HYDROXYCHLOROQUINE SULFATE	XXSMGPRMXLTPCZ-UHFFFAOYSA-N
DB01618	MOLINDONE	KLPWJLBORRMFGK-UHFFFAOYSA-N
DB01618	MOLINDONE HYDROCHLORIDE	KLPWJLBORRMFGK-UHFFFAOYSA-N
DB01620	PHENIRAMINE	IJHNSHDBIRRJRN-UHFFFAOYSA-N
DB01620	PHENIRAMINE MALEATE	IJHNSHDBIRRJRN-UHFFFAOYSA-N
DB01623	THIOTHIXENE	GFBKORZTTCHDGY-UWVJOHFNSA-N
DB01627	LINCOMYCIN	OJMMVQQUTAEWLP-KIDUDLJLSA-N
DB01627	LINCOMYCIN HYDROCHLORIDE	OJMMVQQUTAEWLP-KIDUDLJLSA-N
DB01638	MANNITOL	FBPFZTCFMRRESA-JGWLITMVSA-N
DB01638	SORBITOL	FBPFZTCFMRRESA-JGWLITMVSA-N
DB01656	ROFLUMILAST	MNDBXUUTURYVHR-UHFFFAOYSA-N
DB01671	WATER	WMHRYLDWLOGHSG-UHFFFAOYSA-M
DB01677	FUMARIC ACID	VZCYOOQTPOCHFL-OWOJBTEDSA-N
DB01687	LACTOSE, ANHYDROUS	GUBGYTABKSRVRQ-PZPXDAEZSA-N
DB01694	TARTARIC ACID	FEWJPZIEWOKRBE-LWMBPPNESA-N
DB01698	RUTIN	IKGXIBQEEMLURG-NVPNHPEKSA-N
DB01708	PRASTERONE	FMGSKLZLMKYGDP-USOAJAOKSA-N
DB01739	ISOLEUCINE	AGPKZVBTJJNPAG-UHNVWZDZSA-N
DB01746	LEUCINE	ROHFNLRQFUQHCH-RXMQYKEDSA-N
DB01764	DALFOPRISTIN	SUYRLXYYZQTJHF-VMBLUXKRSA-N
DB01783	PANTOTHENIC ACID	GHOKWGTUZJEAQD-ZETCQYMHSA-N
DB01786	ALANINE	QNAYBMKLOCPYGJ-UWTATZPHSA-N
DB01839	PROPYLENE GLYCOL	DNIAPMSPPWPWGF-UHFFFAOYSA-N
DB01885	GLUCONOLACTONE	PHOQVHQSTUBQQK-MGCNEYSASA-N
DB01912	HYDROCHLORIC ACID	XTQMQLRZXBEQCS-UHFFFAOYSA-M
DB01956	TAURINE	XOAAWQZATWQOTB-UHFFFAOYSA-N
DB01982	SODIUM GLUCONATE	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
DB01982	TRIMETREXATE GLUCURONATE	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
DB01987	COCARBOXYLASE	AYEKOFBPNLCAJY-UHFFFAOYSA-N
DB02013	WATER	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02032	CAPTOPRIL	FAKRSMQSSFJEIM-BQBZGAKWSA-N
DB02061	LACTOSE, ANHYDROUS	GUBGYTABKSRVRQ-CUHNMECISA-N
DB02097	CYTARABINE	UHDGCWIWMRVCDJ-XVFCMESISA-N
DB02159	PROPYLENE GLYCOL	DNIAPMSPPWPWGF-GSVOUGTGSA-N
DB02161	HOMATROPINE	ZTVIKZXZYLEVOL-LXTVHRRPSA-N
DB02161	HOMATROPINE HYDROBROMIDE	ZTVIKZXZYLEVOL-LXTVHRRPSA-N
DB02165	WATER	JKKHGFKPEJPPQG-UHFFFAOYSA-N
DB02174	GLUTAMINE	ZDXPYRJPNDTMRX-GSVOUGTGSA-N
DB02176	ACETIC ACID	QWSOAYZXYZDDPB-UHFFFAOYSA-M
DB02228	FLUDEOXYGLUCOSE	ZCXUVYAZINUVJD-VFUOTHLCSA-N
DB02228	FLUDEOXYGLUCOSE F 18	ZCXUVYAZINUVJD-VFUOTHLCSA-N
DB02262	OROTIC ACID	PXQPEWDEAKTCGB-UHFFFAOYSA-N
DB02300	CALCIPOTRIENE	LWQQLNNNIPYSNX-UROSTWAQSA-N
DB02325	ISOPROPYL ALCOHOL	KFZMGEQAYNKOFK-UHFFFAOYSA-N
DB02362	AMINOBENZOIC ACID	ALYNCZNDIQEVRV-UHFFFAOYSA-N
DB02373	WATER	FJSJQPRHXPUMLC-LRDMJOKZSA-L
DB02453	WATER	SZOADBKOANDULT-UHFFFAOYSA-K
DB02507	WARFARIN	PJVWKTKQMONHTI-HNNXBMFYSA-N
DB02507	WARFARIN SODIUM	PJVWKTKQMONHTI-HNNXBMFYSA-N
DB02513	THYMOL	MGSRCZKZVOBKFT-UHFFFAOYSA-N
DB02517	GLUTAMIC ACID	WHUUTDBJXJRKMK-GSVOUGTGSA-N
DB02546	VORINOSTAT	WAEXFXRVDQXREF-UHFFFAOYSA-N
DB02556	PHENYLALANINE	COLNVLDHVKWLRT-MRVPVSSYSA-N
DB02648	CARNITINE	PHIQHXFUZVPYII-ZCFIWIBFSA-O
DB02648	LEVOCARNITINE	PHIQHXFUZVPYII-ZCFIWIBFSA-O
DB02655	ASPARTIC ACID	CKLJMWTZIZZHCS-UWTATZPHSA-N
DB02659	CHOLIC ACID	BHQCQFFYRZLCQQ-OELDTZBJSA-N
DB02665	TRANYLCYPROMINE SULFATE	AELCINSCMGFISI-DTWKUNHWSA-O
DB02678	GLUCOSAMINE	MSWZFWKMSRAUBD-VFUOTHLCSA-N
DB02701	NIACINAMIDE	DFPAKSUCGFBDDF-UHFFFAOYSA-N
DB02703	FUSIDATE SODIUM	IECPWNUMDGFDKC-MZJAQBGESA-N
DB02703	FUSIDIC ACID	IECPWNUMDGFDKC-MZJAQBGESA-N
DB02743	LACTOSE, ANHYDROUS	GUBGYTABKSRVRQ-WWZHPTPQSA-N
DB02750	CYSTEINE	OMYFBIZVJYGJJA-YBBRRFGFSA-M
DB02772	SUCROSE	CZMRCDWAGMRECN-UGDNZRGBSA-N
DB02831	PHOSPHORIC ACID	NBIIXXVUZAFLBC-UHFFFAOYSA-M
DB02853	PROLINE	ONIBWKKTOPOVIA-SCSAIBSYSA-N
DB02893	METHIONINE	FFEARJCKVFRZRR-SCSAIBSYSA-N
DB02893	RACEMETHIONINE	FFEARJCKVFRZRR-SCSAIBSYSA-N
DB02932	BICALUTAMIDE	LKJPYSCBVHEWIU-KRWDZBQOSA-N
DB02945	SODIUM GLUCONATE	AEMOLEFTQBMNLQ-VCSGLWQLSA-N
DB02945	TRIMETREXATE GLUCURONATE	AEMOLEFTQBMNLQ-VCSGLWQLSA-N
DB02959	OXITRIPTAN	LDCYZAJDBXYCGN-VIFPVBQESA-N
DB03034	LEVOFLOXACIN	GSDSWSVVBLHKDQ-SNVBAGLBSA-N
DB03034	OFLOXACIN	GSDSWSVVBLHKDQ-SNVBAGLBSA-N
DB03106	INOSITOL	CDAISMWEOUEBRE-CDRYSYESSA-N
DB03125	TRIMETHOPRIM	IEDVJHCEMCRBQM-UHFFFAOYSA-O
DB03125	TRIMETHOPRIM HYDROCHLORIDE	IEDVJHCEMCRBQM-UHFFFAOYSA-O
DB03125	TRIMETHOPRIM SULFATE	IEDVJHCEMCRBQM-UHFFFAOYSA-O
DB03128	ACETYLCHOLINE	OIPILFWXSMYKGL-UHFFFAOYSA-N
DB03128	ACETYLCHOLINE CHLORIDE	OIPILFWXSMYKGL-UHFFFAOYSA-N
DB03156	SODIUM GLUCONATE	AEMOLEFTQBMNLQ-QIUUJYRFSA-N
DB03156	TRIMETREXATE GLUCURONATE	AEMOLEFTQBMNLQ-QIUUJYRFSA-N
DB03166	ACETIC ACID	QTBSBXVTEAMEQO-UHFFFAOYSA-N
DB03193	STEARIC ACID	QIQXTHQIDYTFRH-UHFFFAOYSA-N
DB03201	CYSTEINE	XUJNEKJLAYXESH-UWTATZPHSA-N
DB03206	MIGALASTAT	LXBIFEVIBLOUGU-JGWLITMVSA-N
DB03206	MIGALASTAT HYDROCHLORIDE	LXBIFEVIBLOUGU-JGWLITMVSA-N
DB03225	TRYPTOPHAN	QIVBCDIJIAJPQS-SECBINFHSA-N
DB03252	LYSINE	KDXKERNSBIXSRK-RXMQYKEDSA-N
DB03255	PHENOL	ISWSIDIOOBJBQZ-UHFFFAOYSA-N
DB03256	LEUCOVORIN	VVIAGPKUTFNRDU-OLZOCXBDSA-N
DB03256	LEUCOVORIN CALCIUM	VVIAGPKUTFNRDU-OLZOCXBDSA-N
DB03256	LEVOLEUCOVORIN	VVIAGPKUTFNRDU-OLZOCXBDSA-N
DB03256	LEVOLEUCOVORIN CALCIUM	VVIAGPKUTFNRDU-OLZOCXBDSA-N
DB03266	GLUTARAL	SXRSQZLOMIGNAQ-UHFFFAOYSA-N
DB03310	OXIGLUTATIONE	YPZRWBKMTBYPTK-BJDJZHNGSA-N
DB03322	PROPRANOLOL	AQHHHDLHHXJYJD-CQSZACIVSA-N
DB03322	PROPRANOLOL HYDROCHLORIDE	AQHHHDLHHXJYJD-CQSZACIVSA-N
DB03323	LACTOSE, ANHYDROUS	GUBGYTABKSRVRQ-PICCSMPSSA-N
DB03350	AMMONIA N 13	DYLMFCCYOUSRTK-UHFFFAOYSA-N
DB03499	MALIC ACID	BJEPYKJPYRNKOW-UWTATZPHSA-N
DB03511	SODIUM GLUCONATE	AEMOLEFTQBMNLQ-BKBMJHBISA-N
DB03511	TRIMETREXATE GLUCURONATE	AEMOLEFTQBMNLQ-BKBMJHBISA-N
DB03512	WATER	JSPAHXDHRUTBDP-VKTKOMAXSA-L
DB03528	ADENOSINE	OIRDTQYFTABQOQ-GAWUUDPSSA-N
DB03619	DEOXYCHOLIC ACID	KXGVEGMKQFWNSR-LLQZFEROSA-N
DB03652	SODIUM GLUCONATE	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03652	TRIMETREXATE GLUCURONATE	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03700	THREONINE	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03754	TROMETHAMINE	LENZDBCJOHFCAS-UHFFFAOYSA-N
DB03756	DOCONEXENT	MBMBGCFOFBJSGT-KUBAVDMBSA-N
DB03783	PHENACETIN	CPJSUEIXXCENMM-UHFFFAOYSA-N
DB03793	BENZOIC ACID	WPYMKLBDIGXBTP-UHFFFAOYSA-N
DB03796	PALMITIC ACID	IPCSVZSSVZVIGE-UHFFFAOYSA-N
DB03825	HYDROCHLORIC ACID	XFKVYXCRNATCOO-UHFFFAOYSA-M
DB03839	TYROSINE	OUYCCCASQSFEME-MRVPVSSYSA-N
DB03840	WATER	QHMVDLPUUJNKGZ-UHFFFAOYSA-N
DB03843	FORMALDEHYDE	WSFSSNUMVMOOMR-UHFFFAOYSA-N
DB03852	EUCALYPTOL	WEEGYLXZBRQIMU-WAAGHKOSSA-N
DB03856	EFLORNITHINE	VLCYCQAOQCDTCN-ZCFIWIBFSA-N
DB03856	EFLORNITHINE HYDROCHLORIDE	VLCYCQAOQCDTCN-ZCFIWIBFSA-N
DB03894	RASAGILINE	RUOKEQAAGRXIBM-LBPRGKRZSA-N
DB03894	RASAGILINE MESYLATE	RUOKEQAAGRXIBM-LBPRGKRZSA-N
DB03904	UREA	XSQUKJJJFZCRTK-UHFFFAOYSA-N
DB03904	UREA C 13	XSQUKJJJFZCRTK-UHFFFAOYSA-N
DB03918	SAPROPTERIN	FNKQXYHWGSIFBK-ZMIZWQJLSA-N
DB03918	SAPROPTERIN DIHYDROCHLORIDE	FNKQXYHWGSIFBK-ZMIZWQJLSA-N
DB03929	SERINE	MTCFGRXMJLQNBG-UWTATZPHSA-N
DB03943	ASPARAGINE	DCXYFEDJOCDNAF-UWTATZPHSA-N
DB03955	MIGALASTAT	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	MIGALASTAT HYDROCHLORIDE	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03994	MONOETHANOLAMINE	HZAXFHJVJLSVMW-UHFFFAOYSA-N
DB04027	ARGININE	ODKSFYDXXFIFQN-SCSAIBSYSA-N
DB04031	WATER	SYKYEBJDHHGBFL-PUAMRSTPSA-M
DB04084	FLUDEOXYGLUCOSE	ZCXUVYAZINUVJD-RXRWUWDJSA-N
DB04084	FLUDEOXYGLUCOSE F 18	ZCXUVYAZINUVJD-RXRWUWDJSA-N
DB04100	CARBON MONOXIDE	XCPVAMYUZCTTHM-UHFFFAOYSA-N
DB04160	PYROPHOSPHORIC ACID	XPPKVPWEQAFLFU-UHFFFAOYSA-N
DB04173	FRUCTOSE	RFSUNEUAIZKAJO-AZGQCCRYSA-N
DB04224	OLEIC ACID	ZQPPMHVWECSIRJ-MDZDMXLPSA-N
DB04231	WATER	HBZDUNQUBNOQIC-UHFFFAOYSA-N
DB04272	CITRIC ACID	KRKNYBCHXYNGOX-UHFFFAOYSA-N
DB04282	FLUDEOXYGLUCOSE	ZCXUVYAZINUVJD-UKFBFLRUSA-N
DB04282	FLUDEOXYGLUCOSE F 18	ZCXUVYAZINUVJD-UKFBFLRUSA-N
DB04299	FUMARIC ACID	VZCYOOQTPOCHFL-UPHRSURJSA-N
DB04335	INOSINE	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04349	PROPYLENE GLYCOL	DNIAPMSPPWPWGF-VKHMYHEASA-N
DB04397	WATER	SYRDAPWACIANBN-DPXSRCRQSA-M
DB04414	WATER	PJSKUNJZAAFMGT-UHFFFAOYSA-H
DB04455	BETAINE	KWIUHFFTVRNATP-UHFFFAOYSA-O
DB04465	LACTOSE, ANHYDROUS	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04483	FLUDEOXYGLUCOSE	ZCXUVYAZINUVJD-AIECOIEWSA-N
DB04483	FLUDEOXYGLUCOSE F 18	ZCXUVYAZINUVJD-AIECOIEWSA-N
DB04494	WATER	GKDPEXRCAVYDOG-UHFFFAOYSA-L
DB04540	CHOLESTEROL	HVYWMOMLDIMFJA-DPAQBDIFSA-N
DB04564	GLUCONOLACTONE	PHOQVHQSTUBQQK-SQOUGZDYSA-N
DB04572	THIOTEPA	FOCVUCIESVLUNU-UHFFFAOYSA-N
